frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
179,5.967,4.178,4.263,bbox,0.739,0.424,1.511,0.39,3.7598,7.9862,,,,
180,6.0,4.146,4.21,bbox,0.739,0.424,1.511,0.39,3.7496,7.9724,0.4609,,0.7112,
181,6.033,4.121,4.178,bbox,0.739,0.424,1.556,0.39,3.7505,7.9448,,,,
182,6.067,4.09,4.146,bbox,0.739,0.463,1.556,0.39,3.7423,7.9238,,,,
183,6.1,,,,0.739,0.463,1.556,0.39,,,,,,
184,6.133,,,,0.739,0.463,1.556,0.39,,,,,,
185,6.167,,,,0.739,0.463,1.556,0.39,,,,,,
186,6.2,4.1,4.121,bbox,0.739,0.463,1.597,0.39,3.745,7.8527,0.1593,,0.7253,
187,6.233,4.035,4.1,bbox,0.739,0.463,1.597,0.39,3.7405,7.8385,,,,
188,6.267,4.038,4.09,bbox,0.739,0.463,1.689,0.39,3.7265,7.834,,,,
189,6.3,4.017,4.038,bbox,0.739,0.463,1.689,0.39,3.7574,7.8231,0.2255,,0.8134,
190,6.333,4.018,4.035,bbox,0.739,0.463,1.689,0.39,3.7793,7.804,,,,
191,6.367,4.025,4.025,bbox,0.739,0.463,1.689,0.39,3.7777,7.7895,,,,
192,6.4,3.996,4.018,bbox,0.739,0.463,1.738,0.39,3.7904,7.7739,0.5664,,0.7449,
193,6.433,4.004,4.017,bbox,0.739,0.463,1.738,0.39,3.7986,7.7643,,,,
194,6.467,3.988,4.004,bbox,0.779,0.463,1.768,0.39,3.8073,7.7536,,,,
195,6.5,4.004,4.004,bbox,0.779,0.463,1.768,0.39,3.8223,7.7494,0.6898,,0.5811,
196,6.533,4.012,4.004,bbox,0.779,0.463,1.768,0.39,3.8283,7.7515,,,,
197,6.567,4.044,4.004,bbox,0.779,0.463,1.768,0.39,3.8155,7.7556,,,,
198,6.6,4.029,4.012,bbox,0.811,0.463,1.768,0.39,3.8544,7.7656,0.5754,,0.5541,
199,6.633,3.92,4.012,bbox,0.811,0.463,1.768,0.39,3.9212,7.7749,,,,
200,6.667,4.045,4.029,bbox,0.843,0.463,1.768,0.39,3.8909,7.7751,,,,
201,6.7,4.051,4.044,bbox,0.88,0.463,1.768,0.39,3.8958,7.7764,,,,
202,6.733,4.041,4.041,bbox,0.88,0.463,1.768,0.39,3.8707,7.7457,,,,
203,6.767,3.942,4.041,bbox,0.88,0.463,1.768,0.39,3.8932,7.7041,,,,
204,6.8,3.828,4.041,bbox,0.88,0.463,1.768,0.39,3.9317,7.6393,0.8997,,0.6464,
205,6.833,3.822,3.942,bbox,0.88,0.463,1.838,0.39,3.9318,7.6355,,,,
206,6.867,3.814,3.828,bbox,0.911,0.463,1.903,0.39,3.9216,7.6085,,,,
207,6.9,3.748,3.822,bbox,0.911,0.463,1.903,0.39,3.9475,7.6073,0.8306,,0.6658,
208,6.933,3.718,3.814,bbox,0.911,0.463,1.934,0.39,3.9711,7.5926,,,,
209,6.967,3.629,3.748,bbox,0.911,0.463,1.934,0.39,3.9924,7.5374,,,,
210,7.0,3.555,3.718,bbox,0.96,0.463,1.934,0.39,4.0106,7.4806,0.7283,,0.626,
211,7.033,3.588,3.629,bbox,0.96,0.463,2.005,0.39,3.9939,7.4741,,,,
212,7.067,3.558,3.588,bbox,0.96,0.463,2.062,0.39,4.0005,7.4368,,,,
213,7.1,3.509,3.558,bbox,0.96,0.463,2.062,0.39,3.9943,7.3883,0.6727,,0.6066,
214,7.133,3.409,3.555,bbox,0.96,0.463,2.105,0.39,3.9968,7.3086,,,,
215,7.167,3.386,3.509,bbox,0.96,0.463,2.154,0.39,3.9998,7.2797,,,,
216,7.2,3.393,3.409,bbox,0.96,0.463,2.234,0.39,3.9503,7.2503,0.1622,,0.6991,
217,7.233,3.404,3.404,bbox,0.96,0.463,2.234,0.39,3.9187,7.233,,,,
218,7.267,3.43,3.404,bbox,0.96,0.463,2.292,0.39,3.9008,7.2226,,,,
219,7.3,3.525,3.404,bbox,0.96,0.516,2.292,0.39,3.8904,7.2275,,,,
