frame,time_s,distance_raw_m,distance_smooth_m,distance_bbox_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
2232,76.596,1.794,2.418,2.475,pose,24.837,21.138,29.304,21.318,1.5802,3.5384,0.4497,0.7934,0.4411,0.619
2233,76.63,2.476,2.474,2.476,bbox,24.837,21.176,29.304,21.318,1.5751,3.5593,,,,
2234,76.664,2.453,2.474,2.453,bbox,24.837,21.176,29.304,21.318,1.5786,3.5521,,,,
2235,76.699,1.719,2.453,2.397,pose,24.837,21.176,29.304,21.318,1.6015,3.5464,0.4654,0.7985,0.4559,0.6116
2236,76.733,2.42,2.42,2.42,bbox,24.837,21.176,29.304,21.318,1.5506,3.5447,,,,
2237,76.767,2.351,2.42,2.351,bbox,24.837,21.176,29.304,21.318,1.5491,3.5356,,,,
2238,76.802,1.759,2.351,2.337,pose,24.837,21.214,29.304,21.318,1.5388,3.5169,0.4123,0.7056,0.5401,0.6701
2239,76.836,2.221,2.221,2.221,bbox,24.837,21.214,29.304,21.318,1.5879,3.4926,,,,
2240,76.87,2.195,2.221,2.195,bbox,24.837,21.214,29.304,21.318,1.6077,3.4624,,,,
2241,76.905,1.768,2.195,2.167,pose,24.874,21.214,29.357,21.318,1.6359,3.4553,0.4359,0.5429,0.4992,0.7485
2242,76.939,2.161,2.161,2.161,bbox,24.874,21.214,29.387,21.318,1.6365,3.4576,,,,
2243,76.973,2.122,2.161,2.122,bbox,24.922,21.214,29.387,21.318,1.7006,3.4749,,,,
2244,77.008,2.119,2.122,2.119,bbox,24.922,21.214,29.387,21.318,1.6989,3.4705,,0.5454,,0.7314
2245,77.042,2.107,2.119,2.107,bbox,24.985,21.214,29.387,21.318,1.763,3.5273,,,,
2246,77.076,2.005,2.119,2.005,bbox,24.985,21.214,29.387,21.318,1.9224,3.5986,,,,
2247,77.111,1.661,2.107,1.983,pose,25.049,21.214,29.387,21.383,1.9383,3.5969,0.4092,0.5717,0.5385,0.69
2248,77.145,2.095,2.095,2.095,bbox,25.199,21.214,29.387,21.453,1.9461,3.6838,,,,
2249,77.179,2.067,2.067,2.067,bbox,25.199,21.214,29.387,21.453,1.9866,3.7182,,,,
2250,77.213,1.643,2.005,2.077,pose,25.199,21.214,29.387,21.54,2.0178,3.7482,0.4133,0.5727,0.5184,0.7099
2251,77.248,2.072,2.067,2.072,bbox,25.264,21.214,29.387,21.574,2.0213,3.7484,,,,
2252,77.282,2.069,2.069,2.069,bbox,25.295,21.214,29.387,21.604,2.0499,3.7864,,,,
2253,77.316,2.115,2.069,2.115,bbox,25.295,21.214,29.387,21.604,2.1012,3.8747,,0.5653,,0.7331
2254,77.351,2.108,2.072,2.108,bbox,25.327,21.214,29.387,21.642,2.1144,3.8916,,,,
2255,77.385,2.1,2.1,2.1,bbox,25.378,21.214,29.387,21.73,2.1376,3.9062,,,,
2256,77.419,1.719,2.1,2.105,pose,25.378,21.214,29.387,21.73,2.1784,3.937,0.3881,0.5441,0.4996,0.6897
2257,77.454,2.101,2.101,2.101,bbox,25.415,21.214,29.387,21.762,2.2184,3.9831,,,,
2258,77.488,2.091,2.1,2.091,bbox,25.456,21.214,29.387,21.793,2.2618,4.0087,,,,
2259,77.522,1.73,2.091,2.082,pose,25.496,21.214,29.387,21.839,2.3101,4.0319,0.2874,0.5809,0.5086,0.676
2260,77.557,2.033,2.033,2.033,bbox,25.539,21.214,29.387,21.839,2.3517,4.0418,,,,
2261,77.591,1.986,2.033,1.986,bbox,25.587,21.214,29.387,21.888,2.3858,4.0446,,,,
2262,77.625,1.665,1.986,1.978,pose,25.629,21.214,29.387,21.888,2.3907,4.0443,0.2927,0.5732,0.4673,0.684
2263,77.66,1.933,1.933,1.933,bbox,25.663,21.214,29.387,21.888,2.4354,4.0437,,,,
2264,77.694,1.909,1.933,1.909,bbox,25.663,21.214,29.387,21.888,2.4556,4.0434,,,,
2265,77.728,1.866,1.909,1.866,bbox,25.712,21.214,29.387,21.888,2.4994,4.0466,,0.5703,,0.7455
2266,77.763,1.863,1.866,1.863,bbox,25.712,21.214,29.387,21.888,2.5196,4.049,,,,
2267,77.797,1.846,1.866,1.846,bbox,25.777,21.214,29.387,21.888,2.5427,4.0331,,,,
2268,77.831,1.848,1.863,1.848,bbox,25.777,21.214,29.387,21.888,2.5717,4.0302,,0.5423,,0.693
2269,77.865,1.8,1.848,1.8,bbox,25.82,21.214,29.387,21.888,2.6869,4.0247,,,,
2270,77.9,,,,,25.82,21.214,29.387,21.888,,,,,,
2271,77.934,1.678,1.846,1.678,bbox,25.82,21.214,29.387,21.888,2.7639,4.0635,,0.6023,,0.7036
2272,77.968,1.76,1.8,1.76,bbox,25.964,21.214,29.387,21.888,2.7554,4.0882,,,,
2273,78.003,1.825,1.8,1.825,bbox,26.032,21.214,29.387,21.919,2.7552,4.1137,,,,
2274,78.037,1.888,1.8,1.888,bbox,26.032,21.214,29.387,21.919,2.7622,4.1389,,0.5419,,0.6914
2275,78.071,1.939,1.825,1.939,bbox,26.032,21.214,29.387,21.97,2.7644,4.1694,,,,
2276,78.106,,,,,26.032,21.214,29.387,21.97,,,,,,
2277,78.14,1.973,1.888,1.973,bbox,26.032,21.214,29.387,21.97,2.762,4.2047,,0.3396,,0.6024
2278,78.174,1.978,1.939,1.978,bbox,26.032,21.214,29.387,22.025,2.7588,4.207,,,,
2279,78.209,2.053,1.973,2.053,bbox,26.032,21.214,29.387,22.06,2.7441,4.2334,,,,
2280,78.243,2.065,1.978,2.065,bbox,26.032,21.214,29.387,22.06,2.726,4.2261,,0.0257,,0.419
2281,78.277,2.082,2.053,2.082,bbox,26.032,21.214,29.387,22.06,2.702,4.2197,,,,
2282,78.312,2.091,2.065,2.091,bbox,26.032,21.214,29.387,22.06,2.6812,4.2125,,,,
2283,78.346,2.079,2.079,2.079,bbox,26.032,21.267,29.387,22.06,2.6724,4.1938,,0.0066,,0.1959
2284,78.38,2.09,2.082,2.09,bbox,26.032,21.267,29.387,22.06,2.6487,4.1771,,,,
2285,78.415,2.208,2.09,2.208,bbox,26.032,21.267,29.387,22.06,2.5589,4.1524,,,,
2286,78.449,2.142,2.091,2.142,bbox,26.032,21.32,29.387,22.06,2.5681,4.1318,,,,
2287,78.483,2.045,2.09,2.045,bbox,26.032,21.378,29.439,22.06,2.5915,4.0916,,,,
2288,78.518,1.87,2.09,1.87,bbox,26.032,21.378,29.439,22.06,2.6064,4.0253,,,,
2289,78.552,1.853,2.045,1.853,bbox,26.032,21.378,29.5,22.06,2.6078,4.0165,,1.0063,,0.5
2290,78.586,,,,,26.032,21.378,29.5,22.06,,,,,,
2291,78.62,1.601,1.87,1.601,bbox,26.032,21.378,29.566,22.06,2.5746,3.8516,,,,
2292,78.655,,,,,26.032,21.378,29.566,22.06,,,,,,
2293,78.689,,,,,26.032,21.378,29.566,22.06,,,,,,
2294,78.723,1.575,1.853,1.575,bbox,26.032,21.378,29.566,22.06,2.5515,3.741,,,,
2295,78.758,1.631,1.631,1.631,bbox,26.032,21.378,29.725,22.06,2.537,3.689,,0.056,,0.133
2296,78.792,,,,,26.032,21.378,29.725,22.06,,,,,,
2297,78.826,1.557,1.601,1.557,bbox,26.032,21.418,29.836,22.06,2.5068,3.5812,,,,
2298,78.861,1.504,1.575,1.504,bbox,26.032,21.418,29.888,22.06,2.465,3.5404,,0.8852,,0.49
2299,78.895,1.727,1.575,1.727,bbox,26.032,21.462,29.963,22.06,2.394,3.6135,,,,
2300,78.929,1.924,1.631,1.924,bbox,26.032,21.504,29.963,22.06,2.2761,3.6115,,,,
2301,78.964,1.414,1.557,1.941,pose,26.032,21.575,29.963,22.06,2.2738,3.6064,0.0038,0.8577,0.4992,0.436
2302,78.998,2.003,1.727,2.003,bbox,26.032,21.693,29.963,22.06,2.2177,3.5916,,,,
2303,79.032,2.106,1.924,2.106,bbox,26.032,21.693,29.963,22.06,2.1137,3.5853,,,,
2304,79.067,1.51,1.924,2.16,pose,26.032,21.752,29.963,22.06,2.0763,3.5785,0.1587,0.8367,0.4273,0.4775
2305,79.101,2.147,2.003,2.147,bbox,26.032,21.856,29.963,22.06,2.0817,3.5475,,,,
2306,79.135,2.166,2.106,2.166,bbox,26.032,21.856,29.963,22.06,2.1174,3.5849,,,,
2307,79.17,2.282,2.147,2.282,bbox,26.032,21.887,29.963,22.06,2.0592,3.5927,,0.8385,,0.5144
2308,79.204,2.424,2.166,2.424,bbox,26.032,21.887,29.963,22.06,1.9962,3.5966,,,,
2309,79.238,2.573,2.282,2.573,bbox,26.032,21.887,29.963,22.06,1.9455,3.6175,,,,
2310,79.272,2.663,2.424,2.663,bbox,26.032,21.973,29.963,22.06,1.9017,3.6226,,0.8741,,0.4946
2311,79.307,2.707,2.573,2.707,bbox,26.032,22.024,29.963,22.06,1.8624,3.6275,,,,
2312,79.341,2.754,2.663,2.754,bbox,26.032,22.068,29.963,22.06,1.8332,3.6218,,,,
2313,79.375,2.756,2.707,2.756,bbox,26.032,22.107,29.963,22.06,1.8156,3.6159,,0.8961,,0.492
2314,79.41,2.687,2.707,2.687,bbox,26.032,22.107,29.963,22.06,1.8227,3.6187,,,,
2315,79.444,2.617,2.707,2.617,bbox,26.032,22.107,29.963,22.06,1.8331,3.6148,,,,
2316,79.478,2.476,2.687,2.476,bbox,26.032,22.107,29.963,22.06,1.8602,3.5765,,0.8412,,0.5398
2317,79.513,2.363,2.617,2.363,bbox,26.032,22.107,29.963,22.06,1.888,3.5697,,,,
2318,79.547,2.264,2.476,2.264,bbox,26.032,22.107,30.0,22.06,1.9015,3.5156,,,,
2319,79.581,2.162,2.363,2.162,bbox,26.032,22.107,30.0,22.06,1.9237,3.498,,0.6976,,0.6077
2320,79.616,2.018,2.264,2.018,bbox,26.071,22.107,30.061,22.06,1.9569,3.4446,,,,
2321,79.65,1.997,2.162,1.997,bbox,26.071,22.107,30.061,22.06,1.93,3.421,,,,
2322,79.684,1.552,2.018,1.924,pose,26.071,22.107,30.132,22.06,1.9325,3.3834,0.3454,0.5298,0.3989,0.6736
2323,79.719,1.893,1.997,1.893,bbox,26.102,22.107,30.132,22.06,1.9375,3.3667,,,,
2324,79.753,1.859,1.893,1.859,bbox,26.102,22.107,30.193,22.06,1.9307,3.3341,,,,
2325,79.787,1.471,1.859,1.821,pose,26.102,22.107,30.193,22.06,1.9199,3.321,0.3608,0.4741,0.4214,0.6928
2326,79.822,1.792,1.792,1.792,bbox,26.102,22.107,30.243,22.06,1.9143,3.3063,,,,
2327,79.856,1.797,1.797,1.797,bbox,26.102,22.107,30.243,22.06,1.8972,3.2915,,,,
2328,79.89,1.475,1.792,1.803,pose,26.102,22.107,30.243,22.06,1.892,3.2815,0.3608,0.435,0.4391,0.6669
2329,79.925,1.801,1.792,1.801,bbox,26.102,22.142,30.285,22.06,1.8897,3.2843,,,,
2330,79.959,1.818,1.797,1.818,bbox,26.102,22.142,30.285,22.06,1.8911,3.3031,,,,
2331,79.993,1.451,1.797,1.826,pose,26.102,22.142,30.285,22.06,1.8903,3.3133,0.3696,0.4916,0.4317,0.7085
2332,80.027,1.838,1.801,1.838,bbox,26.102,22.142,30.285,22.06,1.8854,3.3299,,,,
2333,80.062,1.852,1.818,1.852,bbox,26.102,22.142,30.285,22.06,1.892,3.3413,,,,
2334,80.096,1.494,1.818,1.872,pose,26.102,22.142,30.285,22.099,1.8993,3.3719,0.3839,0.476,0.4395,0.7584
2335,80.13,1.909,1.838,1.909,bbox,26.102,22.142,30.285,22.099,1.9066,3.4064,,,,
2336,80.165,1.927,1.852,1.927,bbox,26.102,22.142,30.285,22.141,1.9282,3.4392,,,,
2337,80.199,1.779,1.852,1.969,pose,26.102,22.142,30.285,22.175,1.9526,3.4847,0.2581,0.3982,0.4351,0.6908
2338,80.233,1.976,1.909,1.976,bbox,26.133,22.142,30.285,22.208,1.9837,3.5232,,,,
2339,80.268,1.963,1.927,1.963,bbox,26.133,22.142,30.285,22.254,2.0047,3.5528,,,,
2340,80.302,1.686,1.927,1.934,pose,26.189,22.142,30.285,22.292,2.0545,3.5935,0.2347,0.4199,0.4566,0.668
2341,80.336,1.942,1.942,1.942,bbox,26.189,22.142,30.285,22.292,2.1053,3.6373,,,,
2342,80.371,1.924,1.942,1.924,bbox,26.26,22.142,30.285,22.363,2.2068,3.7043,,,,
2343,80.405,1.923,1.924,1.923,bbox,26.31,22.142,30.285,22.406,2.2943,3.7924,,0.3999,,0.6794
2344,80.439,1.893,1.923,1.893,bbox,26.412,22.142,30.285,22.473,2.3424,3.8293,,,,
2345,80.474,1.821,1.923,1.821,bbox,26.499,22.142,30.285,22.561,2.3988,3.8466,,,,
2346,80.508,1.794,1.893,1.794,bbox,26.548,22.142,30.285,22.598,2.4465,3.8605,,0.4316,,0.7186
2347,80.542,1.804,1.821,1.804,bbox,26.604,22.142,30.285,22.598,2.5097,3.8968,,,,
2348,80.577,1.869,1.821,1.869,bbox,26.652,22.142,30.285,22.63,2.6158,3.9233,,,,
2349,80.611,1.836,1.821,1.836,bbox,26.715,22.142,30.285,22.666,2.6817,3.9436,,0.4361,,0.6982
2350,80.645,1.717,1.804,1.717,bbox,26.821,22.142,30.285,22.666,2.7616,3.9798,,,,
2351,80.679,1.571,1.804,1.571,bbox,26.887,22.142,30.285,22.713,2.8926,3.9898,,,,
2352,80.714,1.585,1.717,1.585,bbox,26.967,22.142,30.285,22.749,2.9247,4.0044,,0.4763,,0.6618
2353,80.748,1.644,1.644,1.644,bbox,27.098,22.142,30.285,22.749,2.9471,4.0297,,,,
2354,80.782,,,,,27.098,22.142,30.285,22.749,,,,,,
2355,80.817,1.705,1.644,1.705,bbox,27.13,22.142,30.285,22.749,3.0154,4.1671,,,,
2356,80.851,,,,,27.13,22.142,30.285,22.749,,,,,,
2357,80.885,,,,,27.13,22.142,30.285,22.749,,,,,,
2358,80.92,,,,,27.13,22.142,30.285,22.749,,,,,,
2359,80.954,,,,,27.13,22.142,30.285,22.749,,,,,,
2360,80.988,,,,,27.13,22.142,30.285,22.749,,,,,,
2361,81.023,,,,,27.13,22.142,30.285,22.749,,,,,,
2362,81.057,,,,,27.13,22.142,30.285,22.749,,,,,,
2363,81.091,,,,,27.13,22.142,30.285,22.749,,,,,,
2364,81.126,1.692,1.644,2.123,pose,27.13,22.142,30.285,22.799,3.0061,4.4966,0.4347,0.4941,0.3464,0.6116
2365,81.16,2.142,1.692,2.142,bbox,27.188,22.142,30.285,22.936,2.9826,4.4899,,,,
2366,81.194,2.099,1.705,2.099,bbox,27.188,22.142,30.285,23.086,2.975,4.4777,,,,
2367,81.229,1.498,1.705,2.029,pose,27.188,22.142,30.285,23.086,2.9699,4.429,0.394,0.6172,0.3597,0.5435
2368,81.263,1.979,1.979,1.979,bbox,27.188,22.142,30.285,23.086,2.9699,4.3787,,,,
2369,81.297,1.897,1.979,1.897,bbox,27.188,22.142,30.334,23.086,2.9788,4.3233,,,,
2370,81.332,2.317,1.979,1.83,pose,27.188,22.142,30.384,23.086,3.0265,4.3049,0.012,0.0434,0.3416,0.4828
2371,81.366,1.736,1.897,1.736,bbox,27.188,22.142,30.44,23.086,3.0733,4.2512,,,,
2372,81.4,1.728,1.897,1.728,bbox,27.232,22.142,30.44,23.086,3.0769,4.1987,,,,
2373,81.434,1.201,1.736,1.683,pose,27.278,22.142,30.512,23.086,3.0826,4.1889,0.1939,0.7522,0.3528,0.5341
2374,81.469,1.644,1.728,1.644,bbox,27.278,22.142,30.564,23.086,3.0606,4.1529,,,,
2375,81.503,1.7,1.7,1.7,bbox,27.278,22.142,30.564,23.086,2.9933,4.1399,,,,
2376,81.537,1.201,1.644,1.734,pose,27.278,22.142,30.61,23.086,2.9432,4.1195,0.4387,0.6614,0.365,0.54
2377,81.572,1.714,1.644,1.714,bbox,27.278,22.222,30.61,23.086,2.931,4.1098,,,,
2378,81.606,1.698,1.698,1.698,bbox,27.278,22.272,30.643,23.086,2.9372,4.1105,,,,
2379,81.64,1.252,1.698,1.677,pose,27.278,22.272,30.643,23.086,2.9475,4.1154,0.409,0.6029,0.3715,0.5571
2380,81.675,1.64,1.64,1.64,bbox,27.278,22.272,30.643,23.086,2.9582,4.1023,,,,
2381,81.709,1.604,1.64,1.604,bbox,27.278,22.272,30.643,23.086,2.9629,4.1051,,,,
2382,81.743,1.302,1.604,1.575,pose,27.278,22.272,30.643,23.086,2.9647,4.116,0.3001,0.655,0.3651,0.5474
2383,81.778,1.597,1.597,1.597,bbox,27.278,22.272,30.643,23.086,2.9579,4.1008,,,,
2384,81.812,1.611,1.604,1.611,bbox,27.278,22.272,30.643,23.086,2.9566,4.1059,,,,
2385,81.846,1.196,1.597,1.652,pose,27.278,22.272,30.643,23.086,2.9373,4.0955,0.2966,0.74,0.3574,0.5181
2386,81.881,1.653,1.597,1.653,bbox,27.278,22.272,30.643,23.086,2.9099,4.0846,,,,
2387,81.915,1.62,1.611,1.62,bbox,27.278,22.272,30.643,23.086,2.8894,4.0597,,,,
2388,81.949,1.046,1.611,1.567,pose,27.278,22.305,30.678,23.086,2.876,3.9923,0.3348,0.8201,0.3576,0.5057
2389,81.984,1.622,1.62,1.622,bbox,27.278,22.305,30.678,23.086,2.8477,4.0008,,,,
2390,82.018,1.594,1.62,1.594,bbox,27.278,22.339,30.762,23.086,2.8292,3.9557,,,,
2391,82.052,0.969,1.594,1.609,pose,27.278,22.339,30.762,23.086,2.8316,3.949,0.3427,0.8345,0.3671,0.502
2392,82.086,1.602,1.594,1.602,bbox,27.278,22.339,30.807,23.086,2.8462,3.9526,,,,
2393,82.121,1.636,1.602,1.636,bbox,27.278,22.339,30.807,23.086,2.8572,3.9474,,,,
2394,82.155,1.528,1.594,1.578,pose,27.278,22.339,30.807,23.086,2.8779,3.9115,0.0544,0.3962,0.334,0.4935
2395,82.189,1.542,1.542,1.542,bbox,27.278,22.339,30.807,23.086,2.9085,3.9068,,,,
2396,82.224,1.532,1.542,1.532,bbox,27.278,22.339,30.846,23.086,2.9243,3.9172,,,,
2397,82.258,1.058,1.532,1.501,pose,27.311,22.339,30.846,23.086,2.9586,3.9318,0.3303,0.6798,0.3598,0.4852
2398,82.292,1.462,1.528,1.462,bbox,27.311,22.339,30.846,23.086,2.9767,3.9306,,,,
2399,82.327,1.411,1.462,1.411,bbox,27.361,22.339,30.846,23.086,2.9982,3.9439,,,,
2400,82.361,1.375,1.411,1.375,bbox,27.361,22.339,30.846,23.086,3.0211,3.9645,,0.6708,,0.5186
2401,82.395,1.321,1.375,1.321,bbox,27.401,22.339,30.846,23.086,3.0653,3.9927,,,,
2402,82.43,1.261,1.375,1.261,bbox,27.401,22.339,30.846,23.133,3.1092,4.0178,,,,
2403,82.464,1.356,1.356,1.356,bbox,27.468,22.339,30.846,23.133,3.1376,4.0312,,0.0099,,0.5026
2404,82.498,1.328,1.328,1.328,bbox,27.512,22.339,30.846,23.187,3.1481,4.0447,,,,
2405,82.533,1.249,1.321,1.249,bbox,27.512,22.339,30.846,23.187,3.208,4.0605,,,,
2406,82.567,1.16,1.261,1.16,bbox,27.55,22.339,30.846,23.187,3.2306,4.0641,,0.7342,,0.5443
2407,82.601,1.057,1.249,1.057,bbox,27.61,22.339,30.846,23.229,3.2621,4.0758,,,,
2408,82.636,1.052,1.16,1.052,bbox,27.61,22.339,30.846,23.229,3.2674,4.0808,,,,
2409,82.67,0.881,1.057,1.15,pose,27.665,22.339,30.846,23.229,3.2631,4.0729,0.1845,0.7515,0.4725,0.492
2410,82.704,1.171,1.057,1.171,bbox,27.665,22.339,30.846,23.229,3.2436,4.0567,,,,
2411,82.739,1.071,1.057,1.071,bbox,27.665,22.339,30.846,23.229,3.2314,4.0596,,,,
2412,82.773,0.585,1.052,1.042,pose,27.665,22.339,30.846,23.229,3.2391,4.0451,0.4825,0.7577,0.3868,0.5301
2413,82.807,1.047,1.047,1.047,bbox,27.665,22.339,30.846,23.229,3.2347,4.0581,,,,
2414,82.841,1.017,1.047,1.017,bbox,27.665,22.339,30.846,23.229,3.257,4.0649,,,,
2415,82.876,0.591,1.017,1.013,pose,27.665,22.339,30.846,23.229,3.2609,4.0664,0.4191,0.743,0.3782,0.5557
2416,82.91,0.928,0.928,0.928,bbox,27.665,22.339,30.846,23.229,3.3435,4.074,,,,
2417,82.944,0.772,0.928,0.772,bbox,27.665,22.339,30.846,23.229,3.465,4.0666,,,,
2418,82.979,0.841,0.841,0.807,pose,27.746,22.339,30.846,23.229,3.4452,4.0682,0.0067,0.5617,0.5101,0.5826
2419,83.013,0.754,0.772,0.754,bbox,27.848,22.339,30.846,23.229,3.4591,4.0329,,,,
2420,83.047,0.803,0.803,0.803,bbox,27.848,22.339,30.846,23.229,3.405,4.0114,,,,
2421,83.082,0.666,0.772,0.807,pose,27.848,22.339,30.846,23.229,3.3825,3.9975,0.1148,0.4357,0.5457,0.6326
2422,83.116,0.792,0.792,0.792,bbox,27.848,22.38,30.89,23.229,3.4046,4.0159,,,,
2423,83.15,0.738,0.754,0.738,bbox,27.848,22.38,30.89,23.229,3.4422,4.016,,,,
2424,83.185,0.627,0.738,0.698,pose,27.848,22.38,30.89,23.229,3.4414,3.9899,0.0592,0.3548,0.5526,0.6407
2425,83.219,0.617,0.666,0.617,bbox,27.884,22.38,30.89,23.229,3.4481,3.9335,,,,
2426,83.253,0.569,0.627,0.569,bbox,27.884,22.38,30.89,23.229,3.4494,3.9091,,,,
2427,83.288,0.741,0.627,0.475,pose,27.884,22.38,30.973,23.229,3.5243,3.9102,0.0436,0.1904,0.3326,0.67
2428,83.322,0.48,0.617,0.48,bbox,27.884,22.38,30.973,23.229,3.5358,3.9266,,,,
2429,83.356,0.41,0.569,0.41,bbox,27.965,22.38,30.973,23.229,3.5223,3.8588,,,,
2430,83.391,0.48,0.48,0.48,bbox,27.965,22.38,30.973,23.229,3.5205,3.9168,,0.0673,,0.6385
2431,83.425,0.54,0.48,0.54,bbox,27.965,22.38,30.973,23.229,3.528,3.9664,,,,
2432,83.459,0.59,0.48,0.59,bbox,27.965,22.38,30.973,23.229,3.532,4.0028,,,,
2433,83.493,0.615,0.54,0.615,bbox,27.965,22.38,30.973,23.262,3.5168,4.0031,,0.0228,,0.6482
2434,83.528,0.615,0.59,0.615,bbox,27.965,22.38,30.973,23.299,3.5096,4.0035,,,,
2435,83.562,0.604,0.604,0.604,bbox,27.965,22.38,30.973,23.299,3.5104,4.0026,,,,
2436,83.596,0.606,0.606,0.606,bbox,27.965,22.38,30.973,23.299,3.5345,4.007,,0.1155,,0.6771
2437,83.631,0.616,0.615,0.616,bbox,27.965,22.38,30.973,23.299,3.5443,4.0093,,,,
2438,83.665,0.604,0.606,0.604,bbox,27.965,22.38,30.973,23.299,3.5411,3.9986,,,,
2439,83.699,0.58,0.604,0.58,bbox,27.965,22.38,30.973,23.299,3.5315,3.9958,,0.1783,,0.6664
2440,83.734,0.604,0.604,0.604,bbox,27.965,22.38,30.973,23.299,3.5188,3.9982,,,,
2441,83.768,0.599,0.604,0.599,bbox,27.965,22.38,30.973,23.299,3.5119,3.9908,,,,
2442,83.802,0.594,0.599,0.594,bbox,27.965,22.38,30.973,23.299,3.5114,3.9842,,0.1971,,0.6577
2443,83.837,0.59,0.594,0.59,bbox,27.965,22.38,30.973,23.299,3.511,3.9846,,,,
2444,83.871,0.58,0.594,0.58,bbox,27.965,22.38,30.973,23.299,3.5102,3.9819,,,,
2445,83.905,0.593,0.593,0.593,bbox,27.965,22.38,30.973,23.299,3.4908,3.9663,,0.1443,,0.6684
2446,83.94,0.593,0.593,0.593,bbox,27.965,22.38,30.973,23.299,3.4789,3.9511,,,,
2447,83.974,0.588,0.59,0.588,bbox,27.965,22.411,31.009,23.299,3.4724,3.9464,,,,
2448,84.008,0.038,0.588,0.592,pose,27.965,22.411,31.009,23.299,3.4477,3.9295,0.0088,0.2049,0.028,0.6701
2449,84.043,0.587,0.588,0.587,bbox,27.965,22.411,31.009,23.299,3.4412,3.9196,,,,
2450,84.077,0.589,0.588,0.589,bbox,27.965,22.454,31.046,23.299,3.4293,3.9157,,,,
2451,84.111,0.584,0.587,0.584,bbox,27.965,22.454,31.046,23.299,3.4152,3.9038,,0.2373,,0.6948
2452,84.146,0.596,0.587,0.596,bbox,27.965,22.454,31.046,23.299,3.403,3.9034,,,,
2453,84.18,0.613,0.589,0.613,bbox,27.965,22.487,31.046,23.299,3.3966,3.9058,,,,
2454,84.214,0.631,0.596,0.631,bbox,27.965,22.487,31.046,23.299,3.3915,3.9153,,0.2677,,0.7116
2455,84.248,0.629,0.613,0.629,bbox,27.965,22.487,31.046,23.299,3.3964,3.9212,,,,
2456,84.283,0.62,0.62,0.62,bbox,27.965,22.487,31.046,23.299,3.3917,3.9073,,,,
2457,84.317,0.16,0.62,0.616,pose,27.965,22.487,31.046,23.299,3.3843,3.9056,0.1724,0.3461,0.6116,0.7486
2458,84.351,0.629,0.629,0.629,bbox,27.965,22.487,31.046,23.299,3.3693,3.9018,,,,
2459,84.386,0.661,0.629,0.661,bbox,27.965,22.517,31.046,23.299,3.3461,3.9078,,,,
2460,84.42,0.613,0.62,0.669,pose,27.965,22.517,31.046,23.299,3.3377,3.9097,0.1003,0.3901,0.3356,0.7457
2461,84.454,0.699,0.629,0.699,bbox,27.965,22.556,31.046,23.299,3.3261,3.9074,,,,
2462,84.489,0.715,0.661,0.715,bbox,27.965,22.556,31.046,23.299,3.2656,3.8553,,,,
2463,84.523,0.717,0.699,0.717,bbox,27.965,22.556,31.046,23.299,3.1757,3.75,,0.359,,0.5246
2464,84.557,0.712,0.712,0.712,bbox,27.965,22.636,31.12,23.299,2.973,3.5278,,,,
2465,84.592,0.767,0.715,0.767,bbox,27.965,22.726,31.226,23.299,2.7579,3.3483,,,,
2466,84.626,0.849,0.717,0.849,bbox,27.965,22.876,31.376,23.299,2.5611,3.2039,,,,
2467,84.66,0.914,0.767,0.914,bbox,27.965,23.026,31.526,23.299,2.4049,3.1394,,,,
2468,84.695,0.959,0.849,0.959,bbox,27.965,23.176,31.67,23.299,2.28,3.065,,,,
2469,84.729,1.07,0.914,1.07,bbox,27.965,23.326,31.735,23.299,2.1316,2.9666,,,,
2470,84.763,1.104,0.959,1.104,bbox,27.965,23.451,31.809,23.299,1.9472,2.8136,,,,
2471,84.798,1.149,1.07,1.149,bbox,27.965,23.599,31.907,23.299,1.7505,2.6675,,,,
2472,84.832,1.239,1.104,1.239,bbox,27.965,23.749,32.057,23.299,1.5295,2.5295,,,,
2473,84.866,1.227,1.149,1.227,bbox,27.965,23.899,32.203,23.299,1.356,2.3687,,,,
2474,84.9,1.315,1.227,1.315,bbox,27.965,24.049,32.341,23.299,1.1594,2.2718,,,,
2475,84.935,1.181,1.227,1.181,bbox,27.965,24.199,32.491,23.299,1.0263,2.142,,,,
2476,84.969,1.24,1.239,1.24,bbox,27.965,24.349,32.588,23.299,0.8549,2.045,,,,
2477,85.003,1.355,1.24,1.355,bbox,27.965,24.483,32.718,23.299,0.753,1.9898,,,,
2478,85.038,1.382,1.315,1.382,bbox,27.965,24.633,32.815,23.299,0.6533,1.9541,,,,
2479,85.072,1.394,1.355,1.394,bbox,27.965,24.734,32.87,23.299,0.5508,1.9018,,,,
2480,85.106,1.406,1.382,1.406,bbox,27.965,24.834,32.906,23.299,0.4406,1.8233,,,,
2481,85.141,1.426,1.394,1.426,bbox,27.965,24.937,32.958,23.299,0.361,1.7651,,0.3799,,0.5161
2482,85.175,1.446,1.406,1.446,bbox,27.965,25.047,33.037,23.299,0.3209,1.7279,,,,
2483,85.209,1.391,1.406,1.391,bbox,27.965,25.126,33.095,23.299,0.302,1.7069,,,,
