frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
3178,109.06,2.37,2.307,pose,37.157,31.095,41.697,30.324,3.102,6.4822,0.8433,1.0034,0.6502,0.9149
3179,109.094,2.412,2.342,pose,37.157,31.13,41.697,30.324,3.0835,6.4775,0.8588,1.0056,0.6338,0.8965
3180,109.128,2.445,2.37,pose,37.157,31.13,41.697,30.324,3.0822,6.4834,0.8522,1.0077,0.6161,0.8527
3181,109.163,2.456,2.412,pose,37.157,31.171,41.697,30.324,3.0852,6.4928,0.8623,1.0602,0.5886,0.8461
3182,109.197,2.489,2.445,pose,37.157,31.171,41.697,30.324,3.0884,6.5001,0.8728,1.0776,0.5834,0.8244
3183,109.231,2.442,2.445,pose,37.157,31.171,41.697,30.324,3.0874,6.5133,0.8954,1.058,0.5717,0.8349
3184,109.266,2.423,2.445,pose,37.157,31.171,41.697,30.359,3.0949,6.5226,0.8702,1.0596,0.5787,0.8648
3185,109.3,2.4,2.442,pose,37.157,31.171,41.697,30.359,3.1113,6.5345,0.8472,1.0613,0.6001,0.8841
3186,109.334,2.397,2.423,pose,37.157,31.171,41.697,30.359,3.1467,6.5269,0.8035,1.0672,0.5995,0.9204
3187,109.369,2.405,2.405,pose,37.157,31.171,41.697,30.359,3.1834,6.5265,0.7365,1.084,0.6003,0.9281
3188,109.403,2.403,2.403,pose,37.219,31.171,41.697,30.359,3.2325,6.5418,0.6778,1.0712,0.6323,0.945
3189,109.437,2.439,2.403,pose,37.256,31.171,41.697,30.359,3.2773,6.5129,0.6246,0.9695,0.6377,0.9616
3190,109.472,2.458,2.405,pose,37.305,31.171,41.697,30.359,3.282,6.5069,0.5975,0.979,0.6478,0.9293
3191,109.506,2.445,2.439,pose,37.349,31.171,41.697,30.359,3.2839,6.5093,0.6382,0.9969,0.6491,0.9193
3192,109.54,2.353,2.439,pose,37.349,31.171,41.697,30.359,3.2868,6.5137,0.7339,1.0252,0.6607,0.9032
3193,109.574,2.259,2.439,pose,37.349,31.171,41.697,30.359,3.2946,6.5136,0.832,1.0656,0.6463,0.8378
3194,109.609,2.218,2.353,pose,37.349,31.171,41.697,30.359,3.3194,6.5221,0.8972,1.0479,0.6397,0.8433
3195,109.643,2.176,2.259,pose,37.349,31.171,41.697,30.359,3.3647,6.5274,0.9493,1.0289,0.6294,0.8513
3196,109.677,2.16,2.218,pose,37.392,31.171,41.697,30.359,3.3888,6.5571,0.9355,1.0384,0.618,0.872
3197,109.712,2.171,2.176,pose,37.437,31.171,41.697,30.359,3.4245,6.5776,0.9665,1.0004,0.5975,0.8811
3198,109.746,2.138,2.171,pose,37.437,31.171,41.697,30.416,3.4463,6.5752,0.9694,1.0516,0.5651,0.9332
3199,109.78,2.141,2.16,pose,37.497,31.171,41.697,30.416,3.4518,6.5786,0.9658,1.0395,0.5444,0.9382
3200,109.815,2.146,2.146,pose,37.497,31.171,41.697,30.416,3.4497,6.5844,0.9792,1.0386,0.5514,0.9354
3201,109.849,2.241,2.146,pose,37.497,31.171,41.697,30.416,3.4373,6.5905,0.9736,1.0064,0.5443,0.9254
3202,109.883,2.265,2.146,pose,37.497,31.171,41.697,30.416,3.4258,6.5912,0.9895,1.0288,0.563,0.9173
3203,109.918,2.277,2.241,pose,37.497,31.171,41.697,30.45,3.3877,6.604,0.9976,1.0444,0.6112,0.8825
3204,109.952,2.294,2.265,pose,37.497,31.171,41.697,30.45,3.372,6.6058,0.9702,1.0523,0.6259,0.8499
3205,109.986,2.322,2.277,pose,37.497,31.208,41.697,30.45,3.3398,6.5914,0.9869,1.0531,0.6403,0.837
3206,110.021,2.331,2.294,pose,37.497,31.208,41.697,30.45,3.2987,6.5902,0.9817,1.0432,0.6562,0.8254
3207,110.055,2.368,2.322,pose,37.497,31.255,41.697,30.45,3.2657,6.5943,0.9625,1.0401,0.6629,0.839
3208,110.089,2.377,2.331,pose,37.497,31.297,41.697,30.45,3.2391,6.6066,0.9784,1.0535,0.6434,0.8661
3209,110.124,2.367,2.367,pose,37.497,31.33,41.697,30.45,3.2356,6.6069,0.9903,1.0746,0.6298,0.8951
3210,110.158,2.388,2.368,pose,37.497,31.33,41.697,30.45,3.2373,6.6489,0.9862,1.0824,0.6054,0.9441
3211,110.192,2.403,2.377,pose,37.497,31.33,41.697,30.45,3.2173,6.6746,1.001,1.0701,0.5848,0.9449
3212,110.226,2.419,2.388,pose,37.497,31.36,41.697,30.508,3.2122,6.6731,1.0071,1.0635,0.5928,0.9451
3213,110.261,2.464,2.403,pose,37.497,31.36,41.697,30.508,3.2129,6.6805,1.0086,1.0528,0.5864,0.948
3214,110.295,2.469,2.419,pose,37.497,31.36,41.697,30.508,3.2335,6.6924,0.973,1.0436,0.5972,0.9036
3215,110.329,2.458,2.458,pose,37.497,31.36,41.697,30.54,3.2505,6.6998,0.9533,1.0481,0.6322,0.8839
3216,110.364,2.434,2.458,pose,37.497,31.36,41.697,30.54,3.2723,6.7097,0.8975,1.0817,0.6393,0.8517
3217,110.398,2.409,2.458,pose,37.497,31.36,41.697,30.54,3.303,6.73,0.8634,1.072,0.6676,0.8546
3218,110.432,2.39,2.434,pose,37.533,31.36,41.697,30.54,3.3319,6.7413,0.805,1.0846,0.6769,0.853
3219,110.467,2.368,2.409,pose,37.564,31.36,41.697,30.589,3.3462,6.7411,0.7724,1.0792,0.6881,0.8529
3220,110.501,2.361,2.39,pose,37.564,31.36,41.697,30.589,3.3758,6.7363,0.707,1.0907,0.6964,0.876
3221,110.535,2.356,2.368,pose,37.607,31.36,41.697,30.589,3.3786,6.7397,0.6953,1.0864,0.7081,0.8996
3222,110.57,2.38,2.368,pose,37.607,31.36,41.697,30.589,3.376,6.7425,0.6971,1.0848,0.6868,0.9327
3223,110.604,2.372,2.368,pose,37.607,31.36,41.697,30.589,3.3625,6.7426,0.7136,1.0752,0.6932,0.9367
3224,110.638,2.398,2.372,pose,37.607,31.36,41.697,30.589,3.356,6.7325,0.7254,1.0421,0.693,0.9485
3225,110.673,2.397,2.38,pose,37.607,31.36,41.697,30.589,3.3497,6.7287,0.7158,1.0351,0.6914,0.945
3226,110.707,2.368,2.38,pose,37.607,31.36,41.697,30.589,3.3412,6.7304,0.7309,1.0137,0.7119,0.9374
3227,110.741,2.395,2.395,pose,37.607,31.36,41.697,30.589,3.3247,6.715,0.7091,0.9994,0.728,0.9098
3228,110.776,2.388,2.395,pose,37.607,31.36,41.697,30.589,3.3041,6.7055,0.7077,1.009,0.7321,0.8861
3229,110.81,2.396,2.395,pose,37.607,31.36,41.697,30.589,3.2789,6.6982,0.709,0.9967,0.7237,0.8745
3230,110.844,2.378,2.388,pose,37.607,31.402,41.697,30.589,3.2638,6.6873,0.7306,1.0196,0.7267,0.8851
3231,110.879,2.395,2.395,pose,37.607,31.402,41.729,30.589,3.244,6.6949,0.75,1.0167,0.7233,0.898
3232,110.913,2.395,2.395,pose,37.607,31.442,41.729,30.589,3.2161,6.6837,0.7774,1.0458,0.6781,0.8923
3233,110.947,2.396,2.395,pose,37.607,31.442,41.729,30.589,3.2106,6.6836,0.8128,1.0616,0.6855,0.9314
3234,110.981,2.406,2.395,pose,37.607,31.49,41.729,30.589,3.1882,6.6855,0.8102,1.0643,0.6691,0.9513
3235,111.016,2.42,2.396,pose,37.607,31.49,41.729,30.589,3.1791,6.7029,0.8035,1.0549,0.6697,0.9679
3236,111.05,2.427,2.406,pose,37.607,31.49,41.729,30.589,3.1619,6.7116,0.8161,1.0559,0.6802,0.9527
3237,111.084,2.48,2.42,pose,37.607,31.527,41.729,30.589,3.1466,6.7055,0.8044,1.0522,0.6894,0.9457
3238,111.119,2.499,2.427,pose,37.607,31.527,41.729,30.589,3.1208,6.6873,0.8047,1.0628,0.708,0.8979
3239,111.153,2.514,2.48,pose,37.607,31.559,41.729,30.589,3.1018,6.6804,0.7692,1.0765,0.7195,0.8759
3240,111.187,2.556,2.499,pose,37.607,31.559,41.729,30.589,3.0565,6.6922,0.7037,1.0622,0.7202,0.8603
3241,111.222,2.62,2.514,pose,37.607,31.604,41.729,30.589,3.0134,6.6862,0.6307,1.0643,0.7373,0.8412
3242,111.256,2.651,2.556,pose,37.607,31.649,41.729,30.589,2.9892,6.6589,0.6034,1.0475,0.7478,0.8289
3243,111.29,2.641,2.62,pose,37.607,31.692,41.729,30.589,2.9613,6.609,0.6191,1.0519,0.7455,0.8701
3244,111.325,2.625,2.625,pose,37.607,31.692,41.768,30.589,2.924,6.5765,0.6482,1.0011,0.7064,0.9012
3245,111.359,2.647,2.641,pose,37.607,31.745,41.818,30.589,2.9009,6.547,0.6607,0.9797,0.6996,0.926
3246,111.393,2.571,2.641,pose,37.607,31.779,41.851,30.589,2.9273,6.4164,0.7083,0.9472,0.6887,0.9435
3247,111.428,2.512,2.625,pose,37.607,31.779,41.851,30.589,2.9704,6.3953,0.7696,0.8876,0.6918,0.9323
3248,111.462,2.473,2.571,pose,37.607,31.779,42.011,30.589,3.0199,6.3598,0.8221,0.8305,0.671,0.9681
3249,111.496,2.426,2.512,pose,37.65,31.779,42.011,30.589,3.0542,6.3235,0.8614,0.8125,0.6828,0.9402
3250,111.531,2.397,2.473,pose,37.7,31.779,42.068,30.589,3.064,6.2864,0.8493,0.837,0.6679,0.9235
3251,111.565,2.322,2.426,pose,37.734,31.779,42.104,30.589,3.0616,6.2448,0.8562,0.8933,0.6575,0.8733
3252,111.599,2.231,2.397,pose,37.734,31.779,42.141,30.589,3.084,6.2196,0.8374,1.0121,0.6325,0.8662
3253,111.633,2.089,2.322,pose,37.734,31.779,42.183,30.589,3.0767,6.1891,0.8436,1.1328,0.6185,0.8325
3254,111.668,2.036,2.231,pose,37.734,31.779,42.183,30.589,3.0856,6.1534,0.8306,1.2175,0.5989,0.7866
3255,111.702,1.992,2.089,pose,37.734,31.779,42.238,30.589,3.091,6.1106,0.7994,1.2888,0.5948,0.7574
3256,111.736,1.913,2.036,pose,37.734,31.779,42.274,30.589,3.0783,6.0775,0.8295,1.3564,0.6017,0.7411
3257,111.771,2.841,2.036,bbox,37.734,31.779,42.317,30.589,3.0747,6.0435,0.8073,,0.6237,
3258,111.805,1.849,1.992,pose,37.734,31.779,42.35,30.589,3.0697,6.0047,0.8212,1.4438,0.6489,0.7289
3259,111.839,1.872,1.913,pose,37.734,31.779,42.384,30.589,3.0599,5.9318,0.8333,1.2162,0.6705,0.7254
3260,111.874,1.857,1.872,pose,37.734,31.779,42.423,30.589,2.9976,5.8587,0.8526,1.2761,0.6765,0.7131
3261,111.908,2.056,1.872,pose,37.734,31.779,42.496,30.589,2.9125,5.7831,0.756,1.1385,0.6608,0.7321
3262,111.942,2.124,1.872,pose,37.734,31.835,42.569,30.589,2.8154,5.694,0.7033,1.1006,0.665,0.7101
3263,111.977,2.241,2.056,pose,37.734,31.92,42.644,30.589,2.7572,5.5615,0.6541,0.9938,0.616,0.7601
3264,112.011,2.257,2.124,pose,37.734,32.017,42.733,30.589,2.7247,5.4286,0.6429,0.8133,0.5976,0.7843
3265,112.045,2.284,2.241,pose,37.734,32.076,42.866,30.589,2.7266,5.3129,0.6547,0.5085,0.5672,0.8374
3266,112.08,2.492,2.257,pose,37.734,32.076,42.999,30.589,2.7456,5.2571,0.6355,0.0455,0.5819,0.8406
3267,112.114,2.225,2.257,pose,37.734,32.076,43.114,30.589,2.8048,5.1891,0.6596,0.3613,0.5842,0.8309
3268,112.148,2.167,2.257,bbox,37.734,32.076,43.17,30.589,2.8814,5.1806,,0.3582,,0.7869
3269,112.183,2.093,2.225,pose,37.782,32.076,43.238,30.589,3.031,5.1469,0.6013,0.372,0.6125,0.7938
3270,112.217,1.803,2.167,bbox,37.858,32.076,43.238,30.589,3.1621,5.0868,,0.6127,,0.7769
3271,112.251,1.668,2.093,bbox,38.008,32.076,43.28,30.589,3.2234,5.019,,0.8386,,0.7545
3272,112.286,1.514,1.803,pose,38.055,32.076,43.341,30.589,3.0783,4.9728,0.0646,0.9224,0.738,0.7798
3273,112.32,1.481,1.668,bbox,38.139,32.076,43.408,30.589,3.3375,4.9335,,0.9262,,0.7621
3274,112.354,1.412,1.514,pose,38.2,32.076,43.455,30.589,3.4522,4.9017,0.0974,0.9223,0.7879,0.7623
3275,112.388,1.339,1.481,pose,38.314,32.076,43.494,30.589,3.4955,4.9045,0.1122,0.9033,0.8059,0.776
3276,112.423,1.226,1.412,pose,38.426,32.076,43.494,30.589,3.4491,4.9161,0.155,0.8847,0.7913,0.7984
3277,112.457,1.051,1.339,pose,38.426,32.076,43.494,30.589,3.4478,4.9303,0.3235,0.84,0.8764,0.7678
3278,112.491,0.972,1.226,pose,38.426,32.076,43.494,30.589,3.3918,4.9145,0.3673,0.7903,0.8132,0.7806
3279,112.526,0.972,1.051,pose,38.426,32.076,43.494,30.589,3.2992,4.9084,0.3889,0.7655,0.7742,0.8187
3280,112.56,0.984,0.984,pose,38.426,32.133,43.494,30.589,3.2325,4.8933,0.3781,0.742,0.7535,0.8788
3281,112.594,0.995,0.984,pose,38.426,32.225,43.494,30.589,3.2268,4.8813,0.3789,0.684,0.7472,0.8855
3282,112.629,0.991,0.984,pose,38.426,32.282,43.534,30.589,3.243,4.8752,0.3685,0.6511,0.7377,0.9258
3283,112.663,0.995,0.991,pose,38.426,32.282,43.534,30.589,3.2833,4.8632,0.3463,0.5896,0.7526,0.935
3284,112.697,0.984,0.991,pose,38.426,32.282,43.534,30.589,3.3279,4.8756,0.3399,0.5881,0.7674,0.921
3285,112.732,0.963,0.991,pose,38.466,32.282,43.534,30.589,3.347,4.881,0.3542,0.5657,0.7641,0.9148
3286,112.766,1.055,0.991,pose,38.511,32.282,43.534,30.589,3.3701,4.8858,0.1546,0.5393,0.7834,0.9343
3287,112.8,1.039,0.995,pose,38.511,32.282,43.534,30.589,3.3758,4.8862,0.253,0.5444,0.7962,0.9116
3288,112.835,1.078,1.039,pose,38.511,32.282,43.534,30.589,3.3553,4.8946,0.182,0.5659,0.8161,0.9307
3289,112.869,1.13,1.055,pose,38.511,32.282,43.534,30.589,3.3345,4.8957,0.2117,0.5482,0.8374,0.9216
3290,112.903,1.179,1.078,pose,38.511,32.282,43.534,30.589,3.3118,4.8995,0.1786,0.5306,0.8495,0.8875
3291,112.938,1.304,1.13,pose,38.511,32.282,43.534,30.589,3.2789,4.9048,0.0927,0.4884,0.7808,0.9101
3292,112.972,1.352,1.179,pose,38.511,32.282,43.534,30.589,3.2519,4.9213,0.0267,0.5065,0.7817,0.8982
3293,113.006,1.404,1.304,pose,38.511,32.331,43.534,30.589,3.2467,4.9298,0.0144,0.4785,0.8104,0.9105
3294,113.04,1.586,1.352,pose,38.511,32.331,43.534,30.589,3.2042,4.9498,0.0982,0.0334,0.7821,0.93
3295,113.075,1.579,1.404,pose,38.511,32.363,43.534,30.625,3.1585,4.9563,0.23,0.0548,0.7604,0.9391
3296,113.109,1.411,1.411,pose,38.511,32.405,43.534,30.625,3.1255,4.9569,0.1465,0.4969,0.7852,0.9232
3297,113.143,1.521,1.521,pose,38.511,32.451,43.534,30.625,3.0944,4.992,0.0846,0.4466,0.729,0.9402
3298,113.178,1.416,1.521,pose,38.511,32.484,43.534,30.625,3.0652,5.0406,0.3951,0.4305,0.7515,0.9395
3299,113.212,1.455,1.455,pose,38.511,32.515,43.534,30.688,3.0268,5.072,0.4295,0.3931,0.7675,0.9493
3300,113.246,1.488,1.455,pose,38.511,32.515,43.534,30.736,3.0104,5.1009,0.4442,0.3476,0.7523,0.9294
3301,113.281,1.518,1.488,pose,38.511,32.583,43.534,30.768,3.0195,5.1275,0.4564,0.3229,0.7459,0.9521
3302,113.315,1.537,1.488,pose,38.511,32.583,43.534,30.768,3.0246,5.1548,0.4509,0.2697,0.754,0.93
3303,113.349,1.551,1.518,pose,38.511,32.583,43.534,30.823,3.0367,5.1833,0.4282,0.2519,0.7511,0.9207
3304,113.384,1.599,1.537,pose,38.511,32.583,43.534,30.823,3.0454,5.2119,0.3969,0.2168,0.7764,0.9017
3305,113.418,1.658,1.551,pose,38.511,32.583,43.534,30.879,3.028,5.2122,0.3643,0.1581,0.8006,0.906
3306,113.452,1.674,1.599,pose,38.511,32.583,43.534,30.879,3.0103,5.2184,0.3551,0.1671,0.792,0.9149
3307,113.487,1.703,1.658,pose,38.511,32.583,43.534,30.879,3.0097,5.2406,0.3544,0.1432,0.7809,0.9262
3308,113.521,1.752,1.674,pose,38.511,32.583,43.534,30.914,3.0069,5.2659,0.3374,0.1312,0.765,0.9246
3309,113.555,1.742,1.703,pose,38.511,32.583,43.534,30.914,2.9974,5.3057,0.3316,0.1628,0.7664,0.9214
3310,113.59,1.839,1.742,pose,38.511,32.583,43.534,30.962,3.0072,5.3665,0.2198,0.1635,0.761,0.9006
3311,113.624,,,,38.511,32.583,43.534,30.962,,,,,,
3312,113.658,,,,38.511,32.583,43.534,30.962,,,,,,
3313,113.693,,,,38.511,32.583,43.534,30.962,,,,,,
3314,113.727,3.975,1.752,bbox,38.511,32.583,43.534,31.001,2.0208,6.8278,,0.8466,,0.9788
3315,113.761,3.698,1.839,pose,38.511,32.583,43.534,31.062,2.1096,6.8683,0.0076,0.8395,0.7451,0.9673
3316,113.795,3.623,3.623,pose,38.511,32.762,43.534,31.212,2.1423,6.8922,0.1285,0.8391,0.7549,0.9853
3317,113.83,3.606,3.623,pose,38.511,32.762,43.534,31.253,2.1836,6.9102,0.1678,0.8452,0.7198,0.9874
3318,113.864,3.5,3.623,pose,38.511,32.762,43.534,31.253,2.2167,6.9256,0.3158,0.8525,0.7021,1.0011
3319,113.898,3.443,3.606,pose,38.552,32.762,43.534,31.295,2.2526,6.9218,0.4006,0.8483,0.7227,1.0139
3320,113.933,3.433,3.5,pose,38.585,32.762,43.534,31.295,2.2545,6.9216,0.4045,0.8594,0.7515,1.0112
3321,113.967,3.425,3.443,pose,38.621,32.762,43.534,31.295,2.2529,6.8964,0.4124,0.8481,0.7457,0.9998
3322,114.001,3.416,3.433,pose,38.621,32.762,43.534,31.295,2.2298,6.8692,0.4085,0.8501,0.7488,1.0059
3323,114.036,3.418,3.425,pose,38.621,32.762,43.534,31.295,2.2135,6.856,0.4232,0.8469,0.7254,1.0181
3324,114.07,3.415,3.418,pose,38.621,32.762,43.575,31.295,2.1994,6.8376,0.4116,0.8461,0.7053,1.0075
3325,114.104,3.394,3.416,pose,38.621,32.801,43.575,31.295,2.1971,6.8223,0.3813,0.8436,0.7102,1.0032
3326,114.139,3.403,3.415,pose,38.621,32.801,43.607,31.295,2.2258,6.8024,0.2871,0.8632,0.6736,0.9959
3327,114.173,3.788,3.415,bbox,38.621,32.801,43.607,31.295,2.2629,6.7968,,0.8866,,0.981
3328,114.207,3.347,3.403,pose,38.621,32.801,43.642,31.295,2.3133,6.7614,0.2349,0.9364,0.6989,0.9645
3329,114.242,3.675,3.403,bbox,38.671,32.801,43.642,31.295,2.3613,6.7359,,1.0035,,0.9521
3330,114.276,3.563,3.563,bbox,38.721,32.801,43.683,31.295,2.4185,6.6894,,1.0446,,0.9454
3331,114.31,3.556,3.563,bbox,38.769,32.801,43.683,31.295,2.4363,6.6801,,1.135,,0.9424
3332,114.345,3.51,3.556,bbox,38.826,32.801,43.755,31.295,2.4592,6.6407,,1.1693,,0.9132
3333,114.379,2.981,3.556,pose,38.826,32.801,43.755,31.295,2.4707,6.6273,0.2101,1.1899,0.7566,0.8643
3334,114.413,3.478,3.51,bbox,38.867,32.801,43.804,31.295,2.5172,6.6365,,1.2043,,0.8522
3335,114.447,2.87,3.478,pose,38.867,32.801,43.804,31.295,2.5585,6.6319,0.434,1.1991,0.7303,0.8565
3336,114.482,2.756,2.981,pose,38.925,32.801,43.804,31.295,2.6435,6.6414,0.556,1.2088,0.74,0.8427
3337,114.516,2.731,2.87,pose,38.966,32.801,43.804,31.295,2.7033,6.6439,0.6419,1.1757,0.711,0.8491
3338,114.55,2.698,2.756,pose,39.051,32.801,43.804,31.295,2.7326,6.6282,0.6322,1.1804,0.6658,0.8779
3339,114.585,3.39,2.756,bbox,39.111,32.801,43.804,31.295,2.7599,6.6118,,1.1454,,0.8793
3340,114.619,3.291,2.756,bbox,39.111,32.801,43.804,31.295,2.7892,6.5609,,1.0876,,0.9067
3341,114.653,3.225,3.225,bbox,39.168,32.801,43.804,31.295,2.8134,6.4845,,1.0387,,0.9319
3342,114.688,2.578,3.225,pose,39.168,32.801,43.883,31.295,2.8246,6.4107,0.7554,1.027,0.6472,0.9474
3343,114.722,2.556,3.225,pose,39.221,32.801,43.96,31.295,2.8221,6.3729,0.7663,0.9147,0.6364,0.9535
3344,114.756,2.537,2.578,pose,39.221,32.801,44.034,31.295,2.83,6.3588,0.7553,0.9132,0.6566,0.9778
3345,114.791,2.516,2.556,pose,39.221,32.801,44.071,31.295,2.8421,6.3395,0.7625,0.9503,0.6625,0.9787
3346,114.825,2.485,2.537,pose,39.221,32.801,44.071,31.295,2.8398,6.3243,0.7466,0.9682,0.6935,0.9711
3347,114.859,2.504,2.516,pose,39.221,32.801,44.105,31.295,2.8401,6.2934,0.7256,0.9608,0.7049,0.9384
3348,114.894,2.504,2.504,pose,39.221,32.801,44.105,31.295,2.8366,6.2879,0.7548,0.9702,0.6988,0.8948
3349,114.928,2.512,2.504,pose,39.221,32.801,44.138,31.295,2.8255,6.3058,0.7648,0.9605,0.6985,0.8767
3350,114.962,2.528,2.504,pose,39.221,32.801,44.138,31.295,2.8249,6.3207,0.8015,0.9746,0.6948,0.8898
3351,114.997,2.525,2.512,pose,39.221,32.801,44.138,31.295,2.818,6.3389,0.8419,0.9579,0.6665,0.8962
3352,115.031,2.516,2.516,pose,39.221,32.801,44.138,31.295,2.8069,6.345,0.8794,0.9526,0.658,0.9196
3353,115.065,2.532,2.525,pose,39.221,32.801,44.138,31.328,2.7939,6.3606,0.8879,0.9925,0.6296,0.9303
3354,115.1,2.533,2.528,pose,39.221,32.801,44.138,31.328,2.7804,6.3938,0.9245,0.9752,0.5946,0.9536
3355,115.134,2.547,2.532,pose,39.221,32.801,44.138,31.328,2.7809,6.4189,0.9237,0.917,0.5625,0.9581
3356,115.168,2.569,2.533,pose,39.221,32.834,44.138,31.359,2.7802,6.37,0.931,0.9557,0.5613,0.9394
3357,115.202,2.588,2.547,pose,39.221,32.834,44.138,31.359,2.7747,6.3543,0.9441,0.987,0.5594,0.904
3358,115.237,2.611,2.569,pose,39.221,32.834,44.138,31.359,2.7795,6.3466,0.9395,0.9699,0.5671,0.8833
3359,115.271,2.626,2.588,pose,39.221,32.834,44.138,31.359,2.7876,6.3438,0.9238,0.9471,0.5832,0.8655
3360,115.305,2.641,2.611,pose,39.221,32.834,44.138,31.359,2.7965,6.3642,0.9048,0.983,0.5949,0.8722
3361,115.34,2.621,2.621,pose,39.221,32.834,44.138,31.359,2.8058,6.3812,0.8832,0.9677,0.6262,0.868
3362,115.374,2.608,2.621,pose,39.221,32.834,44.138,31.359,2.82,6.3913,0.8839,0.9755,0.6441,0.8862
3363,115.408,2.587,2.621,pose,39.221,32.834,44.138,31.359,2.8254,6.4115,0.8826,0.9817,0.6512,0.8893
3364,115.443,2.578,2.608,pose,39.26,32.834,44.138,31.359,2.829,6.435,0.8991,0.9814,0.6416,0.9107
3365,115.477,2.586,2.587,pose,39.26,32.834,44.138,31.4,2.8204,6.4293,0.8917,0.9807,0.6417,0.9257
3366,115.511,2.589,2.587,pose,39.26,32.834,44.138,31.4,2.8185,6.3918,0.907,0.9712,0.6306,0.923
3367,115.546,2.572,2.586,pose,39.26,32.834,44.138,31.4,2.8133,6.3726,0.9161,0.973,0.6143,0.9347
3368,115.58,2.58,2.58,pose,39.26,32.834,44.138,31.4,2.8184,6.3459,0.9239,0.9528,0.6061,0.9191
3369,115.614,2.562,2.58,pose,39.26,32.834,44.177,31.4,2.8184,6.3374,0.9133,0.9678,0.6037,0.8966
3370,115.649,2.555,2.572,pose,39.26,32.834,44.177,31.4,2.847,6.3275,0.9316,0.9496,0.6293,0.8783
3371,115.683,2.563,2.563,pose,39.26,32.834,44.208,31.4,2.8575,6.3418,0.8948,0.9839,0.6333,0.869
3372,115.717,2.564,2.563,pose,39.26,32.834,44.208,31.4,2.8659,6.3356,0.8739,0.9801,0.6647,0.8604
3373,115.752,2.529,2.562,pose,39.298,32.834,44.208,31.4,2.8865,6.3393,0.8466,0.9884,0.6689,0.8681
3374,115.786,2.513,2.555,pose,39.298,32.834,44.208,31.4,2.8944,6.3472,0.8093,0.9906,0.7007,0.9045
3375,115.82,2.495,2.529,pose,39.298,32.834,44.208,31.4,2.9233,6.362,0.7525,0.9894,0.7085,0.929
3376,115.854,2.473,2.513,pose,39.335,32.834,44.208,31.4,2.9512,6.3722,0.6879,0.9785,0.7369,0.9311
3377,115.889,2.446,2.495,pose,39.335,32.834,44.208,31.4,2.9821,6.3727,0.6447,0.9904,0.7285,0.938
3378,115.923,2.453,2.473,pose,39.392,32.834,44.208,31.4,2.9845,6.3577,0.6271,0.9691,0.732,0.9238
3379,115.957,2.472,2.472,pose,39.392,32.834,44.208,31.4,2.9749,6.3363,0.6258,0.9914,0.7242,0.9304
3380,115.992,2.471,2.471,pose,39.392,32.834,44.208,31.4,2.9797,6.3312,0.6619,0.981,0.7119,0.9109
3381,116.026,2.463,2.463,pose,39.392,32.834,44.208,31.4,2.9693,6.3169,0.6825,0.9592,0.6774,0.8565
3382,116.06,2.992,2.471,bbox,39.392,32.834,44.208,31.4,2.9769,6.2946,,0.9541,,0.8471
3383,116.095,2.979,2.472,bbox,39.392,32.834,44.208,31.4,3.0094,6.2982,,0.9769,,0.8648
3384,116.129,2.311,2.471,pose,39.392,32.834,44.252,31.4,3.0569,6.2975,0.8558,0.9795,0.6423,0.8862
3385,116.163,2.283,2.463,pose,39.45,32.834,44.252,31.4,3.1009,6.3126,0.8868,0.9699,0.6281,0.896
3386,116.198,2.23,2.311,pose,39.497,32.834,44.252,31.4,3.1232,6.3525,0.9302,0.9915,0.6443,0.9315
3387,116.232,2.908,2.311,bbox,39.541,32.834,44.252,31.4,3.1355,6.3821,,1.0037,,0.9516
3388,116.266,2.964,2.311,bbox,39.541,32.834,44.252,31.455,3.1324,6.3687,,1.0174,,0.9595
3389,116.301,2.318,2.318,pose,39.573,32.834,44.252,31.455,3.1469,6.4052,0.9374,1.0059,0.5811,0.9247
3390,116.335,2.356,2.356,pose,39.573,32.834,44.252,31.455,3.1682,6.428,0.9311,1.0233,0.5522,0.8979
3391,116.369,2.306,2.356,pose,39.573,32.834,44.252,31.507,3.1974,6.4675,0.9398,1.0238,0.5432,0.8995
3392,116.404,2.316,2.318,pose,39.609,32.834,44.252,31.507,3.2183,6.4701,0.9297,1.0214,0.5763,0.8723
3393,116.438,2.314,2.316,pose,39.609,32.834,44.252,31.56,3.2336,6.4577,0.9173,1.033,0.5758,0.8567
3394,116.472,2.326,2.316,pose,39.659,32.834,44.252,31.56,3.2507,6.4425,0.9271,1.0119,0.5991,0.8338
3395,116.507,2.321,2.316,pose,39.659,32.834,44.252,31.56,3.241,6.4592,0.93,1.002,0.62,0.8848
3396,116.541,2.289,2.316,pose,39.659,32.834,44.252,31.56,3.2171,6.462,0.9241,1.0026,0.6328,0.9062
3397,116.575,2.303,2.314,pose,39.659,32.834,44.252,31.56,3.2085,6.452,0.9174,0.9416,0.6482,0.9265
3398,116.609,2.291,2.303,pose,39.659,32.834,44.252,31.56,3.1962,6.4365,0.9084,1.0054,0.6662,0.9471
3399,116.644,2.294,2.294,pose,39.659,32.834,44.252,31.56,3.1888,6.3835,0.8939,1.0346,0.6634,0.9352
