frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m
332,5.539,2.335,2.275,bbox,1.618,1.068,2.088,1.755
333,5.556,1.78,2.275,pose,1.618,1.068,2.088,1.755
334,5.572,2.372,2.323,bbox,1.618,1.068,2.088,1.755
335,5.589,2.39,2.335,bbox,1.618,1.068,2.088,1.755
336,5.606,1.798,2.335,pose,1.618,1.068,2.088,1.755
337,5.622,2.438,2.372,bbox,1.618,1.115,2.088,1.811
338,5.639,2.458,2.39,bbox,1.618,1.115,2.088,1.811
339,5.656,1.853,2.39,pose,1.618,1.115,2.088,1.811
340,5.672,2.521,2.438,bbox,1.618,1.158,2.088,1.811
341,5.689,2.527,2.458,bbox,1.618,1.158,2.088,1.811
342,5.706,1.931,2.458,pose,1.618,1.158,2.088,1.811
343,5.722,2.53,2.521,bbox,1.618,1.158,2.088,1.845
344,5.739,2.523,2.523,bbox,1.618,1.158,2.088,1.845
345,5.756,1.941,2.523,pose,1.618,1.158,2.088,1.845
346,5.772,2.497,2.497,bbox,1.618,1.158,2.088,1.845
347,5.789,2.474,2.497,bbox,1.618,1.158,2.088,1.845
348,5.806,1.961,2.474,pose,1.618,1.158,2.088,1.845
349,5.822,2.514,2.474,bbox,1.618,1.158,2.088,1.881
350,5.839,2.535,2.497,bbox,1.618,1.158,2.088,1.881
351,5.856,2.049,2.474,pose,1.618,1.158,2.088,1.881
352,5.873,2.565,2.514,bbox,1.618,1.158,2.088,1.938
353,5.889,2.626,2.535,bbox,1.618,1.158,2.088,1.938
354,5.906,2.175,2.535,pose,1.618,1.158,2.088,1.972
355,5.923,2.671,2.565,bbox,1.618,1.158,2.088,1.972
356,5.939,2.737,2.626,bbox,1.618,1.158,2.088,2.023
357,5.956,2.365,2.626,pose,1.618,1.158,2.088,2.023
358,5.973,2.799,2.671,bbox,1.618,1.208,2.088,2.023
359,5.989,2.818,2.737,bbox,1.618,1.208,2.088,2.096
360,6.006,2.484,2.737,pose,1.618,1.208,2.088,2.096
361,6.023,2.851,2.799,bbox,1.618,1.249,2.088,2.136
362,6.039,2.867,2.818,bbox,1.618,1.249,2.088,2.136
363,6.056,2.558,2.818,pose,1.618,1.249,2.088,2.136
364,6.073,2.928,2.851,bbox,1.618,1.333,2.088,2.136
365,6.089,2.965,2.867,bbox,1.618,1.333,2.088,2.136
366,6.106,2.639,2.867,pose,1.618,1.333,2.088,2.136
367,6.123,3.091,2.928,bbox,1.618,1.392,2.088,2.136
368,6.139,3.024,2.965,bbox,1.618,1.392,2.088,2.136
369,6.156,2.536,2.965,pose,1.618,1.392,2.088,2.136
370,6.173,3.015,3.015,bbox,1.618,1.432,2.118,2.136
371,6.19,2.999,3.015,bbox,1.618,1.432,2.118,2.136
372,6.206,2.422,2.999,pose,1.618,1.432,2.118,2.136
373,6.223,3.162,2.999,bbox,1.618,1.432,2.173,2.136
374,6.24,3.127,3.015,bbox,1.618,1.464,2.173,2.136
375,6.256,2.283,2.999,pose,1.618,1.464,2.173,2.136
376,6.273,2.957,2.957,bbox,1.618,1.464,2.228,2.136
377,6.29,2.946,2.957,bbox,1.618,1.464,2.228,2.136
378,6.306,2.187,2.946,pose,1.618,1.464,2.228,2.136
379,6.323,2.938,2.938,bbox,1.618,1.464,2.265,2.136
380,6.34,2.944,2.944,bbox,1.618,1.496,2.265,2.136
381,6.356,2.179,2.938,pose,1.618,1.496,2.265,2.136
382,6.373,2.926,2.926,bbox,1.618,1.496,2.301,2.136
383,6.39,2.915,2.926,bbox,1.618,1.496,2.301,2.136
384,6.406,2.172,2.915,pose,1.618,1.496,2.301,2.136
385,6.423,2.958,2.915,bbox,1.618,1.54,2.301,2.136
386,6.44,2.967,2.926,bbox,1.618,1.54,2.301,2.136
387,6.456,2.252,2.915,pose,1.618,1.54,2.301,2.136
388,6.473,2.98,2.958,bbox,1.618,1.54,2.333,2.136
389,6.49,2.945,2.958,bbox,1.618,1.54,2.333,2.136
390,6.506,2.282,2.945,pose,1.618,1.54,2.333,2.136
391,6.523,2.917,2.917,bbox,1.618,1.54,2.382,2.136
392,6.54,2.908,2.917,bbox,1.618,1.54,2.382,2.136
