frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
3725,74.5,5.505,5.497,bbox,24.327,25.997,29.317,30.477,1.3008,7.0447,,,,
3726,74.52,5.106,5.48,pose,24.327,25.997,29.317,30.477,1.317,7.0424,0.5901,0.195,0.788,0.7525
3727,74.54,5.455,5.455,bbox,24.327,25.997,29.317,30.477,1.3263,7.0459,,,,
3728,74.56,5.45,5.455,bbox,24.366,25.997,29.317,30.477,1.3244,7.0435,,,,
3729,74.58,5.061,5.45,pose,24.366,25.997,29.317,30.477,1.3274,7.0445,0.5726,0.2293,0.762,0.7433
3730,74.6,5.446,5.446,bbox,24.366,25.997,29.317,30.477,1.3328,7.0472,,,,
3731,74.62,5.395,5.446,bbox,24.366,25.997,29.317,30.477,1.3436,7.0514,,,,
3732,74.64,4.994,5.395,pose,24.366,25.997,29.317,30.477,1.3551,7.0606,0.5215,0.295,0.7477,0.7629
3733,74.66,5.348,5.348,bbox,24.366,25.997,29.317,30.477,1.3678,7.0606,,,,
3734,74.68,5.329,5.348,bbox,24.405,25.997,29.317,30.477,1.3878,7.0673,,,,
3735,74.7,4.996,5.329,pose,24.405,25.997,29.317,30.477,1.3937,7.0666,0.4257,0.3685,0.7408,0.795
3736,74.72,5.333,5.329,bbox,24.437,25.997,29.317,30.477,1.4198,7.0691,,,,
3737,74.74,5.319,5.329,bbox,24.437,25.997,29.317,30.477,1.4507,7.0707,,,,
3738,74.76,4.989,5.319,pose,24.469,25.997,29.317,30.477,1.4779,7.0741,0.282,0.4553,0.751,0.8282
3739,74.78,5.215,5.215,bbox,24.5,25.997,29.317,30.477,1.4985,7.0813,,,,
3740,74.8,5.187,5.215,bbox,24.5,25.997,29.317,30.477,1.5189,7.0862,,,,
3741,74.82,4.965,5.187,pose,24.548,25.997,29.317,30.477,1.5407,7.0931,0.099,0.5199,0.7633,0.8126
3742,74.84,5.067,5.067,bbox,24.548,25.997,29.317,30.477,1.5697,7.0966,,,,
3743,74.86,5.065,5.067,bbox,24.59,25.997,29.317,30.477,1.5859,7.1126,,,,
3744,74.88,4.858,5.065,pose,24.59,25.997,29.317,30.477,1.5988,7.1206,0.0285,0.5489,0.7857,0.8242
3745,74.9,5.069,5.065,bbox,24.635,25.997,29.317,30.52,1.613,7.1276,,,,
3746,74.92,5.05,5.065,bbox,24.635,25.997,29.317,30.52,1.6316,7.143,,,,
3747,74.94,4.688,5.05,pose,24.635,25.997,29.317,30.52,1.6715,7.1621,0.2309,0.5488,0.809,0.825
3748,74.96,5.008,5.008,bbox,24.681,25.997,29.317,30.55,1.7259,7.1758,,,,
3749,74.98,5.003,5.008,bbox,24.721,25.997,29.317,30.55,1.7705,7.1871,,,,
3750,75.0,4.565,5.003,pose,24.775,25.997,29.317,30.583,1.8038,7.2053,0.4063,0.5459,0.7948,0.8282
3751,75.02,4.978,4.978,bbox,24.82,25.997,29.317,30.583,1.8271,7.2182,,,,
3752,75.04,4.934,4.978,bbox,24.853,25.997,29.317,30.583,1.8665,7.2346,,,,
3753,75.06,4.46,4.934,pose,24.853,25.997,29.317,30.625,1.8815,7.2517,0.5243,0.5088,0.7992,0.8329
3754,75.08,4.962,4.934,bbox,24.916,25.997,29.317,30.625,1.9017,7.2656,,,,
3755,75.1,5.007,4.962,bbox,24.916,25.997,29.317,30.659,1.9139,7.2801,,,,
3756,75.12,4.535,4.934,pose,24.951,25.997,29.317,30.659,1.9233,7.2989,0.5802,0.4354,0.7805,0.8439
3757,75.14,4.994,4.962,bbox,24.951,25.997,29.317,30.659,1.9368,7.3142,,,,
3758,75.16,5.008,4.994,bbox,24.951,25.997,29.317,30.706,1.9406,7.3407,,,,
3759,75.18,4.564,4.994,pose,24.986,25.997,29.317,30.706,1.9403,7.359,0.6046,0.3486,0.7948,0.8487
3760,75.2,5.04,4.994,bbox,24.986,25.997,29.317,30.748,1.935,7.3783,,,,
3761,75.22,5.035,5.008,bbox,24.986,25.997,29.317,30.748,1.9344,7.3985,,,,
3762,75.24,4.761,5.008,pose,24.986,25.997,29.317,30.785,1.9447,7.413,0.4706,0.2359,0.8445,0.8133
3763,75.26,5.046,5.035,bbox,24.986,25.997,29.317,30.785,1.9508,7.4261,,,,
3764,75.28,5.068,5.04,bbox,24.986,25.997,29.317,30.82,1.9529,7.4401,,,,
3765,75.3,4.929,5.035,pose,24.986,25.997,29.317,30.82,1.9623,7.451,0.1415,0.1527,0.8255,0.7963
3766,75.32,5.038,5.038,bbox,24.986,25.997,29.317,30.82,1.9656,7.4497,,,,
3767,75.34,5.065,5.046,bbox,24.986,25.997,29.317,30.857,1.9648,7.4714,,,,
3768,75.36,4.767,5.038,pose,24.986,25.997,29.317,30.857,1.966,7.4901,0.6125,0.0686,0.7839,0.7703
3769,75.38,5.062,5.038,bbox,24.986,25.997,29.317,30.857,1.9671,7.5044,,,,
3770,75.4,5.076,5.062,bbox,24.986,25.997,29.317,30.897,1.9665,7.5128,,,,
3771,75.42,4.797,5.062,pose,24.986,25.997,29.317,30.897,1.9622,7.5233,0.5937,0.009,0.7931,0.7822
3772,75.44,5.131,5.062,bbox,24.986,25.997,29.317,30.897,1.9613,7.5343,,,,
3773,75.46,5.147,5.076,bbox,24.986,25.997,29.317,30.93,1.9601,7.5408,,,,
3774,75.48,4.856,5.076,pose,24.986,25.997,29.317,30.93,1.9629,7.5538,0.5569,0.0243,0.813,0.7905
3775,75.5,5.173,5.131,bbox,24.986,25.997,29.317,30.93,1.9732,7.5636,,,,
3776,75.52,5.155,5.147,bbox,24.986,25.997,29.317,30.961,1.9927,7.5783,,,,
3777,75.54,4.854,5.147,pose,25.023,25.997,29.317,30.961,1.9952,7.5897,0.58,0.0242,0.8264,0.7922
3778,75.56,5.189,5.155,bbox,25.023,25.997,29.317,30.961,2.014,7.6032,,,,
3779,75.58,5.176,5.173,bbox,25.023,25.997,29.317,30.997,2.0347,7.6152,,,,
3780,75.6,4.869,5.155,pose,25.063,25.997,29.317,30.997,2.0389,7.6213,0.4928,0.0988,0.8121,0.7923
3781,75.62,5.155,5.155,bbox,25.063,25.997,29.317,30.997,2.0508,7.6347,,,,
3782,75.64,5.177,5.176,bbox,25.063,25.997,29.317,31.028,2.0554,7.6453,,,,
3783,75.66,4.893,5.155,pose,25.1,25.997,29.317,31.028,2.0546,7.6551,0.5048,0.0236,0.8364,0.8027
3784,75.68,5.198,5.155,bbox,25.1,25.997,29.317,31.028,2.0614,7.6655,,,,
3785,75.7,5.196,5.177,bbox,25.1,25.997,29.317,31.062,2.0713,7.678,,,,
3786,75.72,4.941,5.177,pose,25.1,25.997,29.317,31.062,2.0786,7.6835,0.4686,0.0248,0.827,0.8089
3787,75.74,5.18,5.18,bbox,25.1,25.997,29.317,31.062,2.086,7.6906,,,,
3788,75.76,5.235,5.196,bbox,25.1,25.997,29.317,31.062,2.0803,7.6882,,,,
3789,75.78,4.951,5.18,pose,25.1,25.997,29.317,31.095,2.0683,7.6932,0.5432,0.1142,0.8329,0.8091
3790,75.8,5.263,5.18,bbox,25.1,25.997,29.317,31.095,2.0651,7.6982,,,,
3791,75.82,,,,25.1,25.997,29.317,31.095,,,,,,
3792,75.84,4.562,5.18,pose,25.1,25.997,29.317,31.095,2.2499,7.6968,0.5474,0.2775,0.8746,0.8031
3793,75.86,5.136,5.136,bbox,25.1,25.997,29.317,31.095,2.1,7.6952,,,,
3794,75.88,5.328,5.136,bbox,25.1,25.997,29.317,31.095,2.0387,7.7003,,,,
3795,75.9,5.078,5.136,pose,25.1,25.997,29.317,31.095,2.0214,7.7125,0.5445,0.4326,0.8389,0.7923
3796,75.92,5.408,5.136,bbox,25.1,25.997,29.317,31.095,2.0153,7.735,,,,
3797,75.94,5.434,5.328,bbox,25.1,25.997,29.317,31.095,2.0041,7.7543,,,,
3798,75.96,5.058,5.328,pose,25.1,26.032,29.317,31.142,1.9869,7.7592,0.5922,0.5188,0.8373,0.7919
3799,75.98,5.451,5.408,bbox,25.1,26.032,29.317,31.142,1.9772,7.7636,,,,
3800,76.0,5.46,5.434,bbox,25.1,26.032,29.317,31.142,1.969,7.7625,,,,
3801,76.02,5.061,5.434,pose,25.1,26.07,29.317,31.142,1.9654,7.7657,0.6241,0.5384,0.818,0.7643
3802,76.04,5.498,5.451,bbox,25.1,26.07,29.317,31.142,1.9595,7.7672,,,,
3803,76.06,5.5,5.46,bbox,25.1,26.07,29.317,31.173,1.9634,7.7689,,,,
3804,76.08,5.488,5.488,bbox,25.1,26.07,29.317,31.173,1.9603,7.7726,0.6231,,0.8169,
3805,76.1,5.47,5.488,bbox,25.1,26.07,29.317,31.173,1.9588,7.7743,,,,
3806,76.12,5.433,5.488,bbox,25.1,26.07,29.317,31.173,1.9514,7.7765,,,,
3807,76.14,5.254,5.47,pose,25.1,26.07,29.317,31.173,1.9502,7.7942,0.4393,0.1616,0.8296,0.7403
3808,76.16,5.452,5.452,bbox,25.1,26.07,29.317,31.173,1.944,7.8047,,,,
3809,76.18,5.474,5.452,bbox,25.1,26.07,29.317,31.173,1.9395,7.8268,,,,
3810,76.2,5.51,5.452,bbox,25.1,26.104,29.317,31.212,1.9285,7.8539,0.2555,,0.8112,
3811,76.22,5.559,5.474,bbox,25.1,26.104,29.317,31.212,1.9244,7.8813,,,,
3812,76.24,5.564,5.51,bbox,25.1,26.104,29.317,31.261,1.9201,7.8952,,,,
3813,76.26,5.562,5.559,bbox,25.1,26.104,29.317,31.261,1.9192,7.9111,0.7181,,0.7845,
3814,76.28,5.578,5.562,bbox,25.1,26.104,29.317,31.302,1.9112,7.9189,,,,
3815,76.3,5.618,5.564,bbox,25.1,26.104,29.317,31.302,1.9014,7.9194,,,,
3816,76.32,5.625,5.578,pose,25.1,26.136,29.317,31.302,1.9007,7.9144,0.7166,0.0065,0.7802,-0.1008
3817,76.34,5.606,5.606,bbox,25.1,26.136,29.317,31.302,1.8954,7.9116,,,,
3818,76.36,5.611,5.611,bbox,25.1,26.136,29.317,31.302,1.8905,7.9097,,,,
3819,76.38,5.44,5.611,pose,25.1,26.136,29.317,31.302,1.8741,7.9115,0.6805,0.1297,0.7716,0.662
3820,76.4,5.626,5.611,bbox,25.1,26.136,29.317,31.302,1.8605,7.9139,,,,
3821,76.42,5.626,5.611,bbox,25.1,26.173,29.317,31.302,1.8493,7.9127,,,,
3822,76.44,5.426,5.611,pose,25.1,26.173,29.317,31.302,1.8326,7.91,0.6404,0.1107,0.7978,0.7136
3823,76.46,5.594,5.594,bbox,25.1,26.173,29.317,31.302,1.8182,7.9084,,,,
3824,76.48,5.606,5.606,bbox,25.1,26.215,29.317,31.302,1.7904,7.9019,,,,
3825,76.5,5.538,5.594,pose,25.1,26.215,29.317,31.302,1.7684,7.8983,0.5127,0.054,0.8083,-0.1944
3826,76.52,5.597,5.594,bbox,25.1,26.257,29.317,31.302,1.7468,7.894,,,,
3827,76.54,5.625,5.597,bbox,25.1,26.257,29.317,31.302,1.7208,7.8923,,,,
3828,76.56,5.606,5.606,pose,25.1,26.301,29.317,31.302,1.6915,7.8841,0.3892,0.0165,0.8026,0.5855
3829,76.58,5.696,5.606,bbox,25.1,26.301,29.317,31.302,1.6536,7.8741,,,,
3830,76.6,5.716,5.625,bbox,25.1,26.356,29.317,31.302,1.6105,7.8708,,,,
3831,76.62,5.759,5.696,bbox,25.1,26.394,29.317,31.302,1.5822,7.8647,,0.0442,,0.6761
3832,76.64,5.804,5.716,bbox,25.1,26.437,29.317,31.302,1.5524,7.8643,,,,
3833,76.66,5.832,5.759,bbox,25.1,26.437,29.347,31.302,1.534,7.8608,,,,
3834,76.68,6.065,5.804,pose,25.1,26.495,29.347,31.302,1.5144,7.8565,0.0063,0.0088,0.7693,0.7074
3835,76.7,5.855,5.832,bbox,25.1,26.495,29.347,31.302,1.4982,7.8538,,,,
3836,76.72,5.877,5.855,bbox,25.1,26.533,29.347,31.302,1.4708,7.8616,,,,
3837,76.74,5.981,5.877,pose,25.1,26.533,29.347,31.302,1.4389,7.8536,0.1359,0.1115,0.7394,0.7578
3838,76.76,5.931,5.931,bbox,25.1,26.577,29.347,31.302,1.3953,7.85,,,,
3839,76.78,5.947,5.931,bbox,25.1,26.609,29.347,31.302,1.3598,7.8437,,,,
3840,76.8,5.789,5.931,pose,25.1,26.652,29.347,31.302,1.3364,7.842,0.353,0.2795,0.763,0.766
3841,76.82,6.048,5.947,bbox,25.1,26.688,29.347,31.302,1.3122,7.8322,,,,
3842,76.84,6.036,5.947,bbox,25.1,26.688,29.347,31.302,1.2941,7.809,,,,
3843,76.86,5.709,5.947,pose,25.1,26.735,29.38,31.302,1.2711,7.796,0.4552,0.4165,0.7724,0.7658
3844,76.88,6.082,6.036,bbox,25.1,26.735,29.38,31.302,1.2574,7.7819,,,,
3845,76.9,6.113,6.048,bbox,25.1,26.776,29.416,31.302,1.2464,7.7676,,,,
3846,76.92,5.741,6.036,pose,25.1,26.776,29.416,31.302,1.2418,7.7499,0.5204,0.4845,0.7761,0.762
3847,76.94,6.162,6.082,bbox,25.1,26.776,29.416,31.302,1.2294,7.7338,,,,
3848,76.96,6.143,6.113,bbox,25.1,26.776,29.462,31.302,1.2264,7.7223,,,,
3849,76.98,5.712,6.113,pose,25.1,26.818,29.462,31.302,1.219,7.7143,0.5442,0.4858,0.8,0.7455
3850,77.0,6.095,6.095,bbox,25.1,26.818,29.462,31.302,1.2176,7.7079,,,,
3851,77.02,6.098,6.098,bbox,25.1,26.818,29.498,31.302,1.2314,7.6911,,,,
3852,77.04,5.68,6.095,pose,25.1,26.818,29.498,31.302,1.222,7.6794,0.5573,0.4588,0.7944,0.71
3853,77.06,6.045,6.045,bbox,25.1,26.818,29.498,31.302,1.2223,7.6714,,,,
3854,77.08,6.079,6.079,bbox,25.1,26.818,29.533,31.302,1.2252,7.6669,,,,
3855,77.1,5.721,6.045,pose,25.1,26.818,29.533,31.302,1.2251,7.6376,0.5678,0.3496,0.7987,0.6897
3856,77.12,6.043,6.043,bbox,25.1,26.818,29.533,31.302,1.2231,7.6146,,,,
3857,77.14,6.025,6.043,bbox,25.1,26.818,29.574,31.302,1.2256,7.5817,,,,
3858,77.16,5.736,6.025,pose,25.1,26.818,29.574,31.302,1.2224,7.5691,0.5625,0.2413,0.7747,0.6615
3859,77.18,5.979,5.979,bbox,25.1,26.818,29.63,31.302,1.2222,7.5373,,,,
3860,77.2,5.946,5.979,bbox,25.1,26.818,29.63,31.302,1.2181,7.529,,,,
3861,77.22,5.719,5.946,pose,25.1,26.818,29.675,31.302,1.2157,7.5237,0.5638,0.0472,0.7624,0.6674
3862,77.24,5.93,5.93,bbox,25.1,26.818,29.675,31.302,1.2144,7.5058,,,,
3863,77.26,5.921,5.93,bbox,25.1,26.818,29.675,31.302,1.2141,7.4862,,,,
3864,77.28,5.652,5.921,pose,25.1,26.818,29.706,31.302,1.2153,7.4869,0.5509,0.0766,0.7614,0.6827
3865,77.3,5.903,5.903,bbox,25.1,26.818,29.706,31.302,1.2167,7.4612,,,,
3866,77.32,5.854,5.903,bbox,25.1,26.818,29.706,31.302,1.215,7.4172,,,,
3867,77.34,5.491,5.854,pose,25.1,26.818,29.751,31.302,1.2125,7.4277,0.5289,0.2333,0.7551,0.7041
3868,77.36,5.817,5.817,bbox,25.1,26.818,29.784,31.302,1.2121,7.3913,,,,
3869,77.38,5.798,5.817,bbox,25.1,26.818,29.784,31.302,1.2107,7.3662,,,,
3870,77.4,5.336,5.798,pose,25.1,26.818,29.821,31.302,1.2062,7.347,0.519,0.4228,0.7652,0.7112
3871,77.42,5.773,5.773,bbox,25.1,26.818,29.821,31.302,1.1991,7.345,,,,
3872,77.44,5.699,5.773,bbox,25.1,26.818,29.865,31.302,1.1926,7.2391,,,,
3873,77.46,5.228,5.699,pose,25.1,26.848,29.865,31.302,1.1837,7.209,0.5022,0.5792,0.779,0.6831
3874,77.48,5.686,5.686,bbox,25.1,26.848,29.973,31.302,1.1798,7.1896,,,,
3875,77.5,5.683,5.686,bbox,25.1,26.848,30.003,31.302,1.1785,7.1674,,,,
3876,77.52,5.143,5.683,pose,25.1,26.848,30.003,31.302,1.1755,7.137,0.499,0.6741,0.7868,0.6611
3877,77.54,5.647,5.647,bbox,25.1,26.848,30.045,31.302,1.1768,7.1057,,,,
3878,77.56,5.602,5.647,bbox,25.1,26.848,30.075,31.302,1.1779,7.0638,,,,
3879,77.58,5.032,5.602,pose,25.1,26.848,30.106,31.302,1.1798,7.062,0.5004,0.7887,0.7828,0.6463
3880,77.6,5.537,5.537,bbox,25.1,26.848,30.148,31.302,1.1795,7.0184,,,,
3881,77.62,5.485,5.537,bbox,25.1,26.848,30.148,31.302,1.1803,6.9883,,,,
3882,77.64,4.942,5.485,pose,25.1,26.848,30.194,31.302,1.1799,6.9771,0.5056,0.8338,0.7859,0.6492
3883,77.66,5.48,5.48,bbox,25.1,26.848,30.224,31.302,1.1816,6.9636,,,,
3884,77.68,5.489,5.485,bbox,25.1,26.848,30.224,31.302,1.1831,6.9445,,,,
3885,77.7,4.993,5.48,pose,25.1,26.848,30.224,31.302,1.1836,6.9356,0.5055,0.8693,0.7943,0.642
3886,77.72,5.508,5.48,bbox,25.1,26.848,30.268,31.302,1.1853,6.9276,,,,
3887,77.74,5.494,5.489,bbox,25.1,26.848,30.268,31.302,1.1862,6.9115,,,,
3888,77.76,4.939,5.489,pose,25.1,26.848,30.268,31.302,1.1871,6.8908,0.5176,0.9208,0.769,0.642
3889,77.78,5.483,5.483,bbox,25.1,26.848,30.301,31.302,1.1821,6.8823,,,,
3890,77.8,5.498,5.494,bbox,25.1,26.848,30.301,31.302,1.1779,6.8771,,,,
3891,77.82,4.975,5.483,pose,25.1,26.848,30.301,31.302,1.1774,6.8737,0.4872,0.9224,0.7768,0.624
3892,77.84,5.522,5.483,bbox,25.1,26.848,30.335,31.302,1.1667,6.8734,,,,
3893,77.86,5.494,5.494,bbox,25.1,26.848,30.335,31.302,1.1635,6.8641,,,,
3894,77.88,4.995,5.494,pose,25.1,26.881,30.335,31.302,1.1534,6.8671,0.4109,0.9028,0.7773,0.643
3895,77.9,5.529,5.494,bbox,25.1,26.881,30.335,31.302,1.1303,6.87,,,,
3896,77.92,5.507,5.507,bbox,25.1,26.881,30.335,31.302,1.1216,6.8523,,,,
3897,77.94,5.089,5.494,pose,25.1,26.917,30.335,31.302,1.1145,6.8328,0.3486,0.8632,0.7584,0.6553
3898,77.96,5.503,5.503,bbox,25.1,26.917,30.335,31.302,1.1089,6.8281,,,,
3899,77.98,5.495,5.503,bbox,25.1,26.917,30.379,31.302,1.1017,6.8172,,,,
3900,78.0,5.084,5.495,pose,25.1,26.917,30.379,31.302,1.1059,6.8086,0.3097,0.8089,0.7543,0.6799
3901,78.02,5.438,5.438,bbox,25.1,26.917,30.379,31.302,1.1123,6.7965,,,,
3902,78.04,5.441,5.441,bbox,25.1,26.917,30.379,31.302,1.1074,6.78,,,,
3903,78.06,5.092,5.438,pose,25.1,26.917,30.416,31.302,1.1044,6.76,0.302,0.7403,0.7614,0.6959
3904,78.08,5.377,5.377,bbox,25.1,26.917,30.416,31.302,1.1196,6.7182,,,,
3905,78.1,5.342,5.377,bbox,25.1,26.917,30.452,31.302,1.1373,6.6947,,,,
3906,78.12,5.161,5.342,pose,25.1,26.917,30.494,31.302,1.1522,6.691,0.0673,0.6823,0.0977,0.6951
3907,78.14,5.27,5.27,bbox,25.1,26.917,30.494,31.302,1.166,6.6983,,,,
3908,78.16,5.277,5.277,bbox,25.1,26.917,30.494,31.302,1.1825,6.698,,,,
3909,78.18,5.082,5.27,pose,25.136,26.917,30.494,31.302,1.2065,6.6952,0.0801,0.6467,0.733,0.6995
3910,78.2,5.271,5.27,bbox,25.136,26.917,30.494,31.302,1.2364,6.6943,,,,
3911,78.22,5.257,5.27,bbox,25.177,26.917,30.494,31.302,1.2698,6.6967,,,,
3912,78.24,4.936,5.257,pose,25.177,26.917,30.494,31.302,1.2942,6.6975,0.0177,0.6473,0.056,0.7256
3913,78.26,5.269,5.257,bbox,25.24,26.917,30.494,31.302,1.3172,6.699,,,,
3914,78.28,5.253,5.257,bbox,25.24,26.917,30.494,31.302,1.3403,6.7054,,,,
3915,78.3,4.952,5.253,pose,25.287,26.917,30.494,31.302,1.3648,6.7087,0.2393,0.658,0.7517,0.7093
3916,78.32,5.248,5.248,bbox,25.287,26.917,30.494,31.302,1.3835,6.7127,,,,
3917,78.34,5.226,5.248,bbox,25.335,26.917,30.494,31.302,1.4238,6.7196,,,,
3918,78.36,4.751,5.226,pose,25.335,26.917,30.494,31.302,1.4806,6.7268,0.4942,0.6564,0.761,0.7116
3919,78.38,5.154,5.154,bbox,25.394,26.917,30.494,31.302,1.5088,6.7311,,,,
3920,78.4,5.131,5.154,bbox,25.451,26.917,30.494,31.302,1.5581,6.733,,,,
3921,78.42,4.576,5.131,pose,25.451,26.917,30.494,31.302,1.597,6.7428,0.6769,0.6752,0.7784,0.7028
3922,78.44,5.085,5.085,bbox,25.528,26.917,30.494,31.302,1.6245,6.7477,,,,
3923,78.46,5.098,5.098,bbox,25.567,26.917,30.494,31.302,1.6486,6.7468,,,,
3924,78.48,4.47,5.085,pose,25.567,26.917,30.494,31.302,1.6698,6.7563,0.8323,0.677,0.7927,0.6831
3925,78.5,5.072,5.072,bbox,25.619,26.917,30.494,31.302,1.681,6.7597,,,,
3926,78.52,5.084,5.084,bbox,25.619,26.917,30.494,31.34,1.6816,6.7572,,,,
3927,78.54,4.463,5.072,pose,25.651,26.917,30.494,31.34,1.684,6.7598,0.8598,0.6858,0.7866,0.7162
3928,78.56,5.06,5.06,bbox,25.651,26.917,30.494,31.34,1.6878,6.7513,,,,
3929,78.58,5.076,5.072,bbox,25.651,26.917,30.494,31.34,1.6962,6.7491,,,,
3930,78.6,4.522,5.06,pose,25.651,26.917,30.494,31.34,1.7033,6.7349,0.8218,0.684,0.7735,0.7049
3931,78.62,5.054,5.054,bbox,25.651,26.917,30.494,31.34,1.6992,6.7284,,,,
3932,78.64,5.046,5.054,bbox,25.651,26.917,30.494,31.34,1.6997,6.7214,,,,
3933,78.66,4.377,5.046,pose,25.651,26.917,30.494,31.34,1.6967,6.7178,0.8943,0.7129,0.7082,0.6994
3934,78.68,5.047,5.046,bbox,25.651,26.917,30.529,31.34,1.7024,6.7177,,,,
3935,78.7,5.023,5.046,bbox,25.651,26.917,30.529,31.34,1.7037,6.71,,,,
3936,78.72,4.378,5.023,pose,25.651,26.917,30.529,31.34,1.7051,6.7064,0.8657,0.703,0.7249,0.7
3937,78.74,5.0,5.0,bbox,25.651,26.917,30.529,31.34,1.7143,6.6995,,,,
3938,78.76,4.971,5.0,bbox,25.651,26.917,30.529,31.34,1.7201,6.6973,,,,
3939,78.78,4.345,4.971,pose,25.684,26.917,30.529,31.34,1.7316,6.7047,0.8133,0.6917,0.6995,0.7052
3940,78.8,4.937,4.937,bbox,25.684,26.917,30.529,31.34,1.7554,6.707,,,,
3941,78.82,4.895,4.937,bbox,25.684,26.917,30.529,31.34,1.7738,6.7099,,,,
3942,78.84,4.332,4.895,pose,25.725,26.917,30.529,31.34,1.7993,6.7159,0.7455,0.6905,0.7422,0.7063
3943,78.86,4.836,4.836,bbox,25.725,26.917,30.529,31.34,1.8336,6.7014,,,,
3944,78.88,4.806,4.836,bbox,25.769,26.917,30.529,31.34,1.8585,6.6982,,,,
3945,78.9,4.334,4.806,pose,25.804,26.917,30.529,31.34,1.8685,6.7078,0.6933,0.6938,0.7343,0.6904
3946,78.92,4.785,4.785,bbox,25.804,26.917,30.529,31.34,1.9042,6.7329,,,,
3947,78.94,4.749,4.785,bbox,25.839,26.917,30.529,31.34,1.931,6.7352,,,,
3948,78.96,4.319,4.749,pose,25.874,26.917,30.529,31.34,1.9452,6.7139,0.6604,0.6826,0.7569,0.6893
3949,78.98,4.633,4.633,bbox,25.874,26.917,30.529,31.34,1.9408,6.624,,,,
3950,79.0,4.638,4.638,bbox,25.911,26.917,30.529,31.34,1.944,6.6248,,,,
3951,79.02,4.302,4.633,pose,25.911,26.917,30.625,31.34,1.95,6.6234,0.6698,0.68,0.7745,0.6914
3952,79.04,4.617,4.617,bbox,25.911,26.917,30.625,31.34,1.9478,6.6015,,,,
3953,79.06,4.6,4.617,bbox,25.911,26.917,30.625,31.34,1.9391,6.5953,,,,
3954,79.08,4.304,4.6,pose,25.911,26.917,30.625,31.34,1.926,6.5835,0.6924,0.6627,0.7828,0.6852
3955,79.1,4.584,4.584,bbox,25.911,26.917,30.625,31.34,1.9081,6.5695,,,,
3956,79.12,4.57,4.584,bbox,25.911,26.917,30.667,31.34,1.9068,6.5619,,,,
3957,79.14,4.284,4.57,pose,25.911,26.95,30.667,31.34,1.8738,6.5491,0.7355,0.6189,0.7835,0.6921
3958,79.16,4.571,4.57,bbox,25.911,26.95,30.667,31.34,1.8905,6.5257,,,,
3959,79.18,4.605,4.571,bbox,25.911,26.95,30.701,31.34,1.8758,6.5124,,,,
3960,79.2,4.332,4.57,pose,25.911,26.95,30.701,31.34,1.8857,6.4967,0.7201,0.562,0.7681,0.6867
3961,79.22,4.575,4.571,bbox,25.911,26.982,30.738,31.34,1.8761,6.4818,,,,
3962,79.24,4.6,4.575,bbox,25.911,26.982,30.738,31.34,1.8462,6.4804,,,,
3963,79.26,4.342,4.575,pose,25.911,26.982,30.768,31.34,1.8532,6.4694,0.7336,0.4989,0.7591,0.7119
3964,79.28,4.61,4.575,bbox,25.911,26.982,30.768,31.34,1.8462,6.4687,,,,
3965,79.3,4.607,4.6,bbox,25.911,26.982,30.768,31.34,1.8346,6.4664,,,,
3966,79.32,4.321,4.6,pose,25.911,26.982,30.768,31.34,1.8343,6.469,0.7139,0.4667,0.7708,0.7056
3967,79.34,4.592,4.592,bbox,25.911,27.023,30.768,31.34,1.8289,6.4743,,,,
3968,79.36,4.609,4.607,bbox,25.911,27.023,30.768,31.34,1.8305,6.483,,,,
3969,79.38,4.334,4.592,pose,25.911,27.023,30.768,31.34,1.8277,6.4912,0.7059,0.4664,0.7762,0.6914
3970,79.4,4.659,4.592,bbox,25.911,27.023,30.768,31.34,1.8216,6.4932,,,,
3971,79.42,4.66,4.609,bbox,25.911,27.023,30.768,31.34,1.8162,6.4902,,,,
3972,79.44,4.394,4.609,pose,25.911,27.023,30.768,31.34,1.8148,6.49,0.6784,0.4582,0.7719,0.6971
3973,79.46,4.661,4.659,bbox,25.911,27.023,30.768,31.34,1.8082,6.4843,,,,
3974,79.48,4.662,4.66,bbox,25.911,27.023,30.768,31.34,1.7996,6.4754,,,,
3975,79.5,4.411,4.66,pose,25.911,27.023,30.768,31.34,1.7923,6.4754,0.6498,0.4647,0.7578,0.6884
3976,79.52,4.659,4.659,bbox,25.911,27.059,30.768,31.34,1.7938,6.4768,,,,
3977,79.54,4.676,4.661,bbox,25.911,27.059,30.768,31.34,1.7839,6.4821,,,,
3978,79.56,4.435,4.659,pose,25.911,27.059,30.768,31.34,1.7811,6.4815,0.6409,0.4592,0.7524,0.6981
3979,79.58,4.692,4.659,bbox,25.911,27.059,30.768,31.34,1.7826,6.4806,,,,
3980,79.6,4.688,4.676,bbox,25.911,27.059,30.768,31.34,1.7865,6.4838,,,,
3981,79.62,4.438,4.676,pose,25.911,27.059,30.768,31.34,1.7799,6.4807,0.6461,0.457,0.7604,0.6888
3982,79.64,4.711,4.688,bbox,25.911,27.059,30.768,31.34,1.778,6.4897,,,,
3983,79.66,4.704,4.692,bbox,25.911,27.059,30.768,31.34,1.7813,6.491,,,,
