frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m
224,4.48,3.793,3.6,bbox,0.967,1.018,1.606,1.558
225,4.5,2.896,3.6,pose,0.967,1.018,1.606,1.558
226,4.52,3.827,3.756,bbox,0.967,1.055,1.606,1.558
227,4.54,3.822,3.793,bbox,0.967,1.089,1.606,1.558
228,4.56,2.839,3.793,pose,0.967,1.089,1.606,1.558
229,4.58,3.716,3.716,bbox,0.967,1.089,1.606,1.558
230,4.6,3.702,3.716,bbox,0.967,1.089,1.606,1.558
231,4.62,2.791,3.702,pose,0.967,1.089,1.654,1.558
232,4.64,3.636,3.636,bbox,0.967,1.089,1.654,1.558
233,4.66,3.587,3.636,bbox,0.967,1.089,1.654,1.558
234,4.68,2.709,3.587,pose,0.967,1.089,1.654,1.558
235,4.7,3.532,3.532,bbox,0.967,1.124,1.654,1.558
236,4.72,3.515,3.532,bbox,0.967,1.124,1.654,1.558
237,4.74,2.761,3.515,pose,0.967,1.161,1.694,1.558
238,4.76,3.517,3.515,bbox,0.967,1.232,1.736,1.558
239,4.78,3.528,3.517,bbox,0.967,1.232,1.736,1.558
240,4.8,2.977,3.515,pose,0.967,1.232,1.736,1.558
241,4.82,3.502,3.502,bbox,0.967,1.232,1.788,1.558
242,4.84,3.583,3.517,bbox,0.967,1.232,1.788,1.558
243,4.86,3.27,3.502,pose,0.967,1.232,1.788,1.558
244,4.88,3.584,3.502,bbox,0.967,1.232,1.788,1.558
245,4.9,3.594,3.583,bbox,0.967,1.232,1.788,1.558
246,4.92,3.365,3.583,pose,0.967,1.232,1.788,1.558
247,4.94,3.534,3.534,bbox,0.967,1.232,1.788,1.558
248,4.96,3.485,3.534,bbox,0.967,1.232,1.788,1.558
249,4.98,3.246,3.485,pose,0.967,1.232,1.788,1.558
250,5.0,3.418,3.418,bbox,0.967,1.232,1.788,1.558
251,5.02,3.38,3.418,bbox,0.967,1.232,1.788,1.558
252,5.04,3.125,3.38,pose,0.967,1.232,1.833,1.558
253,5.06,3.359,3.359,bbox,0.967,1.232,1.833,1.558
254,5.08,3.274,3.359,bbox,0.967,1.232,1.833,1.558
255,5.1,2.86,3.274,pose,0.967,1.232,1.833,1.558
256,5.12,3.151,3.151,bbox,0.967,1.232,1.833,1.558
257,5.14,3.111,3.151,bbox,0.967,1.232,1.871,1.558
258,5.16,2.469,3.111,pose,0.967,1.232,1.905,1.558
259,5.18,3.015,3.015,bbox,0.967,1.232,2.022,1.558
260,5.2,2.982,3.015,bbox,0.967,1.232,2.022,1.558
261,5.22,2.14,2.982,pose,0.967,1.232,2.022,1.558
262,5.24,2.967,2.967,bbox,1.03,1.232,2.083,1.558
263,5.26,2.921,2.967,bbox,1.067,1.232,2.083,1.558
264,5.28,2.148,2.921,pose,1.067,1.232,2.083,1.558
265,5.3,2.926,2.921,bbox,1.104,1.232,2.083,1.558
266,5.32,2.938,2.926,bbox,1.104,1.232,2.131,1.558
