frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
6205,103.52,,,,27.225,23.911,27.268,25.491,,,,,,
6206,103.537,,,,27.225,23.911,27.268,25.491,,,,,,
6207,103.553,,,,27.225,23.911,27.268,25.491,,,,,,
6208,103.57,,,,27.225,23.911,27.268,25.491,,,,,,
6209,103.587,,,,27.225,23.911,27.268,25.491,,,,,,
6210,103.603,,,,27.225,23.911,27.268,25.491,,,,,,
6211,103.62,,,,27.225,23.911,27.268,25.491,,,,,,
6212,103.637,,,,27.225,23.911,27.268,25.491,,,,,,
6213,103.654,,,,27.225,23.911,27.268,25.491,,,,,,
6214,103.67,,,,27.225,23.911,27.268,25.491,,,,,,
6215,103.687,,,,27.225,23.911,27.268,25.491,,,,,,
6216,103.704,,,,27.225,23.911,27.268,25.491,,,,,,
6217,103.72,,,,27.225,23.911,27.268,25.491,,,,,,
6218,103.737,,,,27.225,23.911,27.268,25.491,,,,,,
6219,103.754,,,,27.225,23.911,27.268,25.491,,,,,,
6220,103.77,,,,27.225,23.911,27.268,25.491,,,,,,
6221,103.787,,,,27.225,23.911,27.268,25.491,,,,,,
6222,103.804,,,,27.225,23.911,27.268,25.491,,,,,,
6223,103.82,,,,27.225,23.911,27.268,25.491,,,,,,
6224,103.837,,,,27.225,23.911,27.268,25.491,,,,,,
6225,103.854,,,,27.225,23.911,27.268,25.491,,,,,,
6226,103.87,,,,27.225,23.911,27.268,25.491,,,,,,
6227,103.887,,,,27.225,23.911,27.268,25.491,,,,,,
6228,103.904,,,,27.225,23.911,27.268,25.491,,,,,,
6229,103.92,,,,27.225,23.911,27.268,25.491,,,,,,
6230,103.937,,,,27.225,23.911,27.268,25.491,,,,,,
6231,103.954,3.319,3.399,pose,27.225,23.944,27.268,25.491,5.3909,1.3306,0.2476,0.2806,1.1246,0.7172
6232,103.971,3.302,3.319,bbox,27.225,23.944,27.268,25.491,5.3866,1.3299,,,,
6233,103.987,3.304,3.319,bbox,27.225,24.107,27.268,25.491,5.3864,1.332,,,,
6234,104.004,3.266,3.304,pose,27.225,24.107,27.268,25.491,5.3969,1.3332,0.4073,0.2765,1.1352,0.7163
6235,104.021,3.322,3.304,bbox,27.225,24.107,27.268,25.491,5.4018,1.3327,,,,
6236,104.037,3.363,3.304,bbox,27.225,24.107,27.268,25.491,5.4321,1.329,,,,
6237,104.054,3.295,3.304,pose,27.225,24.107,27.268,25.491,5.449,1.3292,0.3888,0.2864,1.0947,0.7161
6238,104.071,3.391,3.322,bbox,27.266,24.107,27.268,25.491,5.4527,1.3287,,,,
6239,104.087,3.393,3.363,bbox,27.266,24.107,27.268,25.491,5.4475,1.3294,,,,
6240,104.104,3.488,3.391,pose,27.266,24.107,27.268,25.491,5.4185,1.3275,0.0169,0.2801,1.1432,0.7201
6241,104.121,3.328,3.391,bbox,27.266,24.107,27.268,25.491,5.3682,1.3304,,,,
6242,104.137,3.381,3.391,bbox,27.266,24.107,27.268,25.491,5.4334,1.329,,,,
6243,104.154,3.306,3.381,pose,27.266,24.107,27.268,25.491,5.4496,1.3301,0.3912,0.2826,1.1315,0.7193
6244,104.171,3.386,3.381,bbox,27.266,24.107,27.268,25.491,5.4486,1.3278,,,,
6245,104.187,3.397,3.381,bbox,27.266,24.107,27.268,25.491,5.4681,1.3321,,,,
6246,104.204,3.298,3.381,pose,27.266,24.107,27.268,25.491,5.4883,1.3264,0.4234,0.2714,1.1367,0.7266
6247,104.221,3.41,3.386,bbox,27.302,24.107,27.268,25.491,5.4905,1.3283,,,,
6248,104.237,3.409,3.397,bbox,27.302,24.107,27.268,25.491,5.491,1.3272,,,,
6249,104.254,3.3,3.397,pose,27.302,24.107,27.268,25.491,5.491,1.3278,0.3946,0.2709,1.1136,0.7249
6250,104.271,3.421,3.409,bbox,27.302,24.107,27.268,25.491,5.4959,1.3246,,,,
6251,104.288,3.42,3.41,bbox,27.302,24.107,27.268,25.491,5.4954,1.3239,,,,
6252,104.304,3.309,3.409,pose,27.302,24.107,27.268,25.491,5.4968,1.3203,0.2864,0.2719,1.1321,0.721
6253,104.321,3.423,3.42,bbox,27.302,24.107,27.268,25.491,5.4966,1.3128,,,,
6254,104.338,3.424,3.421,bbox,27.302,24.107,27.268,25.491,5.4962,1.3094,,,,
6255,104.354,3.302,3.42,pose,27.302,24.107,27.302,25.491,5.4969,1.3097,0.3522,0.2852,1.1112,0.7258
6256,104.371,3.432,3.423,bbox,27.302,24.107,27.302,25.491,5.4974,1.3026,,,,
6257,104.388,3.427,3.424,bbox,27.302,24.107,27.302,25.491,5.4997,1.3114,,,,
6258,104.404,3.283,3.424,pose,27.302,24.107,27.302,25.491,5.5007,1.3094,0.4048,0.2815,1.1211,0.7164
6259,104.421,3.429,3.427,bbox,27.333,24.107,27.302,25.491,5.5013,1.3112,,,,
6260,104.438,3.421,3.427,bbox,27.333,24.107,27.302,25.491,5.5014,1.3205,,,,
6261,104.454,,,,27.333,24.107,27.302,25.491,,,,,,
6262,104.471,,,,27.333,24.107,27.302,25.491,,,,,,
6263,104.488,,,,27.333,24.107,27.302,25.491,,,,,,
6264,104.504,,,,27.333,24.107,27.302,25.491,,,,,,
6265,104.521,,,,27.333,24.107,27.302,25.491,,,,,,
6266,104.538,,,,27.333,24.107,27.302,25.491,,,,,,
6267,104.554,,,,27.333,24.107,27.302,25.491,,,,,,
6268,104.571,,,,27.333,24.107,27.302,25.491,,,,,,
6269,104.588,,,,27.333,24.107,27.302,25.491,,,,,,
6270,104.605,,,,27.333,24.107,27.302,25.491,,,,,,
6271,104.621,,,,27.333,24.107,27.302,25.491,,,,,,
6272,104.638,,,,27.333,24.107,27.302,25.491,,,,,,
6273,104.655,,,,27.333,24.107,27.302,25.491,,,,,,
6274,104.671,,,,27.333,24.107,27.302,25.491,,,,,,
6275,104.688,,,,27.333,24.107,27.302,25.491,,,,,,
6276,104.705,,,,27.333,24.107,27.302,25.491,,,,,,
6277,104.721,,,,27.333,24.107,27.302,25.491,,,,,,
6278,104.738,,,,27.333,24.107,27.302,25.491,,,,,,
6279,104.755,,,,27.333,24.107,27.302,25.491,,,,,,
6280,104.771,,,,27.333,24.107,27.302,25.491,,,,,,
6281,104.788,,,,27.333,24.107,27.302,25.491,,,,,,
6282,104.805,,,,27.333,24.107,27.302,25.491,,,,,,
6283,104.821,,,,27.333,24.107,27.302,25.491,,,,,,
6284,104.838,3.184,3.421,bbox,27.333,24.107,27.302,25.491,5.2744,1.3649,,,,
6285,104.855,3.252,3.283,pose,27.333,24.107,27.302,25.491,5.2767,1.3659,0.4433,0.281,1.1364,0.7217
6286,104.871,3.185,3.252,bbox,27.333,24.256,27.302,25.543,5.2776,1.3659,,,,
6287,104.888,3.181,3.185,bbox,27.333,24.256,27.302,25.543,5.2765,1.3684,,,,
6288,104.905,3.253,3.185,pose,27.333,24.256,27.302,25.543,5.2761,1.3682,0.4494,0.2768,1.1598,0.7151
6289,104.921,3.183,3.185,bbox,27.333,24.256,27.302,25.543,5.2772,1.3703,,,,
6290,104.938,3.189,3.185,bbox,27.333,24.256,27.302,25.543,5.2788,1.3719,,,,
6291,104.955,,,,27.333,24.256,27.302,25.543,,,,,,
6292,104.972,,,,27.333,24.256,27.302,25.543,,,,,,
6293,104.988,,,,27.333,24.256,27.302,25.543,,,,,,
6294,105.005,,,,27.333,24.256,27.302,25.543,,,,,,
6295,105.022,3.257,3.189,bbox,27.333,24.256,27.302,25.543,5.339,1.3605,,,,
6296,105.038,3.268,3.253,bbox,27.333,24.256,27.302,25.543,5.3414,1.3596,,,,
6297,105.055,,,,27.333,24.256,27.302,25.543,,,,,,
6298,105.072,,,,27.333,24.256,27.302,25.543,,,,,,
6299,105.088,3.362,3.257,bbox,27.395,24.256,27.302,25.543,5.4401,1.3587,,,,
6300,105.105,3.162,3.257,pose,27.395,24.256,27.302,25.543,5.439,1.367,0.5642,0.3178,1.0481,0.6628
6301,105.122,3.348,3.268,bbox,27.484,24.256,27.302,25.543,5.4279,1.3736,,,,
6302,105.138,3.354,3.348,bbox,27.484,24.256,27.302,25.543,5.4287,1.3671,,,,
6303,105.155,2.998,3.348,pose,27.484,24.256,27.302,25.543,5.4012,1.387,0.7239,0.3702,1.104,0.6553
6304,105.172,3.273,3.273,bbox,27.484,24.256,27.302,25.543,5.3662,1.392,,,,
6305,105.188,3.252,3.273,bbox,27.484,24.256,27.302,25.543,5.3469,1.3972,,,,
6306,105.205,2.782,3.252,pose,27.484,24.318,27.302,25.543,5.336,1.4003,0.8909,0.4561,1.0987,0.671
6307,105.222,3.23,3.23,bbox,27.484,24.318,27.302,25.575,5.3212,1.4172,,,,
6308,105.238,3.225,3.23,bbox,27.484,24.348,27.302,25.575,5.3042,1.4219,,,,
6309,105.255,2.6,3.225,pose,27.484,24.348,27.302,25.575,5.2696,1.4123,1.0492,0.5304,1.068,0.6668
6310,105.272,3.183,3.183,bbox,27.484,24.38,27.302,25.575,5.2399,1.4247,,,,
6311,105.289,3.144,3.183,bbox,27.484,24.415,27.302,25.575,5.1949,1.4454,,,,
6312,105.305,2.479,3.144,pose,27.484,24.415,27.302,25.575,5.1849,1.4538,1.1493,0.6086,1.0469,0.6677
6313,105.322,3.127,3.127,bbox,27.484,24.489,27.302,25.624,5.1799,1.4786,,,,
6314,105.339,3.139,3.139,bbox,27.484,24.489,27.302,25.624,5.1854,1.4815,,,,
6315,105.355,2.454,3.127,pose,27.484,24.489,27.302,25.657,5.1783,1.4864,1.1678,0.6516,1.0225,0.6506
6316,105.372,3.125,3.125,bbox,27.484,24.489,27.302,25.657,5.1711,1.5056,,,,
6317,105.389,3.126,3.126,bbox,27.484,24.489,27.302,25.657,5.1714,1.5065,,,,
6318,105.405,2.409,3.125,pose,27.484,24.489,27.302,25.657,5.1701,1.5052,1.1856,0.6923,1.0377,0.6563
6319,105.422,3.131,3.125,bbox,27.484,24.489,27.302,25.657,5.1728,1.5191,,,,
6320,105.439,3.133,3.126,bbox,27.484,24.489,27.302,25.657,5.1733,1.5247,,,,
6321,105.455,2.407,3.126,pose,27.484,24.489,27.302,25.697,5.1692,1.5302,1.1804,0.7136,0.9976,0.6168
6322,105.472,3.138,3.131,bbox,27.484,24.489,27.302,25.697,5.1699,1.5309,,,,
6323,105.489,3.128,3.131,bbox,27.484,24.489,27.302,25.697,5.1568,1.5312,,,,
6324,105.505,2.39,3.128,pose,27.484,24.489,27.302,25.697,5.1455,1.5333,1.1358,0.7195,0.9907,0.6022
6325,105.522,3.104,3.104,bbox,27.484,24.528,27.302,25.697,5.1327,1.5332,,,,
6326,105.539,3.072,3.104,bbox,27.484,24.528,27.302,25.697,5.1183,1.5389,,,,
6327,105.555,2.394,3.072,pose,27.484,24.528,27.302,25.697,5.1036,1.5521,1.0198,0.7212,0.9828,0.6139
6328,105.572,2.988,2.988,bbox,27.484,24.566,27.302,25.697,5.0866,1.6007,,,,
6329,105.589,2.961,2.988,bbox,27.484,24.566,27.302,25.73,5.0621,1.6012,,,,
6330,105.606,2.376,2.961,pose,27.484,24.598,27.302,25.776,5.0385,1.5982,0.8934,0.7058,1.0081,0.6297
6331,105.622,2.89,2.89,bbox,27.484,24.598,27.302,25.776,5.0109,1.6091,,,,
6332,105.639,2.863,2.89,bbox,27.484,24.646,27.302,25.776,4.9925,1.6167,,,,
6333,105.656,2.358,2.863,pose,27.484,24.646,27.302,25.776,4.9774,1.6273,0.7885,0.6704,1.0188,0.6718
6334,105.672,2.803,2.803,bbox,27.484,24.692,27.302,25.776,4.958,1.6388,,,,
6335,105.689,2.769,2.803,bbox,27.484,24.692,27.302,25.776,4.9437,1.6554,,,,
6336,105.706,2.335,2.769,pose,27.484,24.726,27.302,25.817,4.9446,1.6606,0.7173,0.6347,1.0718,0.6731
6337,105.722,2.76,2.76,bbox,27.484,24.726,27.302,25.817,4.9492,1.6666,,,,
6338,105.739,2.767,2.767,bbox,27.484,24.726,27.302,25.817,4.9573,1.6676,,,,
6339,105.756,2.298,2.76,pose,27.484,24.726,27.302,25.817,4.9606,1.6738,0.7782,0.6329,1.0869,0.6863
6340,105.772,2.781,2.76,bbox,27.484,24.726,27.302,25.817,4.9757,1.6758,,,,
6341,105.789,2.786,2.767,bbox,27.484,24.726,27.302,25.852,4.9737,1.6776,,,,
6342,105.806,2.252,2.767,pose,27.484,24.726,27.302,25.852,4.9706,1.6788,0.8097,0.6353,0.9998,0.6939
6343,105.822,2.784,2.781,bbox,27.484,24.726,27.302,25.852,4.9648,1.6873,,,,
6344,105.839,2.771,2.781,bbox,27.484,24.726,27.302,25.852,4.9557,1.6939,,,,
6345,105.856,2.191,2.771,pose,27.484,24.726,27.302,25.852,4.9188,1.698,0.8583,0.6391,0.9665,0.6702
6346,105.872,2.722,2.722,bbox,27.484,24.726,27.302,25.852,4.8924,1.6998,,,,
6347,105.889,2.712,2.722,bbox,27.484,24.766,27.302,25.852,4.8674,1.6981,,,,
6348,105.906,2.093,2.712,pose,27.484,24.766,27.302,25.852,4.8318,1.6934,1.0103,0.6186,0.983,0.662
6349,105.922,2.692,2.692,bbox,27.484,24.817,27.302,25.852,4.8082,1.6965,,,,
6350,105.939,2.651,2.692,bbox,27.484,24.853,27.302,25.852,4.7699,1.6986,,,,
6351,105.956,2.009,2.651,pose,27.484,24.853,27.302,25.852,4.7593,1.6975,1.1169,0.6072,0.9931,0.6468
6352,105.973,2.656,2.651,bbox,27.484,24.914,27.302,25.852,4.7546,1.6916,,,,
6353,105.989,2.649,2.651,bbox,27.484,24.914,27.302,25.852,4.743,1.6885,,,,
6354,106.006,1.959,2.649,pose,27.484,24.914,27.302,25.852,4.7364,1.6908,1.1662,0.6176,0.9595,0.6726
6355,106.023,2.628,2.628,bbox,27.484,24.914,27.302,25.852,4.7374,1.6913,,,,
6356,106.039,2.626,2.628,bbox,27.484,24.947,27.302,25.852,4.7306,1.6824,,,,
6357,106.056,1.93,2.626,pose,27.484,24.947,27.302,25.852,4.7331,1.6776,1.1807,0.6472,0.9111,0.6979
6358,106.073,2.635,2.626,bbox,27.484,24.947,27.302,25.852,4.7289,1.6677,,,,
6359,106.089,2.635,2.628,bbox,27.484,24.947,27.302,25.852,4.7324,1.6702,,,,
6360,106.106,1.925,2.626,pose,27.484,24.947,27.302,25.852,4.734,1.6615,1.1665,0.6682,0.8849,0.7127
6361,106.123,2.646,2.635,bbox,27.484,24.947,27.302,25.852,4.733,1.6504,,,,
6362,106.139,2.661,2.635,bbox,27.484,24.947,27.302,25.852,4.7331,1.6295,,,,
6363,106.156,1.989,2.635,pose,27.484,24.947,27.302,25.852,4.7301,1.6163,1.1556,0.641,0.9435,0.704
6364,106.173,2.676,2.646,bbox,27.484,24.947,27.346,25.852,4.7282,1.6126,,,,
6365,106.189,2.667,2.661,bbox,27.484,24.947,27.346,25.852,4.7175,1.613,,,,
6366,106.206,2.037,2.661,pose,27.484,24.947,27.346,25.852,4.7095,1.6104,1.1251,0.5968,0.9912,0.6908
6367,106.223,2.656,2.656,bbox,27.484,24.947,27.346,25.852,4.6946,1.6041,,,,
6368,106.239,2.647,2.656,bbox,27.484,24.947,27.346,25.852,4.6758,1.603,,,,
6369,106.256,2.089,2.647,pose,27.484,24.99,27.346,25.852,4.6618,1.6066,0.9983,0.6033,1.017,0.6542
6370,106.273,2.642,2.642,bbox,27.484,24.99,27.346,25.852,4.6468,1.6051,,,,
6371,106.29,2.65,2.647,bbox,27.484,25.023,27.346,25.852,4.6406,1.6069,,,,
6372,106.306,2.15,2.642,pose,27.484,25.023,27.346,25.852,4.6308,1.6059,0.9407,0.6136,1.0434,0.6236
6373,106.323,2.673,2.642,bbox,27.484,25.023,27.346,25.852,4.6258,1.6087,,,,
6374,106.34,2.691,2.65,bbox,27.484,25.054,27.346,25.852,4.6228,1.6,,,,
6375,106.356,2.145,2.65,pose,27.484,25.054,27.346,25.852,4.6213,1.5968,0.9297,0.6196,1.0674,0.5998
6376,106.373,2.701,2.673,bbox,27.484,25.054,27.346,25.852,4.6142,1.5879,,,,
6377,106.39,2.686,2.686,bbox,27.484,25.054,27.379,25.852,4.6109,1.5844,,,,
6378,106.406,2.145,2.686,pose,27.484,25.054,27.379,25.852,4.6143,1.588,0.9329,0.6021,1.0168,0.6204
6379,106.423,2.7,2.686,bbox,27.484,25.054,27.379,25.852,4.6136,1.5744,,,,
6380,106.44,2.708,2.7,bbox,27.484,25.054,27.379,25.852,4.6269,1.5691,,,,
6381,106.456,2.108,2.686,pose,27.484,25.054,27.379,25.852,4.6294,1.562,0.9515,0.6373,0.9175,0.6701
6382,106.473,2.695,2.695,bbox,27.484,25.054,27.379,25.852,4.6296,1.5591,,,,
6383,106.49,2.704,2.7,bbox,27.484,25.054,27.413,25.852,4.6332,1.5479,,,,
6384,106.506,2.108,2.695,pose,27.484,25.054,27.413,25.852,4.6345,1.5341,0.9566,0.6615,0.9905,0.6961
6385,106.523,2.708,2.695,bbox,27.484,25.054,27.413,25.852,4.6357,1.5218,,,,
6386,106.54,2.718,2.704,bbox,27.484,25.054,27.413,25.852,4.6438,1.5115,,,,
6387,106.556,2.148,2.704,pose,27.484,25.054,27.454,25.852,4.6497,1.5031,0.9479,0.638,1.023,0.7099
6388,106.573,2.736,2.708,bbox,27.484,25.054,27.454,25.852,4.6503,1.4929,,,,
6389,106.59,2.749,2.718,bbox,27.484,25.054,27.454,25.852,4.6536,1.4832,,,,
6390,106.606,2.216,2.718,pose,27.484,25.054,27.454,25.852,4.6468,1.4791,0.9166,0.5886,1.0358,0.6886
6391,106.623,2.729,2.729,bbox,27.484,25.054,27.492,25.852,4.6442,1.4758,,,,
6392,106.64,2.731,2.731,bbox,27.484,25.054,27.492,25.852,4.6361,1.4733,,,,
6393,106.657,2.263,2.729,pose,27.484,25.054,27.492,25.852,4.6321,1.4705,0.8651,0.576,1.0306,0.6685
6394,106.673,2.762,2.729,bbox,27.484,25.054,27.492,25.852,4.6352,1.4654,,,,
6395,106.69,2.775,2.731,bbox,27.484,25.054,27.492,25.852,4.6372,1.467,,,,
6396,106.707,2.332,2.731,pose,27.484,25.054,27.492,25.852,4.667,1.4734,0.8287,0.5743,1.0113,0.6372
6397,106.723,2.841,2.762,bbox,27.484,25.054,27.492,25.852,4.7035,1.4844,,,,
6398,106.74,2.858,2.775,bbox,27.52,25.054,27.492,25.852,4.707,1.4876,,,,
6399,106.757,2.407,2.775,pose,27.556,25.054,27.492,25.852,4.7252,1.4904,0.8006,0.5649,1.0338,0.6241
6400,106.773,2.908,2.841,bbox,27.556,25.054,27.492,25.852,4.7618,1.4906,,,,
6401,106.79,2.909,2.858,bbox,27.556,25.054,27.492,25.852,4.7476,1.4884,,,,
6402,106.807,2.402,2.858,pose,27.601,25.054,27.492,25.852,4.7642,1.4889,0.8144,0.5665,0.9744,0.6538
6403,106.823,2.912,2.908,bbox,27.601,25.054,27.492,25.852,4.7652,1.4883,,,,
6404,106.84,2.919,2.909,bbox,27.601,25.054,27.492,25.852,4.7728,1.4891,,,,
6405,106.857,2.36,2.909,pose,27.601,25.054,27.492,25.852,4.7653,1.4915,0.8198,0.5655,0.8949,0.7027
6406,106.873,2.898,2.898,bbox,27.601,25.054,27.492,25.852,4.7806,1.4955,,,,
6407,106.89,2.893,2.898,bbox,27.601,25.054,27.492,25.852,4.7727,1.4909,,,,
6408,106.907,2.302,2.893,pose,27.601,25.054,27.492,25.852,4.731,1.483,0.9005,0.5603,0.9382,0.7239
6409,106.923,2.836,2.836,bbox,27.601,25.054,27.492,25.852,4.7036,1.4792,,,,
6410,106.94,2.813,2.836,bbox,27.601,25.054,27.492,25.852,4.6873,1.4834,,,,
6411,106.957,2.191,2.813,pose,27.601,25.098,27.492,25.852,4.6513,1.4847,1.0662,0.4886,0.9126,0.7176
6412,106.974,2.773,2.773,bbox,27.601,25.098,27.492,25.852,4.6409,1.4874,,,,
6413,106.99,2.762,2.773,bbox,27.601,25.15,27.492,25.852,4.6246,1.4901,,,,
6414,107.007,2.163,2.762,pose,27.601,25.15,27.492,25.852,4.6065,1.4899,1.1492,0.414,0.8992,0.6807
6415,107.024,2.753,2.753,bbox,27.601,25.15,27.492,25.852,4.5915,1.4928,,,,
6416,107.04,2.766,2.762,bbox,27.601,25.195,27.492,25.852,4.5896,1.4941,,,,
6417,107.057,2.221,2.753,pose,27.601,25.195,27.492,25.852,4.5825,1.4959,1.1892,0.3609,0.8837,0.6637
6418,107.074,2.791,2.753,bbox,27.601,25.195,27.492,25.852,4.5749,1.4938,,,,
6419,107.09,2.808,2.766,bbox,27.601,25.195,27.492,25.852,4.5774,1.49,,,,
6420,107.107,2.262,2.766,pose,27.601,25.195,27.492,25.852,4.5793,1.4879,1.2169,0.323,0.9048,0.6439
6421,107.124,2.831,2.791,bbox,27.601,25.195,27.492,25.852,4.5805,1.4884,,,,
6422,107.14,2.846,2.808,bbox,27.601,25.195,27.492,25.852,4.5814,1.4854,,,,
6423,107.157,2.272,2.808,pose,27.601,25.195,27.492,25.852,4.5795,1.4889,1.2051,0.3109,0.9043,0.617
6424,107.174,2.835,2.831,bbox,27.601,25.195,27.492,25.852,4.5807,1.496,,,,
6425,107.19,2.835,2.835,bbox,27.601,25.195,27.492,25.852,4.582,1.5064,,,,
6426,107.207,2.233,2.835,pose,27.601,25.195,27.492,25.852,4.5748,1.5115,1.1674,0.3455,0.9032,0.6069
6427,107.224,2.777,2.777,bbox,27.601,25.195,27.492,25.852,4.5681,1.5191,,,,
6428,107.24,2.75,2.777,bbox,27.601,25.226,27.492,25.852,4.5629,1.5408,,,,
6429,107.257,2.172,2.75,pose,27.601,25.226,27.492,25.888,4.5415,1.532,1.0717,0.3929,0.9195,0.6226
6430,107.274,2.695,2.695,bbox,27.601,25.226,27.492,25.888,4.5237,1.5499,,,,
6431,107.291,2.673,2.695,bbox,27.601,25.26,27.492,25.888,4.5035,1.5521,,,,
6432,107.307,2.08,2.673,pose,27.601,25.26,27.492,25.919,4.4869,1.5587,0.9724,0.4662,0.9348,0.6444
6433,107.324,2.583,2.583,bbox,27.601,25.298,27.492,25.919,4.4644,1.5918,,,,
6434,107.341,2.553,2.583,bbox,27.601,25.298,27.492,25.919,4.4395,1.609,,,,
6435,107.357,2.013,2.553,pose,27.601,25.337,27.492,25.96,4.4286,1.6263,0.8688,0.532,0.9767,0.6646
6436,107.374,2.493,2.493,bbox,27.601,25.337,27.492,25.96,4.4066,1.6439,,,,
6437,107.391,2.479,2.493,bbox,27.601,25.373,27.492,25.995,4.3917,1.6532,,,,
6438,107.407,1.946,2.479,pose,27.601,25.373,27.492,25.995,4.3859,1.6645,0.8034,0.5835,0.9932,0.6591
6439,107.424,2.45,2.45,bbox,27.601,25.409,27.492,25.995,4.3783,1.6713,,,,
6440,107.441,2.445,2.45,bbox,27.601,25.409,27.492,26.033,4.379,1.6851,,,,
6441,107.457,1.889,2.445,pose,27.601,25.409,27.492,26.033,4.3812,1.697,0.8359,0.6236,0.9597,0.6406
6442,107.474,2.447,2.445,bbox,27.601,25.409,27.492,26.033,4.3872,1.7208,,,,
6443,107.491,2.442,2.445,bbox,27.601,25.409,27.492,26.066,4.399,1.7383,,,,
6444,107.507,1.904,2.442,pose,27.601,25.409,27.492,26.066,4.409,1.7412,0.8276,0.6475,0.9539,0.6271
6445,107.524,2.443,2.442,bbox,27.601,25.409,27.492,26.107,4.4137,1.7665,,,,
6446,107.541,2.459,2.443,bbox,27.601,25.409,27.492,26.107,4.4208,1.7672,,,,
6447,107.557,1.892,2.442,pose,27.601,25.409,27.492,26.107,4.4265,1.7961,0.8401,0.6437,0.9457,0.587
6448,107.574,2.435,2.435,bbox,27.601,25.409,27.492,26.107,4.4326,1.8048,,,,
6449,107.591,2.431,2.435,bbox,27.635,25.409,27.492,26.165,4.4399,1.8035,,,,
6450,107.608,1.883,2.431,pose,27.635,25.409,27.492,26.165,4.4442,1.8084,0.8233,0.6318,0.9249,0.5914
6451,107.624,2.392,2.392,bbox,27.635,25.409,27.492,26.165,4.4446,1.8236,,,,
6452,107.641,2.371,2.392,bbox,27.635,25.409,27.492,26.165,4.4524,1.8424,,,,
6453,107.658,1.837,2.371,pose,27.635,25.409,27.492,26.165,4.4506,1.8751,0.8397,0.6096,0.9512,0.6445
6454,107.674,2.304,2.304,bbox,27.635,25.409,27.492,26.211,4.4535,1.8832,,,,
6455,107.691,2.266,2.304,bbox,27.635,25.409,27.492,26.244,4.456,1.916,,,,
6456,107.708,1.825,2.266,pose,27.635,25.409,27.492,26.244,4.4294,1.9379,0.8526,0.543,0.983,0.6696
6457,107.724,2.233,2.233,bbox,27.635,25.409,27.492,26.285,4.481,1.9607,,,,
6458,107.741,2.243,2.243,bbox,27.635,25.409,27.492,26.285,4.4956,1.9653,,,,
6459,107.758,1.813,2.233,pose,27.69,25.409,27.492,26.329,4.5227,1.9797,0.8865,0.496,0.9821,0.6847
6460,107.774,2.294,2.233,bbox,27.69,25.409,27.492,26.329,4.5387,1.9747,,,,
6461,107.791,2.297,2.243,bbox,27.731,25.409,27.492,26.329,4.5564,1.9792,,,,
6462,107.808,1.838,2.243,pose,27.731,25.409,27.492,26.329,4.5744,1.9752,0.9145,0.4543,0.9663,0.6925
6463,107.824,2.335,2.294,bbox,27.765,25.409,27.492,26.329,4.6,1.9729,,,,
6464,107.841,2.347,2.297,bbox,27.765,25.409,27.492,26.329,4.6214,1.9769,,,,
6465,107.858,1.838,2.297,pose,27.809,25.409,27.492,26.329,4.6326,1.9809,0.9455,0.4617,0.915,0.6742
6466,107.874,2.393,2.335,bbox,27.809,25.409,27.492,26.329,4.6405,1.9781,,,,
6467,107.891,2.423,2.347,bbox,27.841,25.409,27.492,26.329,4.6465,1.9653,,,,
6468,107.908,1.831,2.347,pose,27.841,25.409,27.492,26.329,4.6531,1.9358,0.9701,0.5019,0.8425,0.6577
6469,107.924,2.472,2.393,bbox,27.841,25.409,27.492,26.329,4.6548,1.9345,,,,
6470,107.941,2.463,2.423,bbox,27.841,25.409,27.492,26.329,4.6598,1.9474,,,,
6471,107.958,1.796,2.423,pose,27.841,25.409,27.492,26.329,4.633,1.9649,0.9736,0.5559,0.8895,0.6811
6472,107.975,2.405,2.405,bbox,27.841,25.409,27.492,26.329,4.6353,1.9932,,,,
6473,107.991,2.407,2.407,bbox,27.841,25.409,27.492,26.329,4.6718,2.019,,,,
6474,108.008,1.704,2.405,pose,27.841,25.409,27.492,26.362,4.6708,2.0466,0.9891,0.6452,0.9059,0.6469
6475,108.025,2.356,2.356,bbox,27.88,25.409,27.492,26.362,4.6804,2.0685,,,,
6476,108.041,2.32,2.356,bbox,27.88,25.409,27.492,26.415,4.6777,2.0954,,,,
6477,108.058,1.635,2.32,pose,27.88,25.409,27.492,26.415,4.6874,2.1089,0.9963,0.7184,0.9649,0.6582
6478,108.075,2.298,2.298,bbox,27.88,25.409,27.492,26.464,4.6923,2.12,,,,
6479,108.091,2.311,2.311,bbox,27.88,25.409,27.492,26.464,4.7075,2.1253,,,,
6480,108.108,1.631,2.298,pose,27.88,25.409,27.492,26.464,4.7406,2.1323,1.0039,0.7606,1.0039,0.638
6481,108.125,2.333,2.298,bbox,27.916,25.409,27.492,26.464,4.7476,2.1587,,,,
6482,108.141,2.365,2.311,bbox,27.949,25.409,27.492,26.501,4.7965,2.1755,,,,
6483,108.158,1.694,2.311,pose,27.949,25.409,27.492,26.501,4.8346,2.1685,0.9638,0.7941,0.9845,0.6162
6484,108.175,2.417,2.333,bbox,28.005,25.409,27.492,26.537,4.8646,2.1756,,,,
6485,108.191,2.434,2.365,bbox,28.043,25.409,27.492,26.537,4.9142,2.1975,,,,
