frame,time_s,distance_raw_m,distance_smooth_m,distance_bbox_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
1081,43.24,2.62,2.631,2.62,bbox,12.323,13.336,10.585,13.522,3.1673,1.372,,,,
1082,43.28,2.613,2.62,2.613,bbox,12.356,13.336,10.585,13.579,3.1868,1.3943,,,,
1083,43.32,3.817,2.62,2.64,pose,12.356,13.336,10.585,13.579,3.2152,1.4114,0.0652,0.9485,1.2304,0.7655
1084,43.36,2.657,2.657,2.657,bbox,12.395,13.336,10.585,13.617,3.2359,1.4206,,,,
1085,43.4,2.694,2.657,2.694,bbox,12.395,13.336,10.585,13.617,3.2532,1.425,,,,
1086,43.44,3.922,2.694,2.715,pose,12.444,13.336,10.585,13.617,3.273,1.4486,0.0476,0.9564,1.2516,0.7165
1087,43.48,2.769,2.769,2.769,bbox,12.444,13.336,10.585,13.648,3.2875,1.4255,,,,
1088,43.52,2.783,2.769,2.783,bbox,12.482,13.336,10.585,13.648,3.2996,1.4143,,,,
1089,43.56,3.805,2.783,2.772,pose,12.482,13.336,10.585,13.648,3.3054,1.4035,0.0238,0.9822,1.1598,0.7339
1090,43.6,2.75,2.783,2.75,bbox,12.482,13.336,10.585,13.648,3.3063,1.3893,,,,
1091,43.64,2.761,2.769,2.761,bbox,12.514,13.336,10.585,13.648,3.3095,1.3684,,,,
1092,43.68,3.885,2.783,2.787,pose,12.514,13.336,10.621,13.648,3.3132,1.321,0.0439,0.9021,1.2236,0.8224
1093,43.72,2.813,2.813,2.813,bbox,12.514,13.336,10.621,13.648,3.3088,1.2673,,,,
1094,43.76,2.845,2.813,2.845,bbox,12.514,13.336,10.689,13.648,3.3049,1.2433,,,,
1095,43.8,3.986,2.845,2.885,pose,12.514,13.336,10.743,13.648,3.3058,1.2418,0.0275,0.6377,1.1108,0.7895
1096,43.84,2.915,2.915,2.915,bbox,12.514,13.336,10.743,13.648,3.3081,1.2433,,,,
1097,43.88,2.913,2.913,2.913,bbox,12.514,13.336,10.743,13.648,3.3003,1.2427,,,,
1098,43.92,4.041,2.915,2.903,pose,12.514,13.336,10.743,13.648,3.2932,1.2344,0.0421,0.6427,1.0976,0.7463
1099,43.96,2.893,2.915,2.893,bbox,12.514,13.336,10.743,13.648,3.2887,1.2255,,,,
1100,44.0,2.883,2.913,2.883,bbox,12.514,13.336,10.776,13.648,3.2828,1.2189,,,,
1101,44.04,3.853,2.913,2.851,pose,12.514,13.336,10.776,13.648,3.2786,1.2546,0.0652,0.9065,1.1136,0.7906
1102,44.08,2.775,2.893,2.775,bbox,12.514,13.336,10.776,13.648,3.2793,1.325,,,,
1103,44.12,2.75,2.883,2.75,bbox,12.514,13.336,10.776,13.648,3.2806,1.3632,,,,
1104,44.16,3.598,2.883,2.753,pose,12.514,13.336,10.776,13.739,3.2873,1.3902,0.0266,1.1516,0.9924,0.7547
1105,44.2,2.776,2.776,2.776,bbox,12.514,13.336,10.776,13.777,3.2971,1.4174,,,,
1106,44.24,2.797,2.776,2.797,bbox,12.514,13.336,10.776,13.777,3.2906,1.4187,,,,
1107,44.28,3.869,2.797,2.818,pose,12.514,13.336,10.776,13.826,3.285,1.412,0.0824,1.1924,1.1411,0.6723
1108,44.32,2.805,2.805,2.805,bbox,12.514,13.336,10.776,13.826,3.2795,1.4079,,,,
1109,44.36,2.767,2.797,2.767,bbox,12.514,13.336,10.776,13.826,3.2771,1.4115,,,,
1110,44.4,3.757,2.805,2.729,pose,12.514,13.336,10.776,13.826,3.2759,1.419,0.0356,1.1271,1.1327,0.7193
1111,44.44,2.697,2.805,2.697,bbox,12.514,13.336,10.776,13.826,3.2772,1.4235,,,,
1112,44.48,2.663,2.767,2.663,bbox,12.514,13.336,10.776,13.826,3.2793,1.4459,,,,
1113,44.52,3.467,2.767,2.655,pose,12.514,13.336,10.776,13.826,3.2792,1.4493,0.0097,1.0082,0.945,0.7855
1114,44.56,2.657,2.697,2.657,bbox,12.514,13.336,10.776,13.859,3.2855,1.455,,,,
1115,44.6,2.668,2.668,2.668,bbox,12.514,13.336,10.776,13.859,3.2881,1.4581,,,,
1116,44.64,3.564,2.668,2.69,pose,12.514,13.336,10.776,13.859,3.2899,1.4651,0.021,1.0189,1.0182,0.728
1117,44.68,2.716,2.716,2.716,bbox,12.514,13.336,10.776,13.859,3.2914,1.4657,,,,
1118,44.72,2.714,2.714,2.714,bbox,12.514,13.336,10.776,13.859,3.2897,1.4672,,,,
1119,44.76,3.729,2.716,2.713,pose,12.514,13.336,10.776,13.859,3.29,1.4597,0.0644,1.015,1.1335,0.7187
1120,44.8,2.692,2.716,2.692,bbox,12.514,13.336,10.776,13.859,3.2903,1.4524,,,,
1121,44.84,2.659,2.714,2.659,bbox,12.514,13.336,10.776,13.859,3.2873,1.4458,,,,
1122,44.88,3.621,2.714,2.615,pose,12.514,13.336,10.776,13.859,3.2868,1.4528,0.0803,0.988,1.1381,0.7945
1123,44.92,2.604,2.692,2.604,bbox,12.514,13.336,10.776,13.859,3.2825,1.434,,,,
1124,44.96,2.611,2.659,2.611,bbox,12.514,13.336,10.776,13.859,3.2772,1.3883,,,,
1125,45.0,3.733,2.659,2.643,pose,12.514,13.336,10.776,13.859,3.2805,1.3791,0.061,0.8308,1.1959,0.8064
1126,45.04,2.667,2.667,2.667,bbox,12.514,13.336,10.833,13.859,3.2834,1.3819,,,,
1127,45.08,2.716,2.667,2.716,bbox,12.514,13.336,10.833,13.859,3.281,1.3686,,,,
1128,45.12,3.837,2.716,2.735,pose,12.514,13.336,10.833,13.859,3.2786,1.3737,0.0611,0.8614,1.208,0.736
1129,45.16,2.741,2.741,2.741,bbox,12.514,13.336,10.833,13.859,3.2854,1.3658,,,,
1130,45.2,2.742,2.741,2.742,bbox,12.514,13.336,10.833,13.859,3.2841,1.3388,,,,
1131,45.24,3.722,2.742,2.722,pose,12.514,13.336,10.833,13.859,3.2853,1.3205,0.0524,0.8532,1.1957,0.8071
1132,45.28,2.696,2.742,2.696,bbox,12.514,13.336,10.883,13.859,3.2862,1.3104,,,,
1133,45.32,2.699,2.741,2.699,bbox,12.514,13.336,10.883,13.859,3.2865,1.2973,,,,
1134,45.36,3.631,2.742,2.708,pose,12.514,13.336,10.883,13.859,3.2842,1.2666,0.0434,0.7495,1.1508,0.8775
1135,45.4,2.746,2.746,2.746,bbox,12.514,13.336,10.924,13.859,3.2828,1.2478,,,,
1136,45.44,2.753,2.746,2.753,bbox,12.514,13.336,10.955,13.859,3.2859,1.2525,,,,
1137,45.48,3.574,2.753,2.776,pose,12.514,13.336,10.955,13.859,3.2794,1.2584,0.0085,0.6525,0.8446,0.7964
1138,45.52,2.787,2.787,2.787,bbox,12.514,13.336,10.955,13.859,3.283,1.2678,,,,
1139,45.56,2.788,2.787,2.788,bbox,12.514,13.336,10.955,13.859,3.2797,1.2749,,,,
1140,45.6,3.559,2.788,2.781,pose,12.514,13.336,10.955,13.859,3.2745,1.2771,0.0365,0.7877,0.8334,0.7555
1141,45.64,2.776,2.788,2.776,bbox,12.514,13.336,10.955,13.859,3.2763,1.2949,,,,
1142,45.68,2.741,2.787,2.741,bbox,12.514,13.336,10.955,13.859,3.2761,1.3618,,,,
1143,45.72,3.377,2.788,2.69,pose,12.514,13.336,10.955,13.859,3.2777,1.4258,0.0291,1.133,0.8287,0.7401
1144,45.76,2.673,2.776,2.673,bbox,12.514,13.336,10.955,13.955,3.2747,1.4573,,,,
1145,45.8,2.676,2.741,2.676,bbox,12.514,13.336,10.955,14.019,3.2693,1.4669,,,,
1146,45.84,3.588,2.741,2.694,pose,12.514,13.367,10.955,14.05,3.2694,1.4767,0.0465,1.2366,1.1263,0.6742
1147,45.88,2.712,2.712,2.712,bbox,12.514,13.367,10.955,14.05,3.2671,1.4758,,,,
1148,45.92,2.729,2.712,2.729,bbox,12.514,13.367,10.955,14.05,3.2627,1.471,,,,
1149,45.96,3.619,2.729,2.71,pose,12.514,13.367,10.955,14.05,3.2603,1.4712,0.0531,1.2517,1.127,0.6339
1150,46.0,2.683,2.729,2.683,bbox,12.514,13.367,10.955,14.05,3.2583,1.4618,,,,
1151,46.04,2.656,2.712,2.656,bbox,12.514,13.367,10.955,14.05,3.2598,1.4617,,,,
1152,46.08,3.498,2.729,2.632,pose,12.514,13.367,10.955,14.05,3.2606,1.4599,0.0359,1.2188,1.1348,0.7296
1153,46.12,2.647,2.683,2.647,bbox,12.514,13.367,10.955,14.05,3.258,1.4438,,,,
1154,46.16,2.669,2.669,2.669,bbox,12.514,13.367,10.955,14.05,3.2579,1.4242,,,,
1155,46.2,3.542,2.669,2.699,pose,12.514,13.367,10.955,14.05,3.2536,1.4066,0.0447,1.1796,1.0905,0.7414
1156,46.24,2.739,2.739,2.739,bbox,12.514,13.367,10.988,14.05,3.2554,1.3884,,,,
1157,46.28,2.781,2.739,2.781,bbox,12.514,13.367,10.988,14.05,3.258,1.3882,,,,
1158,46.32,3.642,2.781,2.798,pose,12.514,13.367,11.022,14.05,3.2603,1.3901,0.0727,1.1882,1.1107,0.6629
1159,46.36,2.798,2.798,2.798,bbox,12.514,13.367,11.022,14.05,3.2595,1.391,,,,
1160,46.4,2.772,2.781,2.772,bbox,12.514,13.367,11.022,14.05,3.2615,1.4039,,,,
1161,46.44,3.53,2.798,2.724,pose,12.514,13.367,11.022,14.05,3.2642,1.4143,0.036,1.1661,1.1003,0.7034
1162,46.48,2.673,2.798,2.673,bbox,12.514,13.367,11.022,14.05,3.2649,1.4392,,,,
1163,46.52,2.615,2.772,2.615,bbox,12.514,13.367,11.022,14.05,3.2627,1.4698,,,,
1164,46.56,3.491,2.772,2.558,pose,12.514,13.367,11.022,14.099,3.2602,1.5229,0.048,1.0213,1.1179,0.7381
1165,46.6,2.514,2.673,2.514,bbox,12.514,13.367,11.022,14.13,3.2621,1.5988,,,,
1166,46.64,2.482,2.615,2.482,bbox,12.514,13.367,11.022,14.183,3.2609,1.6873,,,,
1167,46.68,3.454,2.615,2.478,pose,12.514,13.367,11.022,14.259,3.2623,1.7204,0.0168,1.016,1.0907,0.7081
1168,46.72,2.489,2.514,2.489,bbox,12.514,13.367,11.022,14.347,3.2656,1.7378,,,,
1169,46.76,2.508,2.508,2.508,bbox,12.514,13.367,11.022,14.38,3.2625,1.7415,,,,
1170,46.8,3.521,2.508,2.504,pose,12.514,13.367,11.022,14.38,3.2616,1.7394,0.0219,1.0271,1.0715,0.6748
1171,46.84,2.505,2.508,2.505,bbox,12.514,13.367,11.022,14.38,3.2634,1.7289,,,,
1172,46.88,2.485,2.505,2.485,bbox,12.514,13.367,11.022,14.38,3.2613,1.725,,,,
1173,46.92,3.481,2.508,2.47,pose,12.514,13.367,11.022,14.38,3.2632,1.7039,0.0307,0.9963,1.1286,0.7437
1174,46.96,2.471,2.505,2.471,bbox,12.514,13.367,11.022,14.38,3.2628,1.6693,,,,
1175,47.0,2.463,2.485,2.463,bbox,12.514,13.367,11.022,14.38,3.261,1.6408,,,,
1176,47.04,3.407,2.485,2.482,pose,12.514,13.367,11.073,14.38,3.2608,1.6202,0.0349,0.8968,1.1027,0.8269
1177,47.08,2.508,2.508,2.508,bbox,12.514,13.367,11.073,14.38,3.26,1.6062,,,,
1178,47.12,2.532,2.508,2.532,bbox,12.514,13.367,11.122,14.38,3.2655,1.6083,,,,
1179,47.16,3.438,2.532,2.554,pose,12.514,13.367,11.122,14.38,3.2662,1.6029,0.0376,0.8743,1.0607,0.7545
1180,47.2,2.547,2.547,2.547,bbox,12.514,13.367,11.122,14.38,3.2665,1.6066,,,,
1181,47.24,2.538,2.538,2.538,bbox,12.514,13.367,11.122,14.38,3.2631,1.6142,,,,
1182,47.28,3.357,2.547,2.511,pose,12.514,13.367,11.122,14.38,3.2658,1.6636,0.0216,1.0418,1.0531,0.7473
1183,47.32,2.49,2.547,2.49,bbox,12.514,13.367,11.122,14.38,3.2654,1.7236,,,,
1184,47.36,2.466,2.538,2.466,bbox,12.514,13.367,11.122,14.424,3.2614,1.7606,,,,
1185,47.4,3.348,2.538,2.468,pose,12.514,13.367,11.122,14.484,3.2659,1.7862,0.0198,1.2117,1.0675,0.715
1186,47.44,2.482,2.49,2.482,bbox,12.514,13.367,11.122,14.521,3.2607,1.7846,,,,
1187,47.48,2.504,2.49,2.504,bbox,12.514,13.367,11.122,14.521,3.2596,1.781,,,,
1188,47.52,3.334,2.504,2.517,pose,12.514,13.367,11.122,14.521,3.2589,1.7885,0.017,1.2451,1.0289,0.6036
1189,47.56,2.506,2.506,2.506,bbox,12.514,13.367,11.122,14.521,3.257,1.7962,,,,
1190,47.6,2.502,2.504,2.502,bbox,12.514,13.367,11.122,14.521,3.2539,1.7888,,,,
1191,47.64,3.372,2.506,2.494,pose,12.514,13.367,11.122,14.521,3.2494,1.7754,0.0193,1.2339,1.1029,0.6568
1192,47.68,2.475,2.506,2.475,bbox,12.514,13.367,11.122,14.521,3.2435,1.7625,,,,
1193,47.72,2.463,2.502,2.463,bbox,12.514,13.367,11.122,14.521,3.2393,1.748,,,,
1194,47.76,3.349,2.502,2.469,pose,12.514,13.398,11.122,14.521,3.2409,1.7347,0.0208,1.2385,1.0862,0.7208
1195,47.8,2.482,2.482,2.482,bbox,12.514,13.398,11.122,14.521,3.2419,1.7157,,,,
1196,47.84,2.514,2.482,2.514,bbox,12.514,13.398,11.122,14.521,3.2349,1.6909,,,,
1197,47.88,3.311,2.514,2.537,pose,12.514,13.398,11.167,14.521,3.2286,1.6796,0.0004,1.2263,1.0408,0.7292
1198,47.92,2.546,2.546,2.546,bbox,12.514,13.398,11.167,14.521,3.2267,1.6733,,,,
1199,47.96,2.538,2.538,2.538,bbox,12.514,13.398,11.203,14.521,3.224,1.6739,,,,
1200,48.0,3.277,2.546,2.529,pose,12.514,13.398,11.203,14.521,3.2213,1.6684,0.0312,1.2232,0.914,0.6889
1201,48.04,2.504,2.546,2.504,bbox,12.514,13.398,11.203,14.521,3.2227,1.6816,,,,
1202,48.08,2.469,2.538,2.469,bbox,12.514,13.398,11.203,14.521,3.2223,1.6796,,,,
1203,48.12,3.238,2.538,2.44,pose,12.514,13.398,11.203,14.521,3.2214,1.688,0.004,1.1592,1.004,0.7661
1204,48.16,2.42,2.504,2.42,bbox,12.514,13.398,11.203,14.521,3.2156,1.7074,,,,
1205,48.2,2.403,2.469,2.403,bbox,12.514,13.398,11.203,14.521,3.2146,1.7141,,,,
1206,48.24,3.268,2.469,2.414,pose,12.514,13.398,11.203,14.521,3.2099,1.7124,0.0111,1.0462,0.9911,0.767
1207,48.28,2.436,2.436,2.436,bbox,12.514,13.398,11.203,14.521,3.2057,1.7001,,,,
1208,48.32,2.463,2.436,2.463,bbox,12.514,13.432,11.203,14.521,3.2054,1.6975,,,,
1209,48.36,3.471,2.463,2.485,pose,12.514,13.432,11.203,14.521,3.2006,1.6814,0.0154,1.0892,1.106,0.6937
1210,48.4,2.489,2.489,2.489,bbox,12.514,13.432,11.203,14.521,3.1985,1.666,,,,
1211,48.44,2.485,2.485,2.485,bbox,12.514,13.432,11.203,14.521,3.1959,1.6436,,,,
1212,48.48,3.458,2.489,2.47,pose,12.514,13.432,11.203,14.521,3.1894,1.6261,0.0279,1.0782,1.1018,0.7738
1213,48.52,2.458,2.489,2.458,bbox,12.514,13.432,11.239,14.521,3.1871,1.616,,,,
1214,48.56,2.454,2.485,2.454,bbox,12.514,13.432,11.239,14.521,3.185,1.5825,,,,
1215,48.6,3.471,2.485,2.475,pose,12.514,13.432,11.239,14.521,3.1866,1.5398,0.0172,0.9466,1.1697,0.8039
1216,48.64,2.512,2.512,2.512,bbox,12.514,13.432,11.301,14.521,3.185,1.5069,,,,
1217,48.68,2.546,2.512,2.546,bbox,12.514,13.432,11.343,14.521,3.1788,1.4915,,,,
1218,48.72,3.525,2.546,2.552,pose,12.514,13.432,11.376,14.521,3.1721,1.4841,0.0235,0.9112,1.1293,0.7594
1219,48.76,2.56,2.56,2.56,bbox,12.514,13.463,11.376,14.521,3.1703,1.4768,,,,
1220,48.8,2.558,2.558,2.558,bbox,12.514,13.463,11.376,14.521,3.1644,1.4764,,,,
1221,48.84,3.481,2.56,2.531,pose,12.514,13.463,11.376,14.521,3.162,1.5091,0.0197,1.053,1.118,0.7403
1222,48.88,2.498,2.56,2.498,bbox,12.514,13.463,11.376,14.521,3.1586,1.5777,,,,
1223,48.92,2.473,2.558,2.473,bbox,12.514,13.463,11.376,14.521,3.1525,1.6194,,,,
1224,48.96,3.338,2.558,2.471,pose,12.514,13.463,11.376,14.592,3.1377,1.6201,0.0002,1.2558,1.0287,0.7062
1225,49.0,2.478,2.498,2.478,bbox,12.514,13.463,11.376,14.623,3.1287,1.6088,,,,
1226,49.04,2.487,2.487,2.487,bbox,12.514,13.504,11.376,14.623,3.1138,1.6016,,,,
1227,49.08,3.662,2.487,2.486,pose,12.514,13.504,11.376,14.623,3.106,1.5948,0.0426,1.2883,1.1945,0.6282
1228,49.12,2.481,2.487,2.481,bbox,12.514,13.504,11.376,14.623,3.1076,1.6003,,,,
1229,49.16,2.453,2.481,2.453,bbox,12.514,13.504,11.376,14.623,3.1095,1.6108,,,,
1230,49.2,3.659,2.487,2.408,pose,12.514,13.534,11.376,14.623,3.1007,1.6159,0.041,1.2195,1.2504,0.6597
1231,49.24,2.365,2.481,2.365,bbox,12.514,13.534,11.376,14.623,3.0966,1.636,,,,
1232,49.28,2.345,2.453,2.345,bbox,12.514,13.534,11.376,14.623,3.0947,1.6513,,,,
1233,49.32,3.546,2.453,2.327,pose,12.514,13.534,11.376,14.623,3.093,1.6476,0.0604,1.0677,1.1781,0.7769
1234,49.36,2.315,2.365,2.315,bbox,12.514,13.534,11.376,14.661,3.0898,1.6467,,,,
1235,49.4,2.332,2.345,2.332,bbox,12.514,13.534,11.376,14.661,3.0842,1.6405,,,,
1236,49.44,3.541,2.345,2.352,pose,12.514,13.534,11.376,14.661,3.077,1.6358,0.0505,1.0945,1.1484,0.7381
1237,49.48,2.354,2.354,2.354,bbox,12.514,13.534,11.376,14.661,3.0697,1.6463,,,,
1238,49.52,2.347,2.347,2.347,bbox,12.514,13.565,11.376,14.661,3.0701,1.7159,,,,
1239,49.56,3.648,2.354,2.325,pose,12.514,13.565,11.376,14.661,3.0621,1.7658,0.08,1.3277,1.1617,0.6713
1240,49.6,2.301,2.354,2.301,bbox,12.514,13.565,11.376,14.73,3.055,1.795,,,,
1241,49.64,2.263,2.347,2.263,bbox,12.514,13.565,11.376,14.78,3.0544,1.8247,,,,
1242,49.68,3.767,2.347,2.234,pose,12.514,13.565,11.376,14.78,3.0508,1.8713,0.0453,1.4502,1.25,0.6417
1243,49.72,2.215,2.301,2.215,bbox,12.514,13.565,11.376,14.839,3.0458,1.9228,,,,
1244,49.76,2.14,2.263,2.14,bbox,12.514,13.565,11.376,14.885,3.0428,2.0774,,,,
1245,49.8,3.667,2.263,2.081,pose,12.514,13.596,11.376,14.937,3.0385,2.1847,0.0115,1.2014,1.1195,0.6117
1246,49.84,2.064,2.215,2.064,bbox,12.514,13.596,11.376,15.087,3.0323,2.278,,,,
1247,49.88,2.044,2.14,2.044,bbox,12.514,13.596,11.376,15.194,3.0273,2.3089,,,,
1248,49.92,3.827,2.14,2.031,pose,12.514,13.596,11.376,15.287,3.0264,2.2828,0.0371,1.1093,1.196,0.5671
1249,49.96,2.014,2.064,2.014,bbox,12.514,13.596,11.376,15.287,3.0211,2.263,,,,
1250,50.0,2.051,2.051,2.051,bbox,12.514,13.596,11.376,15.287,3.0193,2.1201,,,,
1251,50.04,3.67,2.051,2.086,pose,12.514,13.596,11.376,15.287,3.0126,2.0296,0.0383,1.1762,1.1948,0.6831
1252,50.08,2.079,2.079,2.079,bbox,12.514,13.596,11.534,15.287,3.0114,1.9875,,,,
1253,50.12,2.101,2.079,2.101,bbox,12.514,13.629,11.624,15.287,3.0063,1.9286,,,,
1254,50.16,3.624,2.101,2.129,pose,12.514,13.629,11.667,15.287,3.0046,1.8778,0.0331,1.1096,1.1999,0.7265
1255,50.2,2.154,2.154,2.154,bbox,12.514,13.629,11.726,15.287,2.9917,1.8504,,,,
1256,50.24,2.182,2.154,2.182,bbox,12.514,13.629,11.776,15.287,2.9927,1.8439,,,,
1257,50.28,3.732,2.182,2.192,pose,12.514,13.629,11.776,15.287,2.9898,1.8375,0.0569,0.2615,1.1787,0.7283
1258,50.32,2.208,2.208,2.208,bbox,12.514,13.629,11.81,15.287,2.9849,1.8327,,,,
1259,50.36,2.212,2.208,2.212,bbox,12.514,13.629,11.81,15.287,2.979,1.829,,,,
1260,50.4,3.755,2.212,2.212,pose,12.514,13.629,11.81,15.287,2.9743,1.8268,0.042,1.1367,1.1904,0.6762
1261,50.44,2.195,2.212,2.195,bbox,12.514,13.663,11.81,15.287,2.9705,1.8376,,,,
1262,50.48,2.167,2.208,2.167,bbox,12.514,13.663,11.81,15.287,2.9678,1.8591,,,,
1263,50.52,3.612,2.212,2.118,pose,12.514,13.663,11.81,15.287,2.9611,1.9135,0.0559,1.1362,1.1557,0.6664
1264,50.56,2.104,2.195,2.104,bbox,12.514,13.663,11.81,15.287,2.9598,1.9445,,,,
1265,50.6,2.099,2.167,2.099,bbox,12.514,13.663,11.81,15.357,2.9599,1.9812,,,,
1266,50.64,3.749,2.167,2.095,pose,12.514,13.663,11.81,15.388,2.9501,1.9814,0.0533,1.1632,1.1595,0.6428
1267,50.68,2.102,2.104,2.102,bbox,12.514,13.663,11.81,15.388,2.9406,1.9475,,,,
1268,50.72,2.137,2.104,2.137,bbox,12.514,13.663,11.81,15.388,2.9364,1.9113,,,,
1269,50.76,3.979,2.137,2.159,pose,12.514,13.701,11.81,15.388,2.9264,1.8876,0.0648,1.1897,1.2564,0.6232
1270,50.8,2.161,2.161,2.161,bbox,12.514,13.701,11.843,15.388,2.9238,1.8755,,,,
1271,50.84,2.172,2.161,2.172,bbox,12.514,13.701,11.843,15.388,2.9172,1.8672,,,,
1272,50.88,3.73,2.172,2.152,pose,12.514,13.701,11.877,15.388,2.9047,1.878,0.0478,1.2173,1.0959,0.5894
1273,50.92,2.129,2.172,2.129,bbox,12.514,13.701,11.877,15.388,2.8978,1.8973,,,,
1274,50.96,2.109,2.161,2.109,bbox,12.514,13.737,11.877,15.388,2.8844,1.9316,,,,
1275,51.0,3.768,2.172,2.051,pose,12.514,13.737,11.877,15.388,2.8824,2.0277,0.0224,1.5708,1.1857,0.599
1276,51.04,2.048,2.129,2.048,bbox,12.514,13.737,11.877,15.442,2.8801,2.1094,,,,
1277,51.08,1.972,2.109,1.972,bbox,12.514,13.737,11.877,15.538,2.8734,2.2369,,,,
1278,51.12,3.917,2.109,1.952,pose,12.514,13.737,11.877,15.619,2.8705,2.3327,0.0012,1.3431,1.1126,0.5676
1279,51.16,1.936,2.048,1.936,bbox,12.514,13.768,11.877,15.747,2.8665,2.4055,,,,
1280,51.2,1.914,1.972,1.914,bbox,12.514,13.768,11.877,15.843,2.8565,2.4255,,,,
1281,51.24,3.884,1.972,1.909,pose,12.514,13.768,11.877,15.915,2.853,2.4257,0.0408,1.1433,1.1871,0.5524
1282,51.28,1.9,1.936,1.9,bbox,12.514,13.768,11.877,15.915,2.8486,2.3727,,,,
1283,51.32,1.908,1.914,1.908,bbox,12.514,13.768,11.877,15.915,2.8405,2.2606,,,,
1284,51.36,3.645,1.914,1.921,pose,12.514,13.768,11.91,15.915,2.8306,2.2038,0.039,1.2099,1.1323,0.6503
1285,51.4,1.895,1.908,1.895,bbox,12.514,13.801,12.022,15.915,2.8212,2.1768,,,,
1286,51.44,1.885,1.9,1.885,bbox,12.514,13.801,12.079,15.915,2.8152,2.1117,,,,
1287,51.48,3.389,1.908,1.917,pose,12.514,13.801,12.079,15.915,2.8074,2.0109,0.0231,0.8643,1.0675,0.777
1288,51.52,2.012,2.012,2.012,bbox,12.514,13.801,12.171,15.915,2.8039,1.8965,,,,
1289,51.56,2.044,2.012,2.044,bbox,12.514,13.834,12.271,15.915,2.7996,1.8407,,,,
1290,51.6,3.719,2.044,2.071,pose,12.514,13.834,12.386,15.915,2.7907,1.7837,0.0497,0.6462,1.2311,0.6724
1291,51.64,2.084,2.084,2.084,bbox,12.514,13.834,12.442,15.915,2.7781,1.7176,,,,
1292,51.68,2.081,2.081,2.081,bbox,12.514,13.834,12.499,15.915,2.7697,1.6788,,,,
1293,51.72,3.48,2.084,2.144,pose,12.514,13.834,12.565,15.915,2.7597,1.6227,0.0147,1.0374,1.0987,0.7741
1294,51.76,2.165,2.165,2.165,bbox,12.514,13.872,12.603,15.915,2.7425,1.5644,,,,
1295,51.8,2.163,2.163,2.163,bbox,12.514,13.872,12.66,15.915,2.7238,1.5201,,,,
1296,51.84,3.55,2.165,2.152,pose,12.514,13.872,12.718,15.915,2.6826,1.4661,0.0094,0.8222,0.9584,0.7897
1297,51.88,2.132,2.165,2.132,bbox,12.514,13.918,12.762,15.915,2.6161,1.3823,,,,
1298,51.92,2.119,2.163,2.119,bbox,12.514,13.959,12.816,15.915,2.5515,1.2979,,,,
1299,51.96,3.651,2.163,2.128,pose,12.514,14.026,12.9,15.915,2.4694,1.1817,0.0713,0.3806,1.1315,0.9005
1300,52.0,2.131,2.132,2.131,bbox,12.514,14.09,12.984,15.915,2.4103,1.0673,,,,
1301,52.04,2.197,2.132,2.197,bbox,12.514,14.172,13.101,15.915,2.4312,0.9833,,,,
1302,52.08,2.624,2.197,2.256,pose,12.514,14.211,13.215,15.915,2.3931,0.8968,0.1541,0.0078,-0.244,0.9164
1303,52.12,2.258,2.258,2.258,bbox,12.514,14.211,13.299,15.915,2.3362,0.8298,,,,
1304,52.16,2.282,2.258,2.282,bbox,12.514,14.249,13.385,15.915,2.3057,0.7825,,,,
1305,52.2,2.955,2.282,2.344,pose,12.514,14.306,13.453,15.915,2.2813,0.6983,0.0089,0.0673,0.1773,0.8533
1306,52.24,2.468,2.468,2.468,bbox,12.514,14.336,13.5,15.915,2.2737,0.6064,,,,
1307,52.28,2.601,2.468,2.601,bbox,12.514,14.336,13.584,15.915,2.2745,0.4985,,,,
1308,52.32,3.031,2.601,2.676,pose,12.514,14.336,13.676,15.915,2.2785,0.4193,0.0764,0.5027,0.1129,0.8033
1309,52.36,2.693,2.693,2.693,bbox,12.514,14.336,13.784,15.915,2.285,0.4076,,,,
1310,52.4,2.714,2.693,2.714,bbox,12.514,14.336,13.863,15.915,2.2967,0.4053,,,,
1311,52.44,3.168,2.714,2.745,pose,12.514,14.336,13.863,15.915,2.3088,0.4009,0.0603,0.5474,0.201,0.7405
1312,52.48,2.837,2.837,2.837,bbox,12.514,14.336,13.863,15.915,2.3574,0.391,,,,
1313,52.52,2.947,2.837,2.947,bbox,12.514,14.336,13.863,15.915,2.4469,0.382,,,,
1314,52.56,3.043,2.947,3.043,bbox,12.566,14.336,13.863,15.915,2.5163,0.3683,0.0824,,1.1746,
1315,52.6,3.243,3.043,3.243,bbox,12.655,14.336,13.9,15.915,2.5955,0.3482,,,,
1316,52.64,3.321,3.043,3.321,bbox,12.725,14.336,13.9,15.915,2.6708,0.3047,,,,
1317,52.68,5.621,3.243,4.079,pose,12.804,14.336,13.934,15.915,2.7622,0.2473,0.0544,0.0434,1.2568,0.5434
1318,52.72,,,,,12.804,14.336,13.934,15.915,,,,,,
1319,52.76,,,,,12.804,14.336,13.934,15.915,,,,,,
1320,52.8,,,,,12.804,14.336,13.934,15.915,,,,,,
1321,52.84,,,,,12.804,14.336,13.934,15.915,,,,,,
1322,52.88,,,,,12.804,14.336,13.934,15.915,,,,,,
1323,52.92,,,,,12.804,14.336,13.934,15.915,,,,,,
