frame,time_s,distance_raw_m,distance_smooth_m,distance_bbox_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
2212,73.807,3.803,3.803,3.803,bbox,19.391,18.936,20.148,20.97,2.1575,5.8666,,,,
2213,73.84,3.798,3.803,3.798,bbox,19.433,18.936,20.148,20.97,2.171,5.8659,,,,
2214,73.874,3.516,3.798,3.774,pose,19.433,18.936,20.148,20.97,2.2114,5.8735,0.6033,0.2302,0.8798,0.6169
2215,73.907,3.712,3.712,3.712,bbox,19.433,18.936,20.148,20.97,2.2443,5.884,,,,
2216,73.941,3.707,3.712,3.707,bbox,19.503,18.936,20.148,20.97,2.2708,5.9014,,,,
2217,73.974,3.494,3.707,3.701,pose,19.536,18.936,20.148,20.97,2.2853,5.909,0.5822,0.2329,0.8602,0.6233
2218,74.007,3.685,3.685,3.685,bbox,19.536,18.936,20.148,20.97,2.3142,5.9101,,,,
2219,74.041,3.673,3.685,3.673,bbox,19.577,18.936,20.148,20.97,2.3291,5.8963,,,,
2220,74.074,3.54,3.673,3.672,pose,19.577,18.936,20.148,20.97,2.3327,5.8862,0.5688,0.2291,0.8708,0.6388
2221,74.107,3.664,3.664,3.664,bbox,19.621,18.936,20.148,20.97,2.3342,5.8768,,,,
2222,74.141,3.662,3.664,3.662,bbox,19.621,18.936,20.148,20.97,2.3352,5.877,,,,
2223,74.174,3.541,3.662,3.644,pose,19.621,18.936,20.148,20.97,2.3372,5.8608,0.5518,0.2375,0.8518,0.6148
2224,74.207,3.637,3.637,3.637,bbox,19.621,18.936,20.148,20.97,2.3427,5.8512,,,,
2225,74.241,3.622,3.637,3.622,bbox,19.621,18.936,20.148,20.97,2.3517,5.842,,,,
2226,74.274,3.56,3.622,3.639,pose,19.621,18.936,20.178,20.97,2.3436,5.8374,0.5177,0.2329,0.869,0.6308
2227,74.308,3.634,3.622,3.634,bbox,19.621,18.936,20.178,20.97,2.3414,5.8334,,,,
2228,74.341,3.61,3.622,3.61,bbox,19.621,18.936,20.178,20.97,2.3311,5.8307,,,,
2229,74.374,3.545,3.61,3.607,pose,19.621,18.936,20.178,20.97,2.3643,5.8357,0.4924,0.2236,0.8785,0.6184
2230,74.408,3.587,3.587,3.587,bbox,19.621,18.936,20.178,20.97,2.3836,5.8416,,,,
2231,74.441,3.585,3.587,3.585,bbox,19.656,18.936,20.178,20.97,2.3943,5.8446,,,,
2232,74.474,3.55,3.585,3.589,pose,19.656,18.936,20.178,20.97,2.3957,5.8459,0.4315,0.221,0.8597,0.618
2233,74.508,3.568,3.568,3.568,bbox,19.656,18.936,20.178,20.97,2.4085,5.8431,,,,
2234,74.541,3.549,3.568,3.549,bbox,19.687,18.936,20.178,20.97,2.4096,5.834,,,,
2235,74.575,3.53,3.55,3.53,pose,19.687,18.936,20.178,20.97,2.4097,5.819,0.3703,0.2334,0.8613,0.6301
2236,74.608,3.529,3.549,3.529,bbox,19.687,18.936,20.178,20.97,2.391,5.8051,,,,
2237,74.641,3.54,3.54,3.54,bbox,19.687,18.936,20.21,20.97,2.3591,5.7729,,,,
2238,74.675,3.535,3.535,3.555,pose,19.687,18.936,20.21,20.97,2.3272,5.7606,0.3834,0.2258,0.8856,0.618
2239,74.708,3.566,3.535,3.566,bbox,19.687,18.973,20.256,20.97,2.3097,5.76,,,,
2240,74.741,3.553,3.54,3.553,bbox,19.687,19.005,20.256,20.97,2.2935,5.7459,,,,
2241,74.775,3.494,3.54,3.562,pose,19.687,19.005,20.256,20.97,2.2769,5.7424,0.3712,0.2173,0.886,0.6304
2242,74.808,3.594,3.553,3.594,bbox,19.687,19.038,20.256,20.97,2.2372,5.7308,,,,
2243,74.841,3.594,3.566,3.594,bbox,19.687,19.038,20.287,20.97,2.2205,5.72,,,,
2244,74.875,3.48,3.553,3.583,pose,19.687,19.095,20.287,20.97,2.2085,5.7115,0.3883,0.1751,0.886,0.6306
2245,74.908,3.586,3.586,3.586,bbox,19.687,19.095,20.287,20.97,2.2013,5.7051,,,,
2246,74.942,3.586,3.586,3.586,bbox,19.687,19.095,20.317,20.97,2.2017,5.702,,,,
2247,74.975,3.495,3.586,3.598,pose,19.687,19.13,20.317,20.97,2.2021,5.6948,0.3843,0.1583,0.8821,0.5888
2248,75.008,3.598,3.586,3.598,bbox,19.687,19.13,20.317,20.97,2.2034,5.6916,,,,
2249,75.042,3.587,3.586,3.587,bbox,19.687,19.13,20.317,20.97,2.2039,5.69,,,,
2250,75.075,3.354,3.586,3.565,pose,19.687,19.13,20.317,20.97,2.213,5.6834,0.4297,0.2334,0.8672,0.5696
2251,75.108,3.539,3.539,3.539,bbox,19.687,19.13,20.317,20.97,2.2277,5.6738,,,,
2252,75.142,3.215,3.539,3.215,bbox,19.687,19.13,20.317,20.97,2.2582,5.6601,,,,
2253,75.175,2.841,3.354,3.169,pose,19.687,19.13,20.355,20.97,2.2905,5.6468,0.5179,0.3874,0.8572,0.5666
2254,75.208,3.098,3.215,3.098,bbox,19.743,19.13,20.355,20.97,2.3337,5.6299,,,,
2255,75.242,3.312,3.215,3.312,bbox,19.776,19.13,20.355,20.97,2.3716,5.6141,,,,
2256,75.275,2.758,3.098,3.305,pose,19.819,19.13,20.399,20.97,2.4097,5.5983,0.7039,0.5493,0.8248,0.5356
2257,75.309,3.28,3.098,3.28,bbox,19.857,19.13,20.399,20.97,2.4304,5.5735,,,,
2258,75.342,3.235,3.235,3.235,bbox,19.895,19.13,20.431,20.97,2.4595,5.5581,,,,
2259,75.375,2.565,3.235,3.23,pose,19.895,19.13,20.431,20.97,2.4687,5.5394,0.8276,0.6393,0.815,0.4939
2260,75.409,3.213,3.213,3.213,bbox,19.945,19.13,20.471,20.97,2.4901,5.5142,,,,
2261,75.442,3.215,3.215,3.215,bbox,19.945,19.13,20.471,20.97,2.5021,5.4996,,,,
2262,75.475,2.528,3.213,3.183,pose,19.975,19.13,20.515,20.97,2.5155,5.4805,0.8641,0.6512,0.7826,0.5099
2263,75.509,3.157,3.157,3.157,bbox,19.975,19.13,20.515,20.97,2.5386,5.4649,,,,
2264,75.542,3.131,3.157,3.131,bbox,19.975,19.13,20.549,20.97,2.5708,5.4553,,,,
2265,75.576,2.508,3.131,3.074,pose,20.024,19.13,20.549,20.97,2.5934,5.4329,0.8816,0.5649,0.7582,0.5337
2266,75.609,3.019,3.019,3.019,bbox,20.056,19.13,20.549,20.97,2.6123,5.4224,,,,
2267,75.642,2.889,3.019,2.889,bbox,20.056,19.13,20.596,20.97,2.7112,5.4141,,,,
2268,75.676,2.455,2.889,2.811,pose,20.097,19.13,20.596,20.97,2.7755,5.4095,0.7679,0.4836,0.7639,0.5626
2269,75.709,2.739,2.739,2.739,bbox,20.196,19.13,20.596,20.97,2.834,5.4126,,,,
2270,75.742,2.672,2.739,2.672,bbox,20.261,19.13,20.596,20.97,2.8952,5.4198,,,,
2271,75.776,2.308,2.672,2.619,pose,20.319,19.13,20.596,20.97,2.9416,5.429,0.6003,0.5755,0.8176,0.5708
2272,75.809,2.543,2.543,2.543,bbox,20.38,19.13,20.596,20.97,3.0075,5.4309,,,,
2273,75.842,2.497,2.543,2.497,bbox,20.427,19.13,20.596,20.97,3.0629,5.4358,,,,
2274,75.876,2.268,2.497,2.478,pose,20.493,19.13,20.596,20.97,3.102,5.4347,0.434,0.6264,0.8478,0.4986
2275,75.909,2.464,2.464,2.464,bbox,20.548,19.13,20.596,20.97,3.1422,5.4326,,,,
2276,75.943,2.438,2.464,2.438,bbox,20.587,19.13,20.596,20.97,3.1616,5.4158,,,,
2277,75.976,2.063,2.438,2.422,pose,20.627,19.13,20.596,20.97,3.1646,5.3963,0.5244,0.7291,0.8094,0.4968
2278,76.009,2.431,2.431,2.431,bbox,20.627,19.13,20.596,20.97,3.1758,5.391,,,,
2279,76.043,2.438,2.438,2.438,bbox,20.627,19.13,20.633,20.97,3.1772,5.3783,,,,
2280,76.076,2.083,2.431,2.44,pose,20.659,19.13,20.633,20.97,3.174,5.3631,0.6079,0.7109,0.7611,0.4271
2281,76.109,2.461,2.431,2.461,bbox,20.659,19.13,20.633,20.97,3.1658,5.3679,,,,
2282,76.143,2.458,2.438,2.458,bbox,20.659,19.13,20.633,20.97,3.1603,5.3698,,,,
2283,76.176,2.067,2.438,2.446,pose,20.659,19.13,20.633,20.97,3.1499,5.3764,0.6556,0.6991,0.7636,0.4702
2284,76.209,2.456,2.456,2.456,bbox,20.659,19.13,20.633,20.97,3.1371,5.3889,,,,
2285,76.243,2.462,2.458,2.462,bbox,20.659,19.13,20.633,20.97,3.1123,5.3972,,,,
2286,76.276,2.017,2.456,2.467,pose,20.659,19.167,20.633,20.97,3.0934,5.4049,0.6984,0.7123,0.7971,0.5122
2287,76.31,2.466,2.456,2.466,bbox,20.659,19.167,20.633,20.97,3.0793,5.4193,,,,
2288,76.343,2.472,2.462,2.472,bbox,20.659,19.21,20.633,20.97,3.0645,5.4246,,,,
2289,76.376,2.092,2.462,2.504,pose,20.659,19.21,20.633,20.97,3.0532,5.4415,0.7124,0.6523,0.8145,0.5699
2290,76.41,2.536,2.466,2.536,bbox,20.659,19.21,20.633,20.97,3.0387,5.4385,,,,
2291,76.443,2.595,2.472,2.595,bbox,20.659,19.25,20.633,21.012,3.0199,5.442,,,,
2292,76.476,2.378,2.472,2.627,pose,20.659,19.25,20.633,21.012,3.0052,5.4401,0.6369,0.5445,0.7894,0.5369
2293,76.51,2.68,2.536,2.68,bbox,20.659,19.284,20.633,21.012,2.9922,5.4434,,,,
2294,76.543,2.706,2.595,2.706,bbox,20.659,19.284,20.633,21.012,2.9809,5.4421,,,,
2295,76.576,2.343,2.595,2.73,pose,20.659,19.284,20.633,21.012,2.9727,5.4432,0.6827,0.5823,0.7456,0.5034
2296,76.61,2.746,2.68,2.746,bbox,20.659,19.323,20.633,21.012,2.969,5.4404,,,,
2297,76.643,2.766,2.706,2.766,bbox,20.659,19.323,20.633,21.012,2.9657,5.4446,,,,
2298,76.677,2.107,2.706,2.755,pose,20.659,19.323,20.633,21.012,2.9659,5.434,0.8129,0.6938,0.7197,0.5047
2299,76.71,2.729,2.729,2.729,bbox,20.659,19.323,20.633,21.012,2.9762,5.4264,,,,
2300,76.743,2.684,2.729,2.684,bbox,20.659,19.323,20.633,21.012,2.9938,5.4042,,,,
2301,76.777,1.892,2.684,2.646,pose,20.659,19.323,20.633,21.012,3.0168,5.3889,0.966,0.714,0.7413,0.4852
2302,76.81,2.597,2.597,2.597,bbox,20.659,19.323,20.667,21.012,3.0465,5.378,,,,
2303,76.843,2.552,2.597,2.552,bbox,20.695,19.323,20.667,21.012,3.085,5.3821,,,,
2304,76.877,1.84,2.552,2.519,pose,20.695,19.323,20.667,21.012,3.1238,5.3847,1.0143,0.7134,0.7289,0.5213
2305,76.91,2.47,2.47,2.47,bbox,20.763,19.323,20.667,21.012,3.1663,5.3826,,,,
2306,76.944,2.417,2.47,2.417,bbox,20.802,19.323,20.667,21.012,3.2181,5.3841,,,,
2307,76.977,1.85,2.417,2.396,pose,20.844,19.323,20.667,21.012,3.2541,5.3914,0.9815,0.7181,0.7048,0.5662
2308,77.01,2.426,2.417,2.426,bbox,20.896,19.323,20.667,21.012,3.2778,5.4092,,,,
2309,77.044,2.444,2.426,2.444,bbox,20.932,19.323,20.667,21.012,3.2878,5.4191,,,,
2310,77.077,1.984,2.417,2.468,pose,20.932,19.323,20.667,21.012,3.2828,5.4362,0.998,0.6783,0.6646,0.5799
2311,77.11,2.535,2.426,2.535,bbox,20.932,19.323,20.667,21.012,3.2664,5.4677,,,,
2312,77.144,2.569,2.444,2.569,bbox,20.932,19.323,20.667,21.044,3.2554,5.4818,,,,
2313,77.177,2.066,2.444,2.627,pose,20.932,19.323,20.667,21.076,3.2306,5.4974,0.9732,0.6164,0.6417,0.5484
2314,77.21,2.668,2.535,2.668,bbox,20.932,19.323,20.667,21.076,3.2105,5.5139,,,,
2315,77.244,2.695,2.569,2.695,bbox,20.932,19.323,20.667,21.076,3.1878,5.5267,,,,
2316,77.277,2.059,2.569,2.728,pose,20.932,19.366,20.667,21.122,3.1591,5.5379,0.9614,0.6208,0.6879,0.528
2317,77.311,2.758,2.668,2.758,bbox,20.932,19.366,20.667,21.122,3.1235,5.5438,,,,
2318,77.344,2.771,2.695,2.771,bbox,20.932,19.418,20.667,21.122,3.091,5.548,,,,
2319,77.377,2.0,2.695,2.77,pose,20.932,19.453,20.667,21.122,3.0556,5.551,0.9803,0.6195,0.7178,0.5726
2320,77.411,2.774,2.758,2.774,bbox,20.932,19.486,20.667,21.153,3.0342,5.5447,,,,
2321,77.444,2.747,2.758,2.747,bbox,20.932,19.521,20.667,21.153,3.0251,5.535,,,,
2322,77.477,1.902,2.747,2.713,pose,20.932,19.521,20.667,21.153,3.0279,5.5225,0.977,0.6683,0.6722,0.6084
2323,77.511,2.683,2.683,2.683,bbox,20.932,19.521,20.667,21.153,3.0356,5.497,,,,
2324,77.544,2.648,2.683,2.648,bbox,20.932,19.521,20.667,21.153,3.0419,5.4586,,,,
2325,77.578,1.851,2.648,2.625,pose,20.932,19.521,20.715,21.153,3.0443,5.4326,0.9903,0.6193,0.6913,0.5918
2326,77.611,2.586,2.586,2.586,bbox,20.932,19.521,20.753,21.153,3.0503,5.4059,,,,
2327,77.644,2.582,2.586,2.582,bbox,20.932,19.521,20.753,21.153,3.062,5.4047,,,,
2328,77.678,1.813,2.582,2.567,pose,20.932,19.521,20.806,21.153,3.0751,5.4002,0.993,0.6037,0.6978,0.5454
2329,77.711,2.559,2.559,2.559,bbox,20.932,19.521,20.806,21.153,3.0937,5.4021,,,,
2330,77.744,2.536,2.559,2.536,bbox,20.932,19.521,20.806,21.153,3.1106,5.3963,,,,
2331,77.778,1.707,2.536,2.479,pose,20.97,19.521,20.806,21.153,3.1327,5.3563,0.9392,0.7074,0.7355,0.5149
2332,77.811,2.406,2.406,2.406,bbox,20.97,19.521,20.806,21.153,3.1668,5.3193,,,,
2333,77.844,2.289,2.406,2.289,bbox,21.009,19.521,20.855,21.153,3.2035,5.2643,,,,
2334,77.878,2.164,2.289,2.164,bbox,21.043,19.521,20.892,21.153,3.2435,5.1936,0.8657,,0.7614,
2335,77.911,2.064,2.164,2.064,bbox,21.08,19.521,20.947,21.153,3.2787,5.1476,,,,
2336,77.945,2.02,2.164,2.02,bbox,21.12,19.521,21.018,21.153,3.3085,5.1273,,,,
2337,77.978,1.321,2.064,1.988,pose,21.155,19.521,21.064,21.153,3.3363,5.1043,0.8725,0.9283,0.7104,0.5238
2338,78.011,1.958,2.02,1.958,bbox,21.155,19.521,21.064,21.153,3.3523,5.0706,,,,
2339,78.045,1.917,1.958,1.917,bbox,21.213,19.521,21.107,21.153,3.3657,5.0386,,,,
2340,78.078,1.395,1.917,1.893,pose,21.213,19.521,21.141,21.153,3.3763,5.036,0.8694,0.8063,0.6292,0.5276
2341,78.111,1.891,1.891,1.891,bbox,21.213,19.521,21.141,21.153,3.395,5.064,,,,
2342,78.145,1.886,1.891,1.886,bbox,21.253,19.521,21.141,21.153,3.4125,5.0926,,,,
2343,78.178,1.103,1.886,1.865,pose,21.253,19.521,21.141,21.153,3.4335,5.1049,1.0565,0.7761,0.609,0.5743
2344,78.211,1.838,1.838,1.838,bbox,21.289,19.521,21.141,21.153,3.4709,5.1245,,,,
2345,78.245,1.834,1.838,1.834,bbox,21.289,19.521,21.141,21.187,3.4837,5.1502,,,,
2346,78.278,0.919,1.834,1.867,pose,21.348,19.521,21.141,21.187,3.4851,5.1796,1.0831,0.7092,0.6148,0.6252
2347,78.312,1.927,1.834,1.927,bbox,21.348,19.521,21.141,21.232,3.4837,5.2165,,,,
2348,78.345,1.929,1.838,1.929,bbox,21.348,19.521,21.141,21.232,3.5143,5.2265,,,,
2349,78.378,1.086,1.834,1.901,pose,21.348,19.521,21.141,21.293,3.5268,5.2106,0.9081,0.5493,0.5774,0.5994
2350,78.412,1.818,1.818,1.818,bbox,21.391,19.521,21.141,21.293,3.5627,5.1814,,,,
2351,78.445,1.718,1.818,1.718,bbox,21.391,19.521,21.141,21.293,3.597,5.1393,,,,
2352,78.478,1.149,1.718,1.651,pose,21.439,19.521,21.141,21.293,3.6193,5.1113,0.7212,0.4874,0.6726,0.5912
2353,78.512,1.611,1.611,1.611,bbox,21.474,19.521,21.212,21.293,3.6346,5.1145,,,,
2354,78.545,1.559,1.611,1.559,bbox,21.474,19.521,21.212,21.293,3.6633,5.117,,,,
2355,78.579,1.091,1.559,1.53,pose,21.511,19.521,21.212,21.293,3.6895,5.1275,0.558,0.4683,0.706,0.623
2356,78.612,1.523,1.523,1.523,bbox,21.511,19.521,21.212,21.293,3.6966,5.1349,,,,
2357,78.645,1.514,1.523,1.514,bbox,21.566,19.521,21.212,21.293,3.7215,5.1507,,,,
2358,78.679,0.953,1.514,1.491,pose,21.566,19.521,21.212,21.293,3.7508,5.1689,0.5738,0.4443,0.7209,0.642
2359,78.712,1.453,1.453,1.453,bbox,21.598,19.521,21.212,21.293,3.783,5.1681,,,,
2360,78.745,1.434,1.453,1.434,bbox,21.598,19.521,21.212,21.293,3.7971,5.1668,,,,
2361,78.779,0.86,1.434,1.431,pose,21.66,19.521,21.212,21.293,3.8035,5.1602,0.6095,0.3951,0.6861,0.677
2362,78.812,1.427,1.427,1.427,bbox,21.66,19.521,21.212,21.293,3.8131,5.1623,,,,
2363,78.845,1.418,1.427,1.418,bbox,21.66,19.521,21.212,21.293,3.8266,5.1585,,,,
2364,78.879,0.869,1.418,1.418,pose,21.69,19.521,21.212,21.293,3.8336,5.1518,0.6204,0.3583,0.6669,0.7024
2365,78.912,1.431,1.418,1.431,bbox,21.69,19.521,21.212,21.293,3.8292,5.1519,,,,
2366,78.946,1.432,1.427,1.432,bbox,21.69,19.521,21.212,21.293,3.833,5.1556,,,,
2367,78.979,0.864,1.418,1.463,pose,21.69,19.521,21.212,21.293,3.8135,5.1624,0.6678,0.3293,0.6794,0.6852
2368,79.012,1.484,1.431,1.484,bbox,21.69,19.521,21.212,21.293,3.7993,5.174,,,,
2369,79.046,1.499,1.432,1.499,bbox,21.69,19.521,21.212,21.293,3.789,5.1861,,,,
2370,79.079,0.88,1.432,1.514,pose,21.69,19.521,21.212,21.327,3.7726,5.1908,0.7102,0.3238,0.7201,0.7024
2371,79.112,1.529,1.484,1.529,bbox,21.69,19.521,21.212,21.327,3.7548,5.1964,,,,
2372,79.146,1.54,1.499,1.54,bbox,21.69,19.562,21.212,21.327,3.7392,5.2013,,,,
2373,79.179,0.892,1.499,1.543,pose,21.69,19.562,21.212,21.327,3.729,5.2107,0.7381,0.3169,0.7656,0.669
2374,79.212,1.534,1.529,1.534,bbox,21.69,19.595,21.212,21.327,3.7253,5.2064,,,,
2375,79.246,1.552,1.534,1.552,bbox,21.69,19.595,21.212,21.36,3.7137,5.2181,,,,
2376,79.279,0.992,1.534,1.576,pose,21.69,19.595,21.212,21.36,3.7069,5.2388,0.6547,0.2958,0.7923,0.6736
2377,79.313,1.622,1.534,1.622,bbox,21.69,19.595,21.212,21.36,3.6731,5.2648,,,,
2378,79.346,1.697,1.552,1.697,bbox,21.69,19.627,21.212,21.392,3.6287,5.2969,,,,
2379,79.379,1.305,1.552,1.758,pose,21.69,19.661,21.212,21.392,3.5902,5.3205,0.4847,0.1486,0.7985,0.6659
2380,79.413,1.836,1.622,1.836,bbox,21.69,19.706,21.212,21.45,3.5403,5.3477,,,,
2381,79.446,1.897,1.697,1.897,bbox,21.69,19.744,21.212,21.45,3.4969,5.3883,,,,
2382,79.479,1.699,1.699,1.941,pose,21.69,19.794,21.212,21.501,3.4605,5.4077,0.2219,0.0022,0.7909,0.6633
2383,79.513,2.094,1.836,2.094,bbox,21.69,19.838,21.212,21.542,3.4332,5.4155,,,,
2384,79.546,2.022,1.897,2.022,bbox,21.69,19.874,21.212,21.542,3.4031,5.4337,,,,
2385,79.579,1.878,1.897,2.027,pose,21.69,19.874,21.212,21.542,3.379,5.4423,0.0591,0.2229,0.6994,0.676
2386,79.613,2.099,2.022,2.099,bbox,21.69,19.931,21.212,21.587,3.3362,5.4739,,,,
2387,79.646,2.184,2.094,2.184,bbox,21.69,19.931,21.212,21.587,3.3015,5.5101,,,,
2388,79.68,2.201,2.099,2.272,pose,21.69,19.998,21.212,21.627,3.2469,5.541,0.2712,0.0145,0.8285,0.5513
2389,79.713,2.295,2.184,2.295,bbox,21.69,20.033,21.212,21.663,3.216,5.5543,,,,
2390,79.746,2.219,2.201,2.219,bbox,21.69,20.087,21.212,21.694,3.1913,5.5953,,,,
2391,79.78,2.077,2.201,2.285,pose,21.69,20.118,21.212,21.694,3.1734,5.5906,0.3613,0.0767,0.8406,0.5456
2392,79.813,2.349,2.219,2.349,bbox,21.69,20.118,21.212,21.744,3.1542,5.5919,,,,
2393,79.846,2.38,2.295,2.38,bbox,21.69,20.161,21.212,21.744,3.1424,5.5986,,,,
2394,79.88,2.4,2.349,2.4,bbox,21.69,20.161,21.212,21.744,3.1237,5.6093,0.3841,,0.8457,
2395,79.913,2.378,2.378,2.378,bbox,21.69,20.192,21.212,21.744,3.1063,5.6323,,,,
2396,79.947,2.342,2.378,2.342,bbox,21.69,20.192,21.212,21.744,3.0836,5.662,,,,
2397,79.98,2.099,2.378,2.352,pose,21.69,20.228,21.212,21.786,3.0662,5.6768,0.1569,0.3017,0.8688,0.6582
2398,80.013,2.41,2.378,2.41,bbox,21.69,20.228,21.212,21.786,3.0528,5.6735,,,,
2399,80.047,2.546,2.378,2.546,bbox,21.69,20.268,21.212,21.827,3.0492,5.7156,,,,
2400,80.08,2.514,2.41,2.626,pose,21.69,20.268,21.212,21.827,2.9909,5.7735,0.0828,0.0621,0.7954,0.6555
2401,80.113,2.764,2.514,2.764,bbox,21.69,20.268,21.212,21.869,2.9311,5.816,,,,
2402,80.147,2.836,2.546,2.836,bbox,21.69,20.343,21.212,21.927,2.894,5.8526,,,,
2403,80.18,2.73,2.73,2.915,pose,21.69,20.403,21.212,21.969,2.8219,5.8772,0.0357,0.0934,0.6506,0.6503
2404,80.213,2.917,2.764,2.917,bbox,21.69,20.44,21.212,22.006,2.7719,5.9019,,,,
2405,80.247,2.896,2.836,2.896,bbox,21.69,20.512,21.212,22.006,2.714,5.9283,,,,
2406,80.28,2.703,2.836,3.006,pose,21.69,20.562,21.212,22.055,2.6671,5.9379,0.383,0.0802,0.8741,0.6911
2407,80.314,3.095,2.896,3.095,bbox,21.69,20.62,21.212,22.055,2.6431,5.9457,,,,
2408,80.347,3.237,2.917,3.237,bbox,21.69,20.667,21.212,22.091,2.6086,5.957,,,,
2409,80.38,2.821,2.896,3.279,pose,21.69,20.667,21.212,22.091,2.5934,5.969,0.5788,0.1858,0.875,0.6892
2410,80.414,3.307,3.095,3.307,bbox,21.69,20.726,21.212,22.091,2.5822,5.9765,,,,
2411,80.447,3.316,3.237,3.316,bbox,21.69,20.726,21.212,22.122,2.5745,5.9872,,,,
2412,80.48,2.865,3.237,3.329,pose,21.69,20.726,21.212,22.122,2.5674,5.9924,0.5627,0.1591,0.8848,0.6719
2413,80.514,3.344,3.307,3.344,bbox,21.69,20.76,21.212,22.122,2.5669,5.9958,,,,
2414,80.547,3.366,3.316,3.366,bbox,21.69,20.76,21.212,22.122,2.5569,6.0012,,,,
2415,80.581,3.034,3.316,3.386,pose,21.69,20.76,21.212,22.122,2.5384,6.0065,0.5177,0.047,0.8977,0.6378
2416,80.614,3.418,3.344,3.418,bbox,21.69,20.76,21.212,22.155,2.5091,6.0082,,,,
2417,80.647,3.46,3.366,3.46,bbox,21.69,20.796,21.212,22.155,2.4722,6.0143,,,,
2418,80.681,3.261,3.366,3.497,pose,21.69,20.796,21.212,22.155,2.4363,6.0189,0.329,0.0954,0.9218,0.5847
2419,80.714,3.529,3.418,3.529,bbox,21.69,20.862,21.212,22.155,2.4072,6.033,,,,
2420,80.747,3.522,3.46,3.522,bbox,21.69,20.898,21.212,22.155,2.3899,6.0299,,,,
2421,80.781,3.556,3.522,3.564,pose,21.69,20.898,21.212,22.155,2.3704,6.0452,0.0361,0.1563,0.8561,0.6514
2422,80.814,3.617,3.529,3.617,bbox,21.69,20.944,21.212,22.186,2.3355,6.0671,,,,
2423,80.847,3.717,3.556,3.717,bbox,21.69,20.944,21.212,22.186,2.271,6.0852,,,,
2424,80.881,3.644,3.617,3.79,pose,21.69,20.999,21.212,22.22,2.2308,6.1131,0.1985,0.3424,0.9207,0.5946
2425,80.914,3.835,3.644,3.835,bbox,21.69,21.063,21.212,22.22,2.1792,6.1336,,,,
2426,80.948,3.903,3.717,3.903,bbox,21.69,21.104,21.212,22.266,2.1461,6.1666,,,,
2427,80.981,3.604,3.717,3.944,pose,21.69,21.155,21.212,22.266,2.1291,6.1796,0.3178,0.4213,0.9089,0.6409
2428,81.014,3.963,3.835,3.963,bbox,21.69,21.188,21.212,22.32,2.1124,6.1854,,,,
2429,81.048,3.973,3.903,3.973,bbox,21.69,21.188,21.212,22.32,2.1028,6.1876,,,,
2430,81.081,3.696,3.903,3.978,pose,21.69,21.222,21.212,22.32,2.0953,6.2,0.2976,0.332,0.915,0.4976
2431,81.114,3.984,3.963,3.984,bbox,21.69,21.222,21.212,22.32,2.0863,6.208,,,,
2432,81.148,4.009,3.973,4.009,bbox,21.69,21.222,21.212,22.353,2.0764,6.2261,,,,
2433,81.181,3.73,3.973,4.068,pose,21.69,21.222,21.212,22.353,2.0615,6.2494,0.3253,0.349,0.9201,0.6345
2434,81.214,4.089,3.984,4.089,bbox,21.69,21.258,21.212,22.353,2.0532,6.2615,,,,
2435,81.248,4.118,4.009,4.118,bbox,21.69,21.258,21.212,22.403,2.0447,6.2853,,,,
2436,81.281,3.943,4.009,4.154,pose,21.69,21.258,21.212,22.403,2.0232,6.3104,0.2211,0.2205,0.9186,0.6011
2437,81.315,4.199,4.089,4.199,bbox,21.69,21.29,21.212,22.439,2.0064,6.343,,,,
2438,81.348,4.241,4.118,4.241,bbox,21.69,21.29,21.212,22.439,1.9848,6.3795,,,,
2439,81.381,4.243,4.199,4.274,pose,21.69,21.328,21.212,22.496,1.9616,6.4066,0.0072,0.0432,0.9343,0.6448
2440,81.415,4.312,4.241,4.312,bbox,21.69,21.328,21.212,22.533,1.951,6.4364,,,,
2441,81.448,4.329,4.243,4.329,bbox,21.69,21.373,21.212,22.533,1.9395,6.4536,,,,
2442,81.481,4.364,4.312,4.355,pose,21.69,21.373,21.212,22.59,1.9284,6.4637,0.0261,0.0569,0.8129,0.6577
2443,81.515,4.379,4.329,4.379,bbox,21.69,21.373,21.212,22.59,1.9121,6.4722,,,,
2444,81.548,4.433,4.364,4.433,bbox,21.69,21.406,21.212,22.59,1.8853,6.4852,,,,
2445,81.582,4.435,4.379,4.466,pose,21.69,21.406,21.212,22.625,1.8475,6.4882,0.1417,0.0792,0.9196,0.6681
2446,81.615,4.509,4.433,4.509,bbox,21.69,21.449,21.212,22.625,1.8123,6.4946,,,,
2447,81.648,4.529,4.435,4.529,bbox,21.69,21.487,21.212,22.625,1.7856,6.4889,,,,
2448,81.682,4.395,4.435,4.546,pose,21.69,21.522,21.212,22.625,1.7772,6.489,0.3777,0.0911,0.9119,0.644
2449,81.715,4.57,4.509,4.57,bbox,21.69,21.522,21.212,22.625,1.7721,6.4909,,,,
2450,81.748,4.585,4.529,4.585,bbox,21.69,21.557,21.212,22.625,1.7726,6.4929,,,,
2451,81.782,4.394,4.529,4.593,pose,21.69,21.557,21.212,22.625,1.7722,6.4966,0.4141,0.095,0.9574,0.6534
2452,81.815,4.606,4.57,4.606,bbox,21.69,21.557,21.212,22.625,1.77,6.4964,,,,
