frame,time_s,distance_raw_m,distance_smooth_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
791,15.82,2.884,2.884,bbox,4.963,4.174,5.773,7.004,3.9687,6.6076,,,,
792,15.84,2.881,2.881,bbox,4.963,4.174,5.773,7.004,3.9665,6.6031,,0.9336,,0.5569
793,15.86,2.737,2.868,bbox,4.963,4.174,5.773,7.004,3.9681,6.4699,,,,
794,15.88,2.701,2.868,bbox,4.963,4.174,5.773,7.004,3.9589,6.4225,,,,
795,15.9,1.992,2.737,pose,4.963,4.174,5.773,7.004,3.9504,6.5855,0.9366,0.9592,0.6536,0.5198
796,15.92,2.918,2.737,bbox,4.963,4.174,5.773,7.004,3.9492,6.597,,,,
797,15.94,2.844,2.737,bbox,4.963,4.174,5.856,7.004,3.9465,6.5186,,,,
798,15.96,2.028,2.701,pose,4.963,4.174,5.856,7.004,3.9434,6.4597,0.9379,0.9638,0.6442,0.499
799,15.98,2.789,2.789,bbox,4.963,4.174,5.856,7.004,3.9548,6.4743,,,,
800,16.0,2.791,2.791,bbox,4.963,4.174,5.856,7.004,3.9772,6.5134,,,,
801,16.02,2.024,2.789,pose,4.963,4.174,5.856,7.004,4.0217,6.5424,0.9608,0.955,0.6297,0.536
802,16.04,2.773,2.773,bbox,4.963,4.174,5.856,7.004,4.0169,6.5648,,,,
803,16.06,2.779,2.779,bbox,5.023,4.174,5.856,7.004,4.0153,6.5707,,,,
804,16.08,2.755,2.773,bbox,5.023,4.174,5.856,7.051,4.0088,6.5744,,0.9635,,0.6027
805,16.1,2.762,2.762,bbox,5.023,4.174,5.856,7.051,3.9964,6.5931,,,,
806,16.12,2.87,2.773,bbox,5.023,4.174,5.856,7.051,3.9817,6.6371,,,,
807,16.14,2.25,2.762,pose,5.023,4.174,5.856,7.051,3.9752,6.6895,0.9585,0.901,0.656,0.5995
808,16.16,2.908,2.762,bbox,5.023,4.207,5.856,7.123,3.9639,6.733,,,,
809,16.18,2.959,2.87,bbox,5.023,4.207,5.856,7.175,3.9409,6.7948,,,,
810,16.2,2.398,2.87,pose,5.023,4.207,5.856,7.219,3.9171,6.8335,0.9963,0.8062,0.7236,0.5735
811,16.22,3.11,2.908,bbox,5.023,4.248,5.856,7.28,3.8989,6.8683,,,,
812,16.24,3.168,2.959,bbox,5.023,4.248,5.856,7.319,3.8683,6.8836,,,,
813,16.26,2.623,2.959,pose,5.023,4.29,5.856,7.354,3.8036,6.8967,0.9044,0.8068,0.7406,0.572
814,16.28,3.31,3.11,bbox,5.023,4.321,5.856,7.354,3.7817,6.9056,,,,
815,16.3,3.354,3.168,bbox,5.023,4.386,5.856,7.354,3.7662,6.9064,,,,
816,16.32,2.884,3.168,pose,5.023,4.386,5.856,7.391,3.7424,6.9059,0.7027,0.8578,0.7403,0.5565
817,16.34,3.432,3.31,bbox,5.023,4.423,5.856,7.391,3.7126,6.9053,,,,
818,16.36,3.439,3.354,bbox,5.023,4.423,5.856,7.391,3.6956,6.9044,,,,
819,16.38,3.425,3.425,bbox,5.023,4.476,5.856,7.391,3.6849,6.9011,0.4258,,0.7371,
820,16.4,3.426,3.426,bbox,5.023,4.476,5.856,7.391,3.6677,6.8982,,,,
821,16.42,3.415,3.426,bbox,5.023,4.476,5.856,7.391,3.6676,6.9027,,,,
822,16.44,3.038,3.425,pose,5.023,4.521,5.856,7.391,3.6558,6.8967,0.5397,0.842,0.6585,0.5919
823,16.46,3.39,3.415,bbox,5.023,4.521,5.856,7.391,3.5957,6.8377,,,,
824,16.48,3.395,3.395,bbox,5.023,4.521,5.856,7.391,3.5458,6.8013,,,,
825,16.5,2.929,3.39,pose,5.023,4.593,5.924,7.391,3.5135,6.7844,0.612,0.8067,0.6578,0.6489
826,16.52,3.427,3.39,bbox,5.023,4.643,5.96,7.391,3.4529,6.7693,,,,
827,16.54,3.389,3.39,bbox,5.023,4.676,5.96,7.391,3.4499,6.7501,,,,
828,16.56,3.071,3.389,pose,5.023,4.736,5.992,7.391,3.418,6.7362,0.2951,0.6907,0.7014,0.6535
829,16.58,3.413,3.389,bbox,5.023,4.736,5.992,7.391,3.3978,6.7285,,,,
830,16.6,3.385,3.389,bbox,5.023,4.771,6.025,7.391,3.3647,6.6701,,,,
831,16.62,2.789,3.385,pose,5.023,4.771,6.025,7.391,3.348,6.6514,0.9134,0.58,0.7072,0.6405
832,16.64,3.28,3.28,bbox,5.023,4.824,6.091,7.391,3.3474,6.5732,,,,
833,16.66,3.27,3.28,bbox,5.023,4.824,6.091,7.391,3.3484,6.5413,,,,
834,16.68,2.721,3.27,pose,5.023,4.824,6.188,7.391,3.3278,6.4634,1.0624,0.5105,0.7137,0.627
835,16.7,3.295,3.27,bbox,5.023,4.824,6.22,7.391,3.3068,6.4689,,,,
836,16.72,3.339,3.28,bbox,5.023,4.861,6.291,7.391,3.2825,6.4702,,,,
837,16.74,2.774,3.27,pose,5.023,4.861,6.291,7.391,3.2713,6.4358,1.1288,0.4605,0.6859,0.5851
838,16.76,3.328,3.295,bbox,5.023,4.907,6.291,7.391,3.2574,6.4057,,,,
839,16.78,3.337,3.328,bbox,5.023,4.907,6.326,7.391,3.2451,6.3828,,,,
840,16.8,2.714,3.328,pose,5.023,4.907,6.356,7.391,3.218,6.3656,1.1724,0.497,0.6337,0.5556
841,16.82,3.319,3.319,bbox,5.023,4.944,6.356,7.391,3.2053,6.326,,,,
842,16.84,3.286,3.319,bbox,5.023,4.944,6.396,7.391,3.1999,6.299,,,,
843,16.86,2.757,3.286,pose,5.023,4.984,6.435,7.391,3.1894,6.2659,1.0524,0.5698,0.5484,0.5578
844,16.88,3.305,3.286,bbox,5.023,4.984,6.435,7.391,3.1783,6.2613,,,,
845,16.9,3.272,3.286,bbox,5.023,4.984,6.495,7.391,3.1801,6.2503,,,,
846,16.92,2.405,3.272,pose,5.023,4.984,6.495,7.391,3.1818,6.2059,1.1274,0.711,0.6176,0.5868
847,16.94,3.135,3.135,bbox,5.023,4.984,6.495,7.391,3.1832,6.1703,,,,
848,16.96,3.094,3.135,bbox,5.023,4.984,6.555,7.391,3.19,6.1364,,,,
849,16.98,2.177,3.094,pose,5.023,4.984,6.591,7.391,3.2065,6.0803,1.0741,0.832,0.6426,0.6202
850,17.0,2.948,2.948,bbox,5.023,4.984,6.625,7.391,3.2251,6.0485,,,,
851,17.02,2.925,2.948,bbox,5.023,4.984,6.681,7.391,3.233,5.9952,,,,
852,17.04,2.225,2.925,pose,5.023,4.984,6.713,7.391,3.2492,5.9935,0.9554,0.784,0.6601,0.6017
853,17.06,2.913,2.913,bbox,5.023,4.984,6.755,7.391,3.2587,6.0062,,,,
854,17.08,2.853,2.913,bbox,5.067,4.984,6.755,7.391,3.2882,6.0011,,,,
855,17.1,3.572,2.913,pose,5.067,4.984,6.755,7.391,3.3021,5.0894,0.892,0.0184,0.6702,1.57
856,17.12,2.773,2.853,bbox,5.106,4.984,6.755,7.391,3.3119,5.9285,,,,
857,17.14,2.787,2.853,bbox,5.106,4.984,6.833,7.391,3.3139,5.9184,,,,
858,17.16,2.789,2.789,bbox,5.106,4.984,6.833,7.391,3.316,5.8984,,0.9912,,0.5232
859,17.18,2.782,2.787,bbox,5.106,4.984,6.863,7.391,3.3126,5.8632,,,,
860,17.2,2.74,2.782,bbox,5.106,4.984,6.863,7.391,3.3141,5.8305,,,,
861,17.22,1.871,2.782,pose,5.106,4.984,6.898,7.391,3.3092,5.7948,0.8848,1.0755,0.6357,0.5197
862,17.24,2.714,2.74,bbox,5.106,4.984,6.931,7.391,3.2907,5.737,,,,
863,17.26,2.707,2.714,bbox,5.106,4.984,6.967,7.391,3.2377,5.6524,,,,
864,17.28,2.715,2.714,bbox,5.106,4.984,7.024,7.391,3.1961,5.605,0.9084,,0.6785,
865,17.3,2.728,2.714,bbox,5.106,5.034,7.109,7.391,3.1745,5.5747,,,,
866,17.32,2.802,2.715,bbox,5.106,5.076,7.156,7.391,3.1386,5.5662,,,,
867,17.34,1.963,2.715,pose,5.106,5.076,7.187,7.391,3.1184,5.5707,0.922,0.9848,0.6948,0.4531
868,17.36,2.811,2.728,bbox,5.106,5.133,7.187,7.391,3.0875,5.5686,,,,
869,17.38,2.848,2.802,bbox,5.106,5.133,7.187,7.391,3.0641,5.5793,,,,
870,17.4,1.842,2.802,pose,5.106,5.185,7.187,7.391,3.0146,5.5788,0.9593,0.6661,0.7107,0.2864
871,17.42,2.959,2.811,bbox,5.106,5.185,7.187,7.391,2.9309,5.5692,,,,
872,17.44,3.057,2.848,bbox,5.106,5.257,7.187,7.391,2.8441,5.5826,,,,
873,17.46,3.12,2.959,bbox,5.106,5.341,7.187,7.391,2.7641,5.5996,0.9621,,0.7056,
874,17.48,3.165,3.057,bbox,5.106,5.428,7.187,7.391,2.7285,5.5986,,,,
875,17.5,3.118,3.118,bbox,5.106,5.508,7.187,7.391,2.7367,5.6024,,,,
876,17.52,2.321,3.118,pose,5.106,5.508,7.187,7.391,2.6149,5.5933,0.988,0.9733,0.668,0.5493
877,17.54,3.251,3.12,bbox,5.106,5.544,7.187,7.391,2.5958,5.587,,,,
878,17.56,3.245,3.165,bbox,5.106,5.657,7.187,7.391,2.5892,5.5938,,,,
879,17.58,2.404,3.118,pose,5.106,5.657,7.187,7.391,2.5082,5.5977,1.1112,0.8897,0.6405,0.5734
880,17.6,3.413,3.245,bbox,5.106,5.657,7.187,7.391,2.462,5.5997,,,,
881,17.62,3.451,3.251,bbox,5.106,5.764,7.187,7.391,2.4488,5.6119,,,,
882,17.64,2.602,3.245,pose,5.106,5.81,7.187,7.391,2.4297,5.636,1.1854,0.7289,0.6406,0.6059
883,17.66,3.548,3.413,bbox,5.106,5.81,7.187,7.429,2.4163,5.6755,,,,
884,17.68,3.557,3.451,bbox,5.106,5.842,7.187,7.429,2.3991,5.6931,,,,
885,17.7,2.773,3.451,pose,5.106,5.842,7.187,7.492,2.3932,5.6994,1.222,0.5577,0.6393,0.5864
886,17.72,3.579,3.548,bbox,5.106,5.873,7.187,7.492,2.3822,5.7026,,,,
887,17.74,3.6,3.557,bbox,5.106,5.873,7.187,7.492,2.3857,5.7134,,,,
888,17.76,3.001,3.557,pose,5.106,5.873,7.187,7.492,2.3815,5.7067,1.1596,0.4446,0.6705,0.5544
889,17.78,3.584,3.579,bbox,5.106,5.873,7.187,7.492,2.37,5.7007,,,,
890,17.8,3.736,3.584,bbox,5.106,5.873,7.187,7.523,2.3457,5.8805,,,,
891,17.82,3.206,3.584,pose,5.106,5.873,7.187,7.523,2.3172,5.7143,0.9825,0.3637,0.7402,0.559
892,17.84,2.127,3.206,bbox,5.106,5.873,7.187,7.523,5.9137,5.7276,,,,
893,17.86,,,,5.106,5.873,7.187,7.523,,,,,,
894,17.88,3.766,3.584,pose,5.106,5.873,7.187,7.523,5.9344,5.7418,0.0116,0.4208,1.5451,0.548
895,17.9,2.097,3.206,bbox,5.227,5.873,7.187,7.558,5.9463,5.7511,,,,
896,17.92,2.101,2.127,bbox,5.227,5.873,7.187,7.558,5.9594,5.7595,,,,
897,17.94,3.413,2.127,pose,5.227,5.873,7.187,7.558,2.218,5.7718,0.5009,0.4988,0.7813,0.5562
898,17.96,3.633,3.413,bbox,5.227,5.873,7.187,7.558,2.2191,5.7811,,,,
899,17.98,3.598,3.413,bbox,5.227,6.002,7.187,7.558,2.2186,5.7777,,,,
900,18.0,3.422,3.422,pose,5.227,6.002,7.187,7.558,2.2107,5.7502,0.3224,0.617,0.7456,0.597
901,18.02,3.542,3.542,bbox,5.227,6.002,7.187,7.558,2.2023,5.7215,,,,
902,18.04,3.531,3.542,bbox,5.227,6.002,7.187,7.558,2.2011,5.6922,,,,
903,18.06,3.363,3.531,pose,5.227,6.002,7.187,7.558,2.1964,5.662,0.2495,0.7666,0.7272,0.6138
904,18.08,3.48,3.48,bbox,5.227,6.002,7.236,7.558,2.1971,5.6358,,,,
905,18.1,3.478,3.48,bbox,5.227,6.002,7.266,7.558,2.1973,5.6217,,,,
906,18.12,3.221,3.478,pose,5.227,6.002,7.266,7.558,2.196,5.6103,0.2768,0.8893,0.6914,0.6014
907,18.14,3.504,3.478,bbox,5.227,6.002,7.307,7.558,2.2023,5.6106,,,,
908,18.16,3.509,3.48,bbox,5.227,6.002,7.307,7.558,2.2076,5.594,,,,
909,18.18,3.111,3.478,pose,5.227,6.002,7.307,7.558,2.2091,5.5864,0.3767,0.9333,0.6234,0.5774
910,18.2,3.516,3.504,bbox,5.227,6.002,7.307,7.558,2.2176,5.5801,,,,
911,18.22,3.535,3.509,bbox,5.227,6.002,7.342,7.558,2.2159,5.5741,,,,
912,18.24,2.98,3.509,pose,5.227,6.002,7.342,7.558,2.2236,5.5648,0.5604,0.9188,0.6756,0.5524
913,18.26,3.475,3.475,bbox,5.227,6.002,7.342,7.558,2.2307,5.5542,,,,
914,18.28,3.423,3.475,bbox,5.227,6.002,7.342,7.558,2.231,5.5293,,,,
915,18.3,2.671,3.423,pose,5.227,6.002,7.374,7.558,2.2541,5.5509,0.799,0.9142,0.7287,0.5936
916,18.32,2.95,2.98,bbox,5.227,6.002,7.374,7.558,2.2962,5.5446,,,,
917,18.34,3.237,3.237,bbox,5.262,6.002,7.374,7.558,2.3253,5.5573,,,,
918,18.36,2.32,2.95,pose,5.304,6.002,7.374,7.558,2.3753,5.5506,1.0347,0.8429,0.7503,0.6203
919,18.38,2.868,2.868,bbox,5.304,6.002,7.374,7.558,2.3922,5.5429,,,,
920,18.4,2.743,2.868,bbox,5.383,6.002,7.374,7.558,2.4145,5.5168,,,,
921,18.42,2.268,2.743,pose,5.383,6.002,7.374,7.558,2.426,5.4935,1.1058,0.7698,0.7036,0.6625
922,18.44,3.162,2.743,bbox,5.423,6.002,7.412,7.558,2.4467,5.4683,,,,
923,18.46,3.138,2.868,bbox,5.423,6.002,7.412,7.558,2.4462,5.438,,,,
924,18.48,2.346,2.743,pose,5.454,6.002,7.46,7.558,2.4463,5.4312,1.1161,0.6727,0.6461,0.6514
925,18.5,3.126,3.126,bbox,5.454,6.002,7.491,7.558,2.4546,5.406,,,,
926,18.52,3.141,3.138,bbox,5.454,6.002,7.491,7.558,2.4591,5.4199,,,,
927,18.54,2.375,3.126,pose,5.454,6.002,7.491,7.558,2.4601,5.3851,1.1178,0.6175,0.6167,0.6432
928,18.56,3.111,3.111,bbox,5.454,6.002,7.522,7.558,2.4674,5.3696,,,,
929,18.58,3.1,3.111,bbox,5.454,6.002,7.522,7.558,2.4707,5.3558,,,,
930,18.6,2.385,3.1,pose,5.454,6.002,7.559,7.558,2.4656,5.337,1.114,0.6328,0.6271,0.6055
931,18.62,3.079,3.079,bbox,5.454,6.002,7.559,7.558,2.4555,5.3269,,,,
932,18.64,3.061,3.079,bbox,5.454,6.002,7.591,7.558,2.4476,5.3119,,,,
933,18.66,2.314,3.061,pose,5.454,6.002,7.591,7.558,2.4429,5.3106,1.1086,0.6989,0.7003,0.5635
934,18.68,3.046,3.046,bbox,5.454,6.002,7.591,7.558,2.4351,5.2999,,,,
935,18.7,3.036,3.046,bbox,5.454,6.002,7.591,7.558,2.4266,5.291,,,,
936,18.72,1.831,3.036,pose,5.454,6.002,7.629,7.558,4.0324,5.2589,0.3815,0.8445,0.4298,0.5517
937,18.74,2.665,2.665,bbox,5.454,6.002,7.629,7.558,2.4079,5.2603,,,,
938,18.76,2.659,2.665,bbox,5.454,6.002,7.668,7.558,2.3944,5.2445,,,,
939,18.78,1.959,2.659,pose,5.454,6.041,7.668,7.558,2.3844,5.2373,1.02,0.974,0.7314,0.5459
940,18.8,2.704,2.659,bbox,5.454,6.041,7.668,7.558,2.3847,5.23,,,,
941,18.82,3.008,2.665,bbox,5.454,6.041,7.668,7.558,2.3799,5.2016,,,,
942,18.84,2.128,2.659,pose,5.454,6.041,7.699,7.558,2.3738,5.2023,0.9931,1.0264,0.663,0.5201
943,18.86,3.097,2.704,bbox,5.454,6.041,7.699,7.558,2.3699,5.1969,,,,
944,18.88,3.126,3.008,bbox,5.454,6.075,7.699,7.558,2.3717,5.207,,,,
945,18.9,2.158,3.008,pose,5.454,6.075,7.699,7.558,2.3659,5.1707,0.9932,1.0287,0.6504,0.4901
946,18.92,3.108,3.097,bbox,5.454,6.075,7.732,7.558,2.3627,5.1388,,,,
947,18.94,3.158,3.108,bbox,5.454,6.075,7.732,7.558,2.3563,5.1855,,,,
948,18.96,2.17,3.108,pose,5.454,6.075,7.732,7.558,2.3546,5.185,1.0084,1.0059,0.6792,0.478
949,18.98,3.094,3.094,bbox,5.454,6.075,7.732,7.558,2.3482,5.1345,,,,
950,19.0,3.111,3.108,bbox,5.454,6.075,7.732,7.558,2.3442,5.1677,,,,
951,19.02,2.31,3.094,bbox,5.454,6.075,7.732,7.558,4.1771,5.076,,0.962,,0.4765
952,19.04,,,,5.454,6.075,7.732,7.558,,,,,,
953,19.06,,,,5.454,6.075,7.732,7.558,,,,,,
954,19.08,,,,5.454,6.075,7.732,7.558,,,,,,
955,19.1,,,,5.454,6.075,7.732,7.558,,,,,,
956,19.12,,,,5.454,6.075,7.732,7.558,,,,,,
957,19.14,,,,5.454,6.075,7.732,7.558,,,,,,
958,19.16,,,,5.454,6.075,7.732,7.558,,,,,,
959,19.18,,,,5.454,6.075,7.732,7.558,,,,,,
960,19.2,,,,5.454,6.075,7.732,7.558,,,,,,
961,19.22,,,,5.454,6.075,7.732,7.558,,,,,,
962,19.24,,,,5.454,6.075,7.732,7.558,,,,,,
963,19.26,,,,5.454,6.075,7.732,7.558,,,,,,
964,19.28,,,,5.454,6.075,7.732,7.558,,,,,,
965,19.3,,,,5.454,6.075,7.732,7.558,,,,,,
966,19.32,,,,5.454,6.075,7.732,7.558,,,,,,
967,19.34,,,,5.454,6.075,7.732,7.558,,,,,,
968,19.36,,,,5.454,6.075,7.732,7.558,,,,,,
969,19.38,,,,5.454,6.075,7.732,7.558,,,,,,
970,19.4,,,,5.454,6.075,7.732,7.558,,,,,,
971,19.42,,,,5.454,6.075,7.732,7.558,,,,,,
972,19.44,,,,5.454,6.075,7.732,7.558,,,,,,
973,19.46,,,,5.454,6.075,7.732,7.558,,,,,,
974,19.48,,,,5.454,6.075,7.732,7.558,,,,,,
975,19.5,,,,5.454,6.075,7.732,7.558,,,,,,
976,19.52,3.188,3.094,bbox,5.454,6.075,7.794,7.558,5.224,2.1809,,,,
977,19.54,3.175,3.111,bbox,5.585,6.075,7.852,7.558,5.2104,2.1965,,,,
978,19.56,2.13,3.111,pose,5.735,6.075,8.002,7.558,5.1805,2.2158,0.863,1.2045,0.5594,0.7075
979,19.58,3.036,3.036,bbox,5.735,6.075,8.002,7.558,5.1599,2.2262,,,,
980,19.6,3.058,3.058,bbox,5.735,6.075,8.002,7.558,5.122,2.2317,,,,
981,19.62,1.817,3.036,pose,5.735,6.075,8.002,7.558,5.0796,2.254,0.8732,1.1974,0.5895,0.7447
982,19.64,2.221,2.221,bbox,5.735,6.133,8.002,7.558,5.0415,5.8734,,,,
983,19.66,,,,5.735,6.133,8.002,7.558,,,,,,
984,19.68,,,,5.735,6.133,8.002,7.558,,,,,,
985,19.7,,,,5.735,6.133,8.002,7.558,,,,,,
986,19.72,,,,5.735,6.133,8.002,7.558,,,,,,
987,19.74,,,,5.735,6.133,8.002,7.558,,,,,,
988,19.76,,,,5.735,6.133,8.002,7.558,,,,,,
989,19.78,,,,5.735,6.133,8.002,7.558,,,,,,
990,19.8,,,,5.735,6.133,8.002,7.558,,,,,,
991,19.82,,,,5.735,6.133,8.002,7.558,,,,,,
992,19.84,3.619,3.036,bbox,5.735,6.176,8.002,7.597,2.7539,5.921,,,,
993,19.86,1.562,2.221,pose,5.735,6.214,8.002,7.747,2.838,4.8588,0.7258,1.1741,0.6831,0.4956
994,19.88,2.203,2.203,bbox,5.735,6.364,8.002,7.747,2.8883,4.8177,,,,
995,19.9,2.129,2.203,bbox,5.735,6.364,8.002,7.747,2.8907,4.7738,,,,
996,19.92,1.329,2.129,pose,5.735,6.364,8.044,7.747,2.9125,4.7695,0.5967,1.0906,0.6331,0.4915
997,19.94,3.454,2.129,bbox,5.735,6.364,8.044,7.747,2.9196,5.996,,,,
998,19.96,3.46,2.203,bbox,5.735,6.364,8.044,7.747,2.9261,6.0185,,,,
999,19.98,4.43,3.454,pose,5.766,6.364,8.044,7.897,2.9292,6.0397,0.8991,0.1309,0.6645,1.5501
1000,20.0,3.491,3.46,bbox,5.766,6.364,8.044,7.897,3.0465,6.0705,,,,
1001,20.02,3.383,3.46,bbox,5.766,6.364,8.044,7.94,3.1431,6.0909,,,,
1002,20.04,4.411,3.491,pose,5.893,6.364,8.044,7.971,3.1984,6.1111,1.1924,0.0985,0.5969,1.6835
1003,20.06,3.397,3.491,bbox,5.99,6.364,8.044,7.971,3.2262,6.1296,,,,
1004,20.08,1.917,3.397,bbox,6.045,6.364,8.044,7.971,3.2814,2.5487,,,,
1005,20.1,,,,6.045,6.364,8.044,7.971,,,,,,
1006,20.12,,,,6.045,6.364,8.044,7.971,,,,,,
1007,20.14,,,,6.045,6.364,8.044,7.971,,,,,,
1008,20.16,,,,6.045,6.364,8.044,7.971,,,,,,
1009,20.18,,,,6.045,6.364,8.044,7.971,,,,,,
1010,20.2,,,,6.045,6.364,8.044,7.971,,,,,,
1011,20.22,,,,6.045,6.364,8.044,7.971,,,,,,
1012,20.24,,,,6.045,6.364,8.044,7.971,,,,,,
1013,20.26,,,,6.045,6.364,8.044,7.971,,,,,,
1014,20.28,,,,6.045,6.364,8.044,7.971,,,,,,
1015,20.3,,,,6.045,6.364,8.044,7.971,,,,,,
1016,20.32,,,,6.045,6.364,8.044,7.971,,,,,,
1017,20.34,,,,6.045,6.364,8.044,7.971,,,,,,
1018,20.36,,,,6.045,6.364,8.044,7.971,,,,,,
1019,20.38,,,,6.045,6.364,8.044,7.971,,,,,,
1020,20.4,,,,6.045,6.364,8.044,7.971,,,,,,
1021,20.42,,,,6.045,6.364,8.044,7.971,,,,,,
1022,20.44,,,,6.045,6.364,8.044,7.971,,,,,,
1023,20.46,,,,6.045,6.364,8.044,7.971,,,,,,
1024,20.48,,,,6.045,6.364,8.044,7.971,,,,,,
1025,20.5,,,,6.045,6.364,8.044,7.971,,,,,,
1026,20.52,,,,6.045,6.364,8.044,7.971,,,,,,
1027,20.54,,,,6.045,6.364,8.044,7.971,,,,,,
1028,20.56,,,,6.045,6.364,8.044,7.971,,,,,,
1029,20.58,,,,6.045,6.364,8.044,7.971,,,,,,
1030,20.6,,,,6.045,6.364,8.044,7.971,,,,,,
1031,20.62,,,,6.045,6.364,8.044,7.971,,,,,,
1032,20.64,,,,6.045,6.364,8.044,7.971,,,,,,
1033,20.66,,,,6.045,6.364,8.044,7.971,,,,,,
1034,20.68,,,,6.045,6.364,8.044,7.971,,,,,,
1035,20.7,7.34,3.397,pose,6.045,6.364,8.044,7.971,6.1004,2.303,0.0157,0.3951,1.583,0.4285
1036,20.72,5.912,4.411,bbox,6.128,6.364,8.173,7.971,6.097,2.2982,,,,
1037,20.74,5.913,5.912,bbox,6.278,6.364,8.323,7.971,6.0968,2.289,,,,
1038,20.76,7.328,5.913,pose,6.278,6.364,8.323,7.971,6.0967,2.285,0.028,0.3973,1.6187,0.4161
1039,20.78,5.892,5.913,bbox,6.278,6.364,8.323,7.971,6.0973,2.2868,,,,
1040,20.8,5.881,5.912,bbox,6.278,6.364,8.323,7.971,6.0985,2.2931,,,,
1041,20.82,7.745,5.913,pose,6.278,6.364,8.323,7.971,6.1035,2.2958,0.0343,0.0757,1.6381,0.1842
1042,20.84,5.877,5.892,bbox,6.278,6.364,8.323,7.971,6.1075,2.3134,,,,
1043,20.86,5.889,5.889,bbox,6.278,6.364,8.323,7.971,6.1107,2.328,,,,
1044,20.88,5.892,5.889,bbox,6.278,6.364,8.323,7.971,6.1148,2.3541,0.0361,,1.607,
1045,20.9,5.882,5.889,bbox,6.278,6.364,8.323,7.971,6.1126,2.3608,,,,
1046,20.92,5.877,5.882,bbox,6.278,6.364,8.323,8.022,6.112,2.371,,,,
1047,20.94,7.619,5.889,pose,6.278,6.364,8.323,8.022,6.1113,2.3803,0.1562,0.2885,1.6433,0.2971
1048,20.96,5.891,5.891,bbox,6.278,6.364,8.323,8.022,6.1058,2.3835,,,,
1049,20.98,3.427,5.882,bbox,6.278,6.364,8.323,8.022,4.6427,2.3731,,,,
1050,21.0,3.426,5.877,bbox,6.278,6.364,8.323,8.022,4.629,2.3597,0.0775,,0.6288,
1051,21.02,3.415,3.427,bbox,6.278,6.505,8.323,8.022,4.5981,2.3561,,,,
1052,21.04,3.399,3.426,bbox,6.278,6.505,8.323,8.022,4.5485,2.3495,,,,
1053,21.06,2.801,3.415,pose,6.278,6.549,8.323,8.022,4.5266,2.3445,0.208,0.5353,0.6064,0.4096
1054,21.08,3.41,3.41,bbox,6.278,6.599,8.323,8.022,4.5339,2.343,,,,
1055,21.1,3.444,3.41,bbox,6.278,6.599,8.323,8.022,4.5531,2.3456,,,,
1056,21.12,3.462,3.41,bbox,6.278,6.599,8.323,8.022,4.5617,2.3522,0.3098,,0.5988,
1057,21.14,3.458,3.444,bbox,6.278,6.599,8.323,8.022,4.5711,2.3639,,,,
1058,21.16,0.537,3.444,bbox,6.278,6.599,8.323,8.022,4.5817,4.0554,,,,
1059,21.18,2.897,3.444,pose,6.278,6.599,8.323,8.022,2.3989,4.5983,0.5176,0.4572,0.4097,0.6145
1060,21.2,3.476,3.458,bbox,6.278,6.599,8.323,8.182,2.4097,4.6177,,,,
1061,21.22,3.485,3.458,bbox,6.278,6.736,8.323,8.332,2.4138,4.6497,,,,
1062,21.24,3.485,3.476,bbox,6.278,6.736,8.323,8.332,2.4295,4.7012,,0.593,,0.6268
1063,21.26,0.686,3.476,bbox,6.278,6.736,8.323,8.384,4.0744,4.7313,,,,
1064,21.28,0.704,3.476,bbox,6.278,6.736,8.323,8.384,4.7688,4.0905,,,,
1065,21.3,0.45,0.704,pose,6.444,6.736,8.323,8.384,4.8016,4.0917,0.6311,0.3583,0.6682,0.6952
1066,21.32,2.556,0.704,bbox,6.444,6.736,8.473,8.384,2.4773,4.0904,,,,
1067,21.34,3.523,0.704,bbox,6.444,6.736,8.473,8.384,2.4787,4.8618,,,,
1068,21.36,2.783,2.556,pose,6.444,6.886,8.473,8.384,2.4685,4.8733,0.4112,0.5663,0.4362,0.6546
1069,21.38,3.566,2.783,bbox,6.444,6.886,8.473,8.534,2.4535,4.8943,,,,
1070,21.4,3.575,3.523,bbox,6.444,6.886,8.473,8.534,2.4466,4.9189,,,,
1071,21.42,2.863,3.523,pose,6.444,6.886,8.473,8.566,2.4404,4.9354,0.4163,0.4314,0.4176,0.713
1072,21.44,3.574,3.566,bbox,6.444,6.918,8.473,8.566,2.4418,4.9483,,,,
1073,21.46,0.881,3.566,bbox,6.444,6.918,8.473,8.607,4.0947,4.9758,,,,
1074,21.48,1.707,2.863,pose,6.444,6.918,8.473,8.607,2.4408,4.0702,0.4245,1.0106,0.4031,0.5854
1075,21.5,,,,6.444,6.918,8.473,8.607,,,,,,
1076,21.52,,,,6.444,6.918,8.473,8.607,,,,,,
1077,21.54,,,,6.444,6.918,8.473,8.607,,,,,,
1078,21.56,,,,6.444,6.918,8.473,8.607,,,,,,
1079,21.58,,,,6.444,6.918,8.473,8.607,,,,,,
1080,21.6,,,,6.444,6.918,8.473,8.607,,,,,,
1081,21.62,,,,6.444,6.918,8.473,8.607,,,,,,
1082,21.64,,,,6.444,6.918,8.473,8.607,,,,,,
1083,21.66,,,,6.444,6.918,8.473,8.607,,,,,,
