frame,time_s,distance_raw_m,distance_smooth_m,distance_bbox_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
2417,40.324,2.833,2.812,2.833,bbox,7.796,13.797,11.877,10.477,0.8437,4.3378,,,,
2418,40.34,2.764,2.811,2.834,pose,7.796,13.797,11.877,10.477,0.8501,4.3415,0.8434,0.0112,0.6399,0.927
2419,40.357,2.848,2.829,2.848,bbox,7.796,13.797,11.877,10.477,0.8458,4.3446,,,,
2420,40.374,2.849,2.833,2.849,bbox,7.796,13.797,11.877,10.477,0.847,4.3517,,,,
2421,40.39,2.786,2.833,2.848,pose,7.796,13.797,11.877,10.477,0.8575,4.3562,0.8415,0.0088,0.6125,1.1069
2422,40.407,2.837,2.837,2.837,bbox,7.796,13.797,11.877,10.477,0.8752,4.3586,,,,
2423,40.424,2.853,2.848,2.853,bbox,7.83,13.797,11.877,10.477,0.8669,4.3601,,,,
2424,40.44,2.657,2.837,2.826,pose,7.83,13.797,11.877,10.509,0.8968,4.364,0.0289,0.0054,0.4051,1.022
2425,40.457,2.826,2.826,2.826,bbox,7.83,13.797,11.877,10.509,0.9002,4.3656,,,,
2426,40.474,2.832,2.832,2.832,bbox,7.869,13.797,11.877,10.509,0.8964,4.3681,,,,
2427,40.49,2.78,2.826,2.836,pose,7.869,13.797,11.877,10.509,0.8975,4.3731,0.0232,0.0034,0.3956,1.0285
2428,40.507,2.819,2.819,2.819,bbox,7.869,13.797,11.877,10.509,0.8997,4.3726,,,,
2429,40.524,2.808,2.819,2.808,bbox,7.869,13.797,11.877,10.509,0.9116,4.3759,,,,
2430,40.541,2.715,2.808,2.816,pose,7.869,13.797,11.877,10.509,0.931,4.3798,0.0116,0.0175,0.3963,0.8613
2431,40.557,2.801,2.801,2.801,bbox,7.869,13.797,11.877,10.509,0.9675,4.3816,,,,
2432,40.574,2.754,2.801,2.754,bbox,7.904,13.797,11.877,10.509,1.0,4.3846,,,,
2433,40.591,2.739,2.754,2.739,bbox,7.94,13.797,11.877,10.509,1.0236,4.3852,,0.0149,,1.0333
2434,40.607,2.717,2.739,2.717,bbox,7.973,13.797,11.877,10.509,1.047,4.3863,,,,
2435,40.624,2.716,2.739,2.716,bbox,7.973,13.797,11.877,10.509,1.0706,4.3899,,,,
2436,40.641,2.559,2.717,2.571,pose,8.02,13.797,11.877,10.509,1.0935,4.2516,0.0381,0.0094,0.6639,1.0644
2437,40.657,2.643,2.716,2.643,bbox,8.02,13.797,11.877,10.509,1.1003,4.3471,,,,
2438,40.674,2.584,2.643,2.584,bbox,8.066,13.797,11.877,10.509,1.1029,4.2684,,,,
2439,40.691,2.583,2.584,2.583,bbox,8.066,13.797,11.967,10.509,1.1048,4.2677,,0.0257,,1.2072
2440,40.707,2.538,2.583,2.538,bbox,8.066,13.797,11.967,10.509,1.1121,4.2146,,,,
2441,40.724,2.525,2.583,2.525,bbox,8.066,13.797,11.967,10.509,1.1241,4.2219,,,,
2442,40.741,2.544,2.544,2.544,bbox,8.066,13.797,11.967,10.509,1.1334,4.2476,,0.0147,,1.2616
2443,40.757,2.588,2.544,2.588,bbox,8.097,13.797,11.967,10.509,1.1554,4.3368,,,,
2444,40.774,2.575,2.544,2.575,bbox,8.097,13.797,11.967,10.509,1.1997,4.3609,,,,
2445,40.791,2.224,2.544,2.501,pose,8.128,13.797,11.967,10.575,1.2569,4.3345,1.3373,0.0112,0.5263,0.9198
2446,40.807,2.539,2.544,2.539,bbox,8.172,13.797,11.967,10.575,1.3037,4.3549,,,,
2447,40.824,2.512,2.539,2.512,bbox,8.23,13.797,11.967,10.575,1.3464,4.4036,,,,
2448,40.841,2.133,2.512,2.482,pose,8.276,13.797,11.967,10.575,1.3839,4.4076,1.4927,0.0272,0.5346,1.0586
2449,40.857,2.474,2.474,2.474,bbox,8.319,13.797,11.967,10.644,1.4208,4.4207,,,,
2450,40.874,2.446,2.474,2.446,bbox,8.357,13.797,11.967,10.644,1.4652,4.4268,,,,
2451,40.891,2.147,2.446,2.464,pose,8.393,13.797,11.967,10.644,1.4741,4.4265,1.4974,0.0116,0.5387,0.9853
2452,40.908,2.45,2.446,2.45,bbox,8.438,13.797,11.967,10.644,1.4776,4.4252,,,,
2453,40.924,2.454,2.45,2.454,bbox,8.438,13.797,11.967,10.644,1.4994,4.4258,,,,
2454,40.941,2.057,2.446,2.428,pose,8.438,13.797,11.967,10.644,1.5147,4.4225,1.4225,0.015,0.5187,1.0552
2455,40.958,2.338,2.338,2.338,bbox,8.472,13.797,11.967,10.644,1.6361,4.4227,,,,
2456,40.974,2.323,2.338,2.323,bbox,8.472,13.797,11.967,10.644,1.6594,4.4217,,,,
2457,40.991,2.057,2.323,2.337,pose,8.609,13.797,11.967,10.644,1.6466,4.4223,1.2441,0.0172,0.5013,0.9461
2458,41.008,2.376,2.323,2.376,bbox,8.609,13.797,11.967,10.644,1.5874,4.4175,,,,
2459,41.024,2.353,2.338,2.353,bbox,8.609,13.797,11.967,10.644,1.6021,4.4179,,,,
2460,41.041,2.018,2.323,2.283,pose,8.609,13.797,11.967,10.644,1.6912,4.4182,1.1849,0.0203,0.4966,0.7044
2461,41.058,2.293,2.293,2.293,bbox,8.609,13.797,11.967,10.644,1.6736,4.4177,,,,
2462,41.074,2.275,2.293,2.275,bbox,8.646,13.797,11.967,10.644,1.6769,4.4173,,,,
2463,41.091,2.045,2.275,2.28,pose,8.646,13.797,11.967,10.644,1.65,4.4159,1.113,0.0226,0.511,0.8908
2464,41.108,2.277,2.275,2.277,bbox,8.646,13.797,11.967,10.644,1.6509,4.4134,,,,
2465,41.124,2.255,2.275,2.255,bbox,8.646,13.797,11.967,10.644,1.6559,4.4052,,,,
2466,41.141,2.133,2.255,2.248,pose,8.646,13.797,11.967,10.644,1.6618,4.3993,1.0667,0.046,0.5314,1.1321
2467,41.158,2.248,2.248,2.248,bbox,8.646,13.797,11.967,10.644,1.6561,4.4001,,,,
2468,41.174,2.246,2.248,2.246,bbox,8.646,13.797,11.967,10.644,1.6372,4.3829,,,,
2469,41.191,2.23,2.246,2.23,bbox,8.646,13.797,11.967,10.644,1.6436,4.3726,,0.0332,,0.9191
2470,41.208,2.236,2.236,2.236,bbox,8.646,13.797,11.967,10.644,1.628,4.3649,,,,
2471,41.225,2.222,2.236,2.222,bbox,8.646,13.833,11.998,10.644,1.6236,4.355,,,,
2472,41.241,1.972,2.23,2.22,pose,8.646,13.833,11.998,10.644,1.5908,4.3433,1.0095,0.0201,0.6069,0.8926
2473,41.258,2.214,2.222,2.214,bbox,8.646,13.833,11.998,10.644,1.5722,4.3261,,,,
2474,41.275,2.209,2.214,2.209,bbox,8.646,13.88,11.998,10.644,1.5591,4.3099,,,,
2475,41.291,2.091,2.209,2.207,pose,8.646,13.88,12.045,10.644,1.5476,4.2985,0.9882,0.024,0.643,1.0849
2476,41.308,2.221,2.209,2.221,bbox,8.646,13.912,12.045,10.644,1.5236,4.295,,,,
2477,41.325,2.222,2.214,2.222,bbox,8.646,13.912,12.045,10.644,1.5024,4.2801,,,,
2478,41.341,2.141,2.209,2.229,pose,8.646,13.947,12.076,10.644,1.4788,4.269,0.9606,0.0321,0.6751,1.1473
2479,41.358,2.232,2.221,2.232,bbox,8.646,13.947,12.076,10.644,1.4633,4.2609,,,,
2480,41.375,2.236,2.222,2.236,bbox,8.646,13.992,12.076,10.644,1.4367,4.2477,,,,
2481,41.391,2.178,2.222,2.245,pose,8.646,13.992,12.11,10.644,1.4083,4.2363,0.9877,0.0176,0.6974,1.1907
2482,41.408,2.267,2.232,2.267,bbox,8.646,14.034,12.11,10.644,1.3772,4.2292,,,,
2483,41.425,2.283,2.236,2.283,bbox,8.646,14.034,12.11,10.644,1.3558,4.2233,,,,
2484,41.441,2.151,2.236,2.303,pose,8.646,14.093,12.141,10.644,1.3291,4.217,0.9428,0.034,0.701,1.0168
2485,41.458,2.316,2.267,2.316,bbox,8.646,14.093,12.141,10.644,1.2867,4.2,,,,
2486,41.475,2.331,2.283,2.331,bbox,8.646,14.142,12.141,10.644,1.2526,4.1881,,,,
2487,41.491,2.371,2.316,2.352,pose,8.646,14.184,12.141,10.644,1.2181,4.1779,0.8743,0.044,0.6729,1.405
2488,41.508,2.37,2.331,2.37,bbox,8.646,14.218,12.182,10.644,1.1864,4.1706,,,,
2489,41.525,2.387,2.37,2.387,bbox,8.646,14.253,12.182,10.644,1.1586,4.162,,,,
2490,41.541,2.382,2.371,2.414,pose,8.646,14.284,12.182,10.644,1.1301,4.158,0.8161,0.0965,0.6804,1.4565
2491,41.558,2.408,2.382,2.408,bbox,8.646,14.284,12.182,10.644,1.1313,4.1435,,,,
2492,41.575,2.419,2.387,2.419,bbox,8.646,14.339,12.213,10.644,1.1171,4.1381,,,,
2493,41.592,2.361,2.387,2.422,pose,8.646,14.339,12.213,10.644,1.1073,4.1263,0.8244,0.1289,0.699,1.4281
2494,41.608,2.436,2.408,2.436,bbox,8.646,14.339,12.213,10.644,1.0837,4.1235,,,,
2495,41.625,2.436,2.419,2.436,bbox,8.646,14.339,12.244,10.644,1.0761,4.1176,,,,
2496,41.642,2.563,2.436,2.437,pose,8.646,14.387,12.244,10.644,1.072,4.1162,0.8291,0.0186,0.7031,1.6244
2497,41.658,2.435,2.436,2.435,bbox,8.646,14.387,12.244,10.644,1.0682,4.1131,,,,
2498,41.675,2.448,2.436,2.448,bbox,8.646,14.387,12.244,10.644,1.05,4.1115,,,,
2499,41.692,2.477,2.448,2.441,pose,8.646,14.387,12.244,10.644,1.0548,4.1111,0.8342,0.0389,0.709,1.5223
2500,41.708,2.439,2.448,2.439,bbox,8.646,14.387,12.244,10.644,1.0539,4.111,,,,
2501,41.725,2.44,2.44,2.44,bbox,8.646,14.387,12.244,10.644,1.0555,4.1129,,,,
2502,41.742,2.503,2.448,2.436,pose,8.646,14.387,12.244,10.644,1.0581,4.1123,0.8441,0.0497,0.7164,1.5951
2503,41.758,2.431,2.44,2.431,bbox,8.646,14.387,12.244,10.644,1.063,4.1118,,,,
2504,41.775,2.427,2.439,2.427,bbox,8.646,14.387,12.244,10.644,1.0702,4.1122,,,,
2505,41.792,2.399,2.431,2.423,pose,8.646,14.387,12.244,10.644,1.0784,4.115,0.8399,0.0466,0.7183,1.4571
2506,41.808,2.427,2.427,2.427,bbox,8.646,14.387,12.244,10.644,1.0779,4.1172,,,,
2507,41.825,2.43,2.427,2.43,bbox,8.646,14.387,12.244,10.644,1.0821,4.1171,,,,
2508,41.842,2.501,2.427,2.433,pose,8.646,14.387,12.244,10.644,1.0851,4.1175,0.8559,0.0345,0.7246,1.5357
2509,41.858,2.436,2.43,2.436,bbox,8.646,14.387,12.244,10.644,1.0852,4.1192,,,,
2510,41.875,2.435,2.435,2.435,bbox,8.646,14.387,12.244,10.644,1.0941,4.1192,,,,
2511,41.892,2.503,2.436,2.492,pose,8.646,14.387,12.244,10.644,1.0265,4.1178,0.8765,0.0367,0.7029,1.5468
2512,41.909,2.464,2.464,2.464,bbox,8.646,14.387,12.244,10.644,1.0752,4.1286,,,,
2513,41.925,2.479,2.464,2.479,bbox,8.646,14.387,12.244,10.644,1.0688,4.131,,,,
2514,41.942,2.535,2.479,2.488,pose,8.646,14.387,12.244,10.644,1.0582,4.1329,0.8535,0.0067,0.6831,1.6273
2515,41.959,2.487,2.487,2.487,bbox,8.646,14.387,12.244,10.644,1.0678,4.1369,,,,
2516,41.975,2.484,2.484,2.484,bbox,8.646,14.387,12.244,10.644,1.0758,4.1425,,,,
2517,41.992,2.579,2.487,2.491,pose,8.646,14.387,12.244,10.644,1.0712,4.1442,0.845,0.0271,0.6606,1.6544
2518,42.009,2.479,2.487,2.479,bbox,8.646,14.387,12.244,10.644,1.0883,4.1443,,,,
2519,42.025,2.485,2.485,2.485,bbox,8.646,14.387,12.244,10.644,1.0894,4.1515,,,,
2520,42.042,2.563,2.485,2.493,pose,8.646,14.387,12.244,10.644,1.0975,4.1606,0.8562,0.0249,0.6472,1.6615
2521,42.059,2.498,2.498,2.498,bbox,8.646,14.387,12.244,10.644,1.0952,4.1645,,,,
2522,42.075,2.513,2.498,2.513,bbox,8.646,14.387,12.244,10.678,1.0845,4.1688,,,,
2523,42.092,2.616,2.513,2.523,pose,8.646,14.387,12.244,10.678,1.0763,4.1679,0.8985,0.0191,0.6397,1.668
2524,42.109,2.523,2.523,2.523,bbox,8.646,14.387,12.244,10.678,1.0795,4.1702,,,,
2525,42.125,2.526,2.523,2.526,bbox,8.646,14.387,12.244,10.678,1.0783,4.1736,,,,
2526,42.142,2.698,2.526,2.528,pose,8.646,14.387,12.244,10.678,1.0833,4.175,0.9001,0.0197,0.6225,1.6895
2527,42.159,2.522,2.526,2.522,bbox,8.646,14.387,12.244,10.678,1.087,4.1755,,,,
2528,42.175,2.498,2.523,2.498,bbox,8.646,14.387,12.244,10.678,1.1181,4.175,,,,
2529,42.192,2.437,2.522,2.521,pose,8.646,14.387,12.244,10.678,1.0979,4.1761,0.9075,0.0415,0.6054,1.1457
2530,42.209,2.53,2.522,2.53,bbox,8.646,14.387,12.244,10.678,1.085,4.1741,,,,
2531,42.226,2.521,2.521,2.521,bbox,8.646,14.387,12.244,10.678,1.1022,4.1746,,,,
2532,42.242,2.549,2.521,2.508,pose,8.646,14.387,12.244,10.678,1.1142,4.1755,0.9446,0.0296,0.6061,1.5871
2533,42.259,2.501,2.521,2.501,bbox,8.646,14.387,12.244,10.678,1.1171,4.1755,,,,
2534,42.276,2.49,2.521,2.49,bbox,8.677,14.387,12.244,10.678,1.1262,4.1762,,,,
2535,42.292,2.459,2.501,2.476,pose,8.677,14.387,12.244,10.678,1.1399,4.1777,0.9527,0.0211,0.6125,1.449
2536,42.309,2.455,2.49,2.455,bbox,8.677,14.387,12.244,10.678,1.1708,4.1775,,,,
2537,42.326,2.43,2.459,2.43,bbox,8.677,14.387,12.244,10.678,1.2012,4.1796,,,,
2538,42.342,2.483,2.459,2.414,pose,8.733,14.387,12.244,10.678,1.2425,4.1802,0.9528,0.0308,0.5908,1.4102
2539,42.359,2.389,2.455,2.389,bbox,8.764,14.387,12.244,10.678,1.2888,4.1819,,,,
2540,42.376,2.372,2.43,2.372,bbox,8.805,14.387,12.244,10.678,1.3202,4.1816,,,,
2541,42.392,2.531,2.43,2.344,pose,8.851,14.387,12.244,10.678,1.3449,4.1839,0.9561,0.0189,0.6203,1.5247
2542,42.409,2.338,2.389,2.338,bbox,8.883,14.387,12.244,10.678,1.3582,4.1885,,,,
2543,42.426,2.348,2.372,2.348,bbox,8.883,14.387,12.244,10.678,1.3652,4.1882,,,,
2544,42.442,2.293,2.348,2.342,pose,8.921,14.387,12.244,10.678,1.3779,4.1885,0.9406,0.124,0.5986,0.9353
2545,42.459,2.336,2.338,2.336,bbox,8.921,14.387,12.244,10.678,1.3873,4.1894,,,,
2546,42.476,2.332,2.336,2.332,bbox,8.921,14.387,12.244,10.678,1.3902,4.1899,,,,
2547,42.492,2.576,2.336,2.345,pose,8.921,14.387,12.244,10.678,1.3801,4.192,0.986,0.0094,0.6024,1.5722
2548,42.509,2.354,2.336,2.354,bbox,8.921,14.387,12.244,10.678,1.3687,4.1926,,,,
2549,42.526,2.367,2.354,2.367,bbox,8.921,14.387,12.244,10.71,1.3493,4.1931,,,,
2550,42.543,2.694,2.367,2.374,pose,8.921,14.387,12.244,10.71,1.3394,4.1908,1.0149,0.009,0.628,1.6187
2551,42.559,2.382,2.382,2.382,bbox,8.921,14.387,12.244,10.71,1.3244,4.1904,,,,
2552,42.576,2.392,2.382,2.392,bbox,8.921,14.387,12.244,10.71,1.2971,4.1901,,,,
2553,42.593,2.438,2.392,2.393,pose,8.921,14.421,12.244,10.71,1.2874,4.1895,1.0407,0.0308,0.6447,1.3694
2554,42.609,2.448,2.438,2.448,bbox,8.921,14.421,12.244,10.71,1.2151,4.1913,,,,
2555,42.626,2.467,2.438,2.467,bbox,8.921,14.458,12.244,10.71,1.1881,4.1915,,,,
2556,42.643,2.37,2.438,2.496,pose,8.921,14.53,12.244,10.71,1.157,4.1947,1.0555,0.0343,0.6681,1.2134
2557,42.659,2.461,2.448,2.461,bbox,8.921,14.53,12.244,10.71,1.1964,4.1972,,,,
2558,42.676,2.479,2.461,2.479,bbox,8.921,14.53,12.244,10.71,1.1744,4.1975,,,,
2559,42.693,2.383,2.461,2.486,pose,8.921,14.571,12.244,10.71,1.1677,4.2018,1.0722,0.0064,0.6831,1.3157
2560,42.709,2.505,2.461,2.505,bbox,8.921,14.571,12.244,10.71,1.1549,4.2036,,,,
2561,42.726,2.521,2.479,2.521,bbox,8.921,14.571,12.244,10.71,1.1414,4.2078,,,,
2562,42.743,2.57,2.505,2.533,pose,8.921,14.571,12.244,10.71,1.123,4.2083,1.0586,0.0143,0.6786,1.3949
2563,42.759,2.555,2.521,2.555,bbox,8.921,14.604,12.244,10.71,1.0965,4.2103,,,,
2564,42.776,2.567,2.555,2.567,bbox,8.921,14.604,12.244,10.71,1.0888,4.2102,,,,
2565,42.793,2.533,2.555,2.576,pose,8.921,14.649,12.244,10.71,1.081,4.2176,0.9887,0.0237,0.6731,1.1179
2566,42.809,2.589,2.567,2.589,bbox,8.921,14.649,12.244,10.71,1.0844,4.221,,,,
2567,42.826,2.606,2.567,2.606,bbox,8.921,14.649,12.244,10.71,1.0763,4.2232,,,,
2568,42.843,2.573,2.573,2.629,pose,8.921,14.649,12.244,10.71,1.0523,4.2248,0.8832,0.0023,0.6708,1.0885
2569,42.859,2.633,2.589,2.633,bbox,8.921,14.649,12.244,10.741,1.04,4.2258,,,,
2570,42.876,2.633,2.606,2.633,bbox,8.921,14.693,12.244,10.741,1.0399,4.2278,,,,
2571,42.893,2.697,2.633,2.622,pose,8.921,14.693,12.244,10.741,1.0578,4.2292,0.8439,0.0045,0.664,1.1614
2572,42.91,2.616,2.633,2.616,bbox,8.921,14.693,12.244,10.741,1.0504,4.2315,,,,
2573,42.926,2.615,2.633,2.615,bbox,8.921,14.693,12.244,10.741,1.0495,4.2338,,,,
2574,42.943,2.562,2.616,2.602,pose,8.921,14.693,12.244,10.741,1.0877,4.2399,0.8634,0.0119,0.6865,1.0093
2575,42.96,2.593,2.615,2.593,bbox,8.921,14.693,12.244,10.741,1.0994,4.2453,,,,
2576,42.976,2.569,2.593,2.569,bbox,8.956,14.693,12.244,10.741,1.1121,4.2452,,,,
2577,42.993,2.574,2.574,2.591,pose,8.956,14.693,12.244,10.741,1.0696,4.246,0.8857,0.0073,0.6819,1.0903
2578,43.01,2.578,2.574,2.578,bbox,8.956,14.693,12.244,10.741,1.0852,4.2489,,,,
2579,43.026,2.53,2.574,2.53,bbox,8.956,14.693,12.244,10.741,1.1516,4.2556,,,,
2580,43.043,2.496,2.569,2.53,pose,8.956,14.693,12.244,10.741,1.1561,4.2615,0.9628,0.0155,0.6899,1.14
2581,43.06,2.51,2.53,2.51,bbox,9.02,14.693,12.244,10.773,1.1808,4.2647,,,,
2582,43.076,2.506,2.51,2.506,bbox,9.02,14.693,12.244,10.773,1.194,4.2665,,,,
2583,43.093,2.442,2.506,2.488,pose,9.02,14.693,12.244,10.773,1.2132,4.2741,1.0234,0.0063,0.6641,1.1584
2584,43.11,2.49,2.496,2.49,bbox,9.062,14.693,12.244,10.773,1.2207,4.2834,,,,
2585,43.126,2.486,2.49,2.486,bbox,9.062,14.693,12.244,10.773,1.2384,4.2918,,,,
2586,43.143,2.323,2.486,2.486,pose,9.062,14.693,12.244,10.773,1.2516,4.2974,1.0991,0.0062,0.6613,1.1175
2587,43.16,2.487,2.486,2.487,bbox,9.107,14.693,12.244,10.81,1.2626,4.3033,,,,
2588,43.176,2.504,2.487,2.504,bbox,9.107,14.693,12.244,10.81,1.2647,4.3104,,,,
2589,43.193,2.376,2.486,2.502,pose,9.107,14.693,12.244,10.81,1.2742,4.3157,1.0932,0.0112,0.6293,1.0857
2590,43.21,2.464,2.464,2.464,bbox,9.107,14.693,12.244,10.81,1.3301,4.3221,,,,
2591,43.227,2.465,2.465,2.465,bbox,9.143,14.693,12.244,10.81,1.3319,4.326,,,,
2592,43.243,2.318,2.464,2.459,pose,9.199,14.693,12.244,10.84,1.3531,4.3354,1.0787,0.0029,0.631,0.979
2593,43.26,2.497,2.464,2.497,bbox,9.199,14.693,12.244,10.84,1.3189,4.3394,,,,
2594,43.277,2.499,2.465,2.499,bbox,9.199,14.693,12.244,10.84,1.3182,4.3436,,,,
2595,43.293,2.525,2.497,2.488,pose,9.199,14.693,12.244,10.84,1.3442,4.3476,0.2626,0.049,0.555,0.4441
2596,43.31,2.397,2.497,2.397,bbox,9.199,14.693,12.244,10.84,1.4592,4.3552,,,,
2597,43.327,2.381,2.497,2.381,bbox,9.199,14.693,12.244,10.84,1.476,4.3621,,,,
2598,43.343,2.134,2.397,2.365,pose,9.328,14.693,12.244,10.873,1.4967,4.368,1.0188,0.0402,0.6385,0.3891
2599,43.36,2.349,2.381,2.349,bbox,9.328,14.693,12.244,10.873,1.5252,4.3756,,,,
2600,43.377,2.33,2.349,2.33,bbox,9.365,14.693,12.244,10.873,1.5422,4.3824,,,,
2601,43.393,2.28,2.33,2.315,pose,9.365,14.693,12.244,10.873,1.5538,4.3872,0.7399,0.0425,0.6707,0.6805
2602,43.41,2.301,2.301,2.301,bbox,9.411,14.693,12.244,10.873,1.5724,4.3926,,,,
2603,43.427,2.303,2.303,2.303,bbox,9.411,14.693,12.244,10.905,1.5843,4.3976,,,,
2604,43.443,2.257,2.301,2.296,pose,9.441,14.693,12.244,10.905,1.5998,4.4039,0.6043,0.0286,0.6786,0.4763
2605,43.46,2.269,2.28,2.269,bbox,9.441,14.693,12.244,10.905,1.6117,4.4161,,,,
2606,43.477,2.258,2.269,2.258,bbox,9.441,14.693,12.244,10.905,1.6239,4.4171,,,,
2607,43.493,1.921,2.258,2.241,pose,9.48,14.693,12.244,10.905,1.6367,4.4187,0.8328,0.0157,0.7428,0.5144
2608,43.51,2.235,2.257,2.235,bbox,9.48,14.693,12.244,10.905,1.6425,4.4204,,,,
2609,43.527,2.228,2.235,2.228,bbox,9.48,14.693,12.244,10.905,1.6455,4.4162,,,,
2610,43.544,2.22,2.228,2.22,bbox,9.511,14.693,12.244,10.936,1.6621,4.4217,0.8123,,0.7724,
2611,43.56,2.23,2.228,2.23,bbox,9.511,14.693,12.244,10.936,1.6682,4.446,,,,
2612,43.577,2.237,2.23,2.237,bbox,9.511,14.693,12.244,10.936,1.6642,4.4503,,,,
2613,43.594,2.244,2.23,2.238,pose,9.511,14.693,12.244,10.936,1.6671,4.4545,0.6695,0.0105,0.6888,0.6424
2614,43.61,2.255,2.237,2.255,bbox,9.511,14.693,12.244,10.968,1.6577,4.4604,,,,
2615,43.627,2.253,2.244,2.253,bbox,9.511,14.693,12.244,10.968,1.6539,4.4596,,,,
2616,43.644,1.971,2.244,2.266,pose,9.511,14.693,12.244,10.968,1.6393,4.457,0.8441,0.0462,0.7037,0.6043
2617,43.66,2.262,2.253,2.262,bbox,9.511,14.693,12.244,10.968,1.6608,4.461,,,,
2618,43.677,2.261,2.255,2.261,bbox,9.511,14.693,12.244,10.968,1.6675,4.4646,,,,
2619,43.694,2.03,2.253,2.196,pose,9.511,14.693,12.244,10.968,1.7654,4.4683,0.9255,0.0316,0.6951,0.6108
2620,43.71,2.321,2.261,2.321,bbox,9.511,14.693,12.244,10.968,1.6253,4.4729,,,,
2621,43.727,2.354,2.262,2.354,bbox,9.511,14.693,12.244,10.968,1.585,4.4735,,,,
2622,43.744,2.968,2.321,2.365,pose,9.511,14.693,12.244,10.968,1.565,4.4756,0.2507,0.0119,0.5945,1.3471
2623,43.76,2.393,2.354,2.393,bbox,9.511,14.75,12.244,10.968,1.5398,4.4769,,,,
2624,43.777,2.416,2.393,2.416,bbox,9.511,14.75,12.244,10.968,1.4985,4.4826,,,,
2625,43.794,3.013,2.416,2.454,pose,9.511,14.795,12.244,10.968,1.4648,4.4839,0.2008,0.0008,0.5623,1.345
2626,43.81,2.467,2.467,2.467,bbox,9.511,14.837,12.244,11.0,1.4554,4.4855,,,,
2627,43.827,2.485,2.467,2.485,bbox,9.511,14.871,12.244,11.0,1.447,4.4858,,,,
2628,43.844,2.126,2.467,2.492,pose,9.511,14.871,12.244,11.0,1.4398,4.4835,0.9817,0.0018,0.6838,0.5055
2629,43.86,2.499,2.485,2.499,bbox,9.511,14.871,12.244,11.0,1.4346,4.4819,,,,
2630,43.877,2.499,2.485,2.499,bbox,9.511,14.871,12.244,11.0,1.4313,4.4795,,,,
2631,43.894,2.77,2.499,2.5,pose,9.511,14.901,12.244,11.0,1.4218,4.4756,0.9251,0.0197,0.6268,1.2857
2632,43.911,2.505,2.499,2.505,bbox,9.511,14.901,12.244,11.0,1.4199,4.4748,,,,
2633,43.927,2.503,2.503,2.503,bbox,9.511,14.901,12.244,11.0,1.4203,4.4712,,,,
2634,43.944,2.432,2.503,2.504,pose,9.511,14.901,12.244,11.0,1.4183,4.4682,1.0078,0.0095,0.632,1.1521
2635,43.961,2.512,2.505,2.512,bbox,9.511,14.901,12.244,11.0,1.4014,4.4612,,,,
2636,43.977,2.515,2.505,2.515,bbox,9.511,14.901,12.244,11.0,1.3862,4.4525,,,,
2637,43.994,2.319,2.503,2.475,pose,9.511,14.934,12.244,11.0,1.3948,4.4185,0.9798,0.0417,0.6882,1.1095
2638,44.011,2.461,2.461,2.461,bbox,9.511,14.934,12.274,11.0,1.3709,4.3779,,,,
2639,44.027,2.498,2.498,2.498,bbox,9.511,14.934,12.274,11.0,1.365,4.4258,,,,
2640,44.044,2.134,2.461,2.5,pose,9.511,14.964,12.274,11.0,1.3568,4.4334,0.9863,0.006,0.6173,0.7051
2641,44.061,2.478,2.461,2.478,bbox,9.511,14.964,12.308,11.0,1.3403,4.3896,,,,
2642,44.077,2.469,2.469,2.469,bbox,9.511,14.964,12.308,11.0,1.326,4.3657,,,,
2643,44.094,2.422,2.469,2.479,pose,9.511,14.995,12.308,11.0,1.3122,4.3672,0.9096,0.0013,0.6169,1.143
2644,44.111,2.489,2.469,2.489,bbox,9.511,14.995,12.358,11.0,1.2945,4.3685,,,,
2645,44.127,2.481,2.478,2.481,bbox,9.511,14.995,12.358,11.0,1.2939,4.3644,,,,
2646,44.144,2.387,2.469,2.483,pose,9.511,15.041,12.358,11.0,1.2853,4.3554,0.9991,0.0109,0.6604,1.1388
2647,44.161,2.493,2.481,2.493,bbox,9.511,15.041,12.358,11.0,1.2749,4.3623,,,,
2648,44.177,2.507,2.489,2.507,bbox,9.511,15.041,12.358,11.0,1.2603,4.3685,,,,
2649,44.194,2.398,2.481,2.525,pose,9.511,15.041,12.358,11.0,1.2542,4.391,0.9288,0.0047,0.6178,1.1399
2650,44.211,2.531,2.493,2.531,bbox,9.511,15.075,12.358,11.0,1.2463,4.4069,,,,
2651,44.228,2.533,2.507,2.533,bbox,9.511,15.075,12.358,11.0,1.2383,4.4052,,,,
2652,44.244,2.278,2.507,2.542,pose,9.511,15.075,12.358,11.0,1.2262,4.3983,1.0177,0.0497,0.7174,1.0423
2653,44.261,2.535,2.531,2.535,bbox,9.511,15.075,12.358,11.0,1.2253,4.392,,,,
2654,44.278,2.538,2.533,2.538,bbox,9.511,15.109,12.358,11.0,1.2132,4.387,,,,
2655,44.294,2.119,2.533,2.539,pose,9.511,15.109,12.358,11.0,1.2083,4.3821,1.031,0.0162,0.7001,0.6158
2656,44.311,2.56,2.535,2.56,bbox,9.511,15.109,12.358,11.0,1.2007,4.3862,,,,
2657,44.328,2.569,2.538,2.569,bbox,9.511,15.109,12.358,11.0,1.1942,4.3888,,,,
