frame,time_s,distance_raw_m,distance_smooth_m,distance_bbox_m,method,f1_advance_m,f1_retreat_m,f2_advance_m,f2_retreat_m,f1_pos_m,f2_pos_m,f1_stance_m,f2_stance_m,f1_hip_height_m,f2_hip_height_m
2022,80.88,1.729,2.503,2.506,pose,12.019,13.161,12.109,12.951,0.9141,3.3155,1.1178,0.5722,0.8152,0.5117
2023,80.92,2.504,2.503,2.504,bbox,12.019,13.161,12.109,12.951,0.9214,3.3216,,,,
2024,80.96,2.515,2.504,2.515,bbox,12.019,13.161,12.109,12.951,0.9285,3.3222,,,,
2025,81.0,1.633,2.504,2.508,pose,12.019,13.161,12.109,12.951,0.9503,3.3245,1.2161,0.5748,0.6928,0.5646
2026,81.04,2.535,2.504,2.535,bbox,12.019,13.161,12.109,12.951,0.9729,3.3242,,,,
2027,81.08,2.572,2.515,2.572,bbox,12.065,13.161,12.109,12.951,0.9736,3.3253,,,,
2028,81.12,1.699,2.515,2.622,pose,12.065,13.161,12.109,12.951,0.979,3.331,1.2187,0.5747,0.6094,0.5418
2029,81.16,2.63,2.535,2.63,bbox,12.065,13.161,12.109,12.951,0.9901,3.336,,,,
2030,81.2,2.634,2.572,2.634,bbox,12.065,13.161,12.109,12.951,0.9989,3.3366,,,,
2031,81.24,1.686,2.572,2.628,pose,12.105,13.161,12.109,12.951,1.001,3.3466,1.2315,0.585,0.6306,0.5147
2032,81.28,2.569,2.569,2.569,bbox,12.105,13.161,12.109,12.951,1.0111,3.3569,,,,
2033,81.32,2.549,2.569,2.549,bbox,12.105,13.161,12.109,12.951,1.0107,3.3738,,,,
2034,81.36,1.668,2.549,2.553,pose,12.105,13.161,12.109,12.987,1.0082,3.3863,1.2048,0.6404,0.6982,0.5668
2035,81.4,2.573,2.549,2.573,bbox,12.105,13.161,12.109,12.987,1.0148,3.4154,,,,
2036,81.44,2.605,2.569,2.605,bbox,12.105,13.161,12.109,12.987,1.03,3.4606,,,,
2037,81.48,1.81,2.549,2.588,pose,12.105,13.161,12.109,13.046,1.0366,3.4676,1.1681,0.5413,0.6953,0.5295
2038,81.52,2.623,2.573,2.623,bbox,12.144,13.161,12.109,13.091,1.0463,3.4697,,,,
2039,81.56,2.684,2.605,2.684,bbox,12.144,13.161,12.109,13.091,1.0462,3.4756,,,,
2040,81.6,1.907,2.605,2.723,pose,12.144,13.161,12.109,13.091,1.0327,3.4732,1.1944,0.5222,0.6455,0.4651
2041,81.64,2.701,2.623,2.701,bbox,12.144,13.161,12.109,13.091,1.0346,3.4758,,,,
2042,81.68,2.653,2.653,2.653,bbox,12.144,13.161,12.109,13.091,1.0315,3.4663,,,,
2043,81.72,1.849,2.653,2.655,pose,12.144,13.161,12.109,13.091,1.0342,3.4907,1.2143,0.5195,0.6805,0.5453
2044,81.76,2.607,2.607,2.607,bbox,12.144,13.161,12.109,13.091,1.0389,3.4996,,,,
2045,81.8,2.581,2.607,2.581,bbox,12.144,13.161,12.109,13.121,1.0429,3.5005,,,,
2046,81.84,1.826,2.581,2.58,pose,12.144,13.161,12.109,13.121,1.0414,3.5006,1.1577,0.5019,0.7189,0.5657
2047,81.88,2.569,2.569,2.569,bbox,12.144,13.161,12.109,13.121,1.0482,3.4839,,,,
2048,81.92,2.552,2.569,2.552,bbox,12.144,13.161,12.109,13.121,1.0515,3.4904,,,,
2049,81.96,1.846,2.552,2.567,pose,12.144,13.161,12.109,13.121,1.0496,3.4803,1.1046,0.4677,0.7145,0.5264
2050,82.0,2.593,2.552,2.593,bbox,12.144,13.161,12.109,13.121,1.0436,3.4669,,,,
2051,82.04,2.622,2.569,2.622,bbox,12.144,13.161,12.109,13.121,1.0297,3.4715,,,,
2052,82.08,1.847,2.552,2.617,pose,12.144,13.161,12.109,13.121,1.0237,3.4686,1.1476,0.4717,0.6681,0.5495
2053,82.12,2.612,2.593,2.612,bbox,12.144,13.161,12.109,13.121,1.0131,3.4671,,,,
2054,82.16,2.575,2.593,2.575,bbox,12.144,13.161,12.109,13.121,1.0061,3.4676,,,,
2055,82.2,1.812,2.575,2.578,pose,12.144,13.161,12.109,13.121,0.9959,3.4719,1.1396,0.4633,0.742,0.5676
2056,82.24,2.511,2.511,2.511,bbox,12.144,13.161,12.109,13.121,0.9765,3.4104,,,,
2057,82.28,2.549,2.549,2.549,bbox,12.144,13.195,12.109,13.121,0.9642,3.4262,,,,
2058,82.32,1.828,2.511,2.573,pose,12.144,13.195,12.148,13.121,0.9788,3.4526,1.0608,0.4651,0.7822,0.5373
2059,82.36,2.579,2.511,2.579,bbox,12.144,13.195,12.148,13.121,0.9808,3.4603,,,,
2060,82.4,2.563,2.549,2.563,bbox,12.144,13.195,12.148,13.121,0.9697,3.4176,,,,
2061,82.44,1.738,2.549,2.531,pose,12.144,13.195,12.148,13.121,0.9723,3.353,1.0463,0.5962,0.7231,0.5196
2062,82.48,2.527,2.527,2.527,bbox,12.144,13.195,12.183,13.121,0.9683,3.3158,,,,
2063,82.52,2.505,2.527,2.505,bbox,12.144,13.195,12.247,13.121,0.9647,3.3059,,,,
2064,82.56,1.63,2.505,2.46,pose,12.144,13.195,12.284,13.121,0.9629,3.2991,1.0619,0.6686,0.7505,0.4931
2065,82.6,2.452,2.452,2.452,bbox,12.144,13.226,12.284,13.121,0.9478,3.2933,,,,
2066,82.64,2.473,2.473,2.473,bbox,12.144,13.226,12.284,13.121,0.9219,3.2875,,,,
2067,82.68,1.661,2.452,2.522,pose,12.144,13.226,12.284,13.121,0.8887,3.297,1.1073,0.6868,0.8144,0.4775
2068,82.72,2.545,2.452,2.545,bbox,12.144,13.269,12.284,13.121,0.8749,3.2968,,,,
2069,82.76,2.618,2.473,2.618,bbox,12.144,13.302,12.284,13.121,0.8289,3.3036,,,,
2070,82.8,1.812,2.473,2.63,pose,12.144,13.302,12.284,13.121,0.8262,3.3149,1.1526,0.6809,0.7314,0.5129
2071,82.84,2.65,2.545,2.65,bbox,12.144,13.362,12.284,13.121,0.8197,3.3264,,,,
2072,82.88,2.67,2.618,2.67,bbox,12.144,13.362,12.284,13.121,0.8092,3.3282,,,,
2073,82.92,1.84,2.618,2.69,pose,12.144,13.362,12.284,13.121,0.7976,3.3307,1.2191,0.6275,0.6932,0.5538
2074,82.96,2.683,2.65,2.683,bbox,12.144,13.362,12.284,13.121,0.8018,3.3298,,,,
2075,83.0,2.718,2.67,2.718,bbox,12.144,13.362,12.284,13.121,0.8096,3.3467,,,,
2076,83.04,1.942,2.67,2.753,pose,12.144,13.362,12.284,13.121,0.7981,3.3554,1.2266,0.5877,0.7742,0.4984
2077,83.08,2.776,2.683,2.776,bbox,12.144,13.393,12.284,13.152,0.7653,3.3685,,,,
2078,83.12,2.832,2.718,2.832,bbox,12.144,13.393,12.284,13.152,0.6933,3.3967,,,,
2079,83.16,2.262,2.718,2.909,pose,12.144,13.425,12.284,13.152,0.6116,3.4233,0.9243,0.5987,0.8484,0.5194
2080,83.2,2.971,2.776,2.971,bbox,12.144,13.497,12.284,13.202,0.5263,3.4438,,,,
2081,83.24,2.998,2.832,2.998,bbox,12.144,13.579,12.284,13.202,0.4926,3.4654,,,,
2082,83.28,2.674,2.832,3.038,pose,12.144,13.664,12.284,13.249,0.477,3.4732,0.5156,0.6132,0.7838,0.5941
2083,83.32,3.114,2.971,3.114,bbox,12.144,13.698,12.284,13.249,0.4571,3.4856,,,,
2084,83.36,3.168,2.998,3.168,bbox,12.144,13.698,12.284,13.249,0.4665,3.4934,,,,
2085,83.4,2.951,2.998,3.236,pose,12.144,13.698,12.284,13.291,0.4714,3.5251,0.4224,0.5917,0.7373,0.5533
2086,83.44,3.298,3.114,3.298,bbox,12.144,13.698,12.284,13.291,0.4663,3.5415,,,,
2087,83.48,3.321,3.168,3.321,bbox,12.144,13.698,12.284,13.331,0.4881,3.5641,,,,
2088,83.52,2.791,3.168,3.293,pose,12.144,13.698,12.284,13.331,0.513,3.5855,0.6433,0.5986,0.7713,0.4923
2089,83.56,3.224,3.224,3.224,bbox,12.144,13.698,12.284,13.37,0.5597,3.6085,,,,
2090,83.6,3.109,3.224,3.109,bbox,12.144,13.698,12.284,13.37,0.6409,3.6375,,,,
2091,83.64,2.301,3.109,3.037,pose,12.212,13.698,12.284,13.414,0.708,3.6644,1.0047,0.6048,0.8376,0.5673
2092,83.68,2.966,2.966,2.966,bbox,12.293,13.698,12.284,13.414,0.767,3.6673,,,,
2093,83.72,2.907,2.966,2.907,bbox,12.36,13.698,12.284,13.449,0.8018,3.6432,,,,
2094,83.76,2.115,2.907,2.895,pose,12.419,13.698,12.284,13.449,0.8319,3.6417,1.1109,0.4874,0.7652,0.6151
2095,83.8,2.894,2.894,2.894,bbox,12.454,13.698,12.284,13.449,0.8497,3.642,,,,
2096,83.84,2.915,2.907,2.915,bbox,12.484,13.698,12.284,13.449,0.8622,3.6385,,,,
2097,83.88,2.032,2.894,2.874,pose,12.484,13.698,12.284,13.449,0.8669,3.5924,1.1244,0.5144,0.7226,0.5528
2098,83.92,2.808,2.808,2.808,bbox,12.514,13.698,12.284,13.449,0.8888,3.5369,,,,
2099,83.96,2.759,2.808,2.759,bbox,12.514,13.698,12.335,13.449,0.9058,3.4949,,,,
2100,84.0,1.85,2.759,2.695,pose,12.514,13.698,12.391,13.449,0.9296,3.468,1.0182,0.6967,0.7936,0.4585
2101,84.04,2.635,2.635,2.635,bbox,12.558,13.698,12.433,13.449,0.942,3.4173,,,,
2102,84.08,2.611,2.635,2.611,bbox,12.558,13.698,12.433,13.449,0.9465,3.3863,,,,
2103,84.12,2.566,2.611,2.566,bbox,12.594,13.698,12.51,13.449,0.9587,3.3608,1.069,,0.7772,
2104,84.16,2.543,2.566,2.543,bbox,12.594,13.698,12.541,13.449,0.9746,3.3419,,,,
2105,84.2,2.581,2.581,2.581,bbox,12.594,13.698,12.541,13.449,0.9542,3.3271,,,,
2106,84.24,1.635,2.566,2.582,pose,12.594,13.698,12.586,13.449,0.9433,3.3101,1.1537,0.7338,0.6569,0.5059
2107,84.28,2.61,2.566,2.61,bbox,12.594,13.698,12.586,13.449,0.9396,3.3141,,,,
2108,84.32,2.654,2.581,2.654,bbox,12.594,13.698,12.586,13.449,0.9354,3.3276,,,,
2109,84.36,1.757,2.581,2.653,pose,12.594,13.698,12.586,13.449,0.9447,3.3537,1.1389,0.7184,0.5959,0.5458
2110,84.4,2.66,2.61,2.66,bbox,12.594,13.698,12.586,13.449,0.9566,3.3773,,,,
2111,84.44,2.668,2.654,2.668,bbox,12.594,13.698,12.586,13.449,0.9648,3.3831,,,,
2112,84.48,1.875,2.654,2.662,pose,12.594,13.698,12.586,13.484,0.9781,3.397,1.1728,0.6104,0.6893,0.4911
2113,84.52,2.645,2.645,2.645,bbox,12.594,13.698,12.586,13.484,0.9759,3.3881,,,,
2114,84.56,2.65,2.65,2.65,bbox,12.628,13.698,12.586,13.484,0.989,3.3946,,,,
2115,84.6,1.861,2.645,2.625,pose,12.628,13.698,12.586,13.484,0.9901,3.406,1.149,0.6193,0.7228,0.5222
2116,84.64,2.614,2.614,2.614,bbox,12.628,13.698,12.586,13.484,0.9915,3.4142,,,,
2117,84.68,2.611,2.614,2.611,bbox,12.628,13.698,12.586,13.484,0.9998,3.4379,,,,
2118,84.72,1.827,2.611,2.627,pose,12.628,13.698,12.586,13.521,0.994,3.443,1.1642,0.626,0.6616,0.6026
2119,84.76,2.628,2.611,2.628,bbox,12.628,13.698,12.586,13.521,1.0033,3.4546,,,,
2120,84.8,2.644,2.614,2.644,bbox,12.628,13.698,12.586,13.521,1.0171,3.4676,,,,
2121,84.84,1.815,2.611,2.647,pose,12.628,13.698,12.586,13.561,1.0209,3.4664,1.1673,0.609,0.6241,0.5672
2122,84.88,2.643,2.628,2.643,bbox,12.669,13.698,12.586,13.561,1.0363,3.4741,,,,
2123,84.92,2.633,2.633,2.633,bbox,12.669,13.698,12.586,13.561,1.0434,3.4884,,,,
2124,84.96,1.819,2.633,2.601,pose,12.669,13.698,12.586,13.561,1.0392,3.4689,1.1508,0.5707,0.7222,0.5315
2125,85.0,2.608,2.608,2.608,bbox,12.669,13.698,12.586,13.561,1.0372,3.5033,,,,
2126,85.04,2.6,2.608,2.6,bbox,12.669,13.698,12.586,13.595,1.046,3.5345,,,,
2127,85.08,1.814,2.6,2.632,pose,12.669,13.698,12.586,13.595,1.0364,3.5556,1.1357,0.6416,0.7428,0.614
2128,85.12,2.687,2.6,2.687,bbox,12.669,13.698,12.586,13.641,1.0223,3.6,,,,
2129,85.16,2.771,2.608,2.771,bbox,12.669,13.698,12.586,13.641,1.0295,3.6535,,,,
2130,85.2,1.98,2.6,2.864,pose,12.669,13.698,12.586,13.707,1.0177,3.6794,1.1638,0.622,0.6818,0.5528
2131,85.24,2.911,2.687,2.911,bbox,12.669,13.698,12.586,13.76,1.017,3.6915,,,,
2132,85.28,2.914,2.771,2.914,bbox,12.669,13.698,12.586,13.76,1.0188,3.6756,,,,
2133,85.32,2.047,2.771,2.926,pose,12.669,13.698,12.586,13.76,1.0114,3.6647,1.165,0.6457,0.6669,0.4989
2134,85.36,2.888,2.888,2.888,bbox,12.669,13.698,12.586,13.76,1.0167,3.6669,,,,
2135,85.4,2.867,2.888,2.867,bbox,12.669,13.698,12.586,13.76,1.0183,3.689,,,,
2136,85.44,2.121,2.867,2.835,pose,12.669,13.698,12.586,13.76,1.027,3.7089,1.0706,0.5196,0.7525,0.5642
2137,85.48,2.827,2.827,2.827,bbox,12.669,13.698,12.586,13.796,1.0368,3.7366,,,,
2138,85.52,2.8,2.827,2.8,bbox,12.669,13.698,12.586,13.796,1.0527,3.7821,,,,
2139,85.56,2.278,2.8,2.808,pose,12.669,13.698,12.586,13.843,1.0716,3.803,0.9262,0.3094,0.7677,0.6042
2140,85.6,2.819,2.8,2.819,bbox,12.704,13.698,12.586,13.889,1.0531,3.8069,,,,
2141,85.64,2.834,2.819,2.834,bbox,12.704,13.698,12.586,13.889,1.0569,3.8018,,,,
2142,85.68,2.358,2.8,2.86,pose,12.704,13.698,12.586,13.889,1.0878,3.7948,1.1072,0.1531,0.7051,0.5352
2143,85.72,2.919,2.819,2.919,bbox,12.704,13.698,12.586,13.889,1.0671,3.7824,,,,
2144,85.76,2.979,2.834,2.979,bbox,12.704,13.698,12.586,13.889,1.0522,3.7744,,,,
2145,85.8,2.4,2.834,2.994,pose,12.704,13.698,12.586,13.889,1.0538,3.7707,1.1948,0.1253,0.6684,0.4829
2146,85.84,2.991,2.919,2.991,bbox,12.704,13.698,12.586,13.889,1.0367,3.7522,,,,
2147,85.88,2.904,2.919,2.904,bbox,12.704,13.698,12.586,13.889,1.0415,3.6996,,,,
2148,85.92,2.152,2.904,2.789,pose,12.704,13.698,12.586,13.889,1.0691,3.6643,1.101,0.3177,0.7364,0.5364
2149,85.96,2.678,2.678,2.678,bbox,12.704,13.698,12.668,13.889,1.1017,3.6377,,,,
2150,86.0,2.595,2.678,2.595,bbox,12.704,13.698,12.703,13.889,1.1328,3.61,,,,
2151,86.04,1.797,2.595,2.496,pose,12.753,13.698,12.703,13.889,1.1737,3.5732,0.9306,0.5286,0.7887,0.5718
2152,86.08,2.438,2.438,2.438,bbox,12.785,13.698,12.758,13.889,1.2076,3.5459,,,,
2153,86.12,2.364,2.438,2.364,bbox,12.825,13.698,12.795,13.889,1.244,3.5,,,,
2154,86.16,1.525,2.364,2.345,pose,12.859,13.698,12.795,13.889,1.2702,3.4811,1.0605,0.6137,0.7464,0.5332
2155,86.2,2.352,2.352,2.352,bbox,12.896,13.698,12.868,13.889,1.2685,3.4614,,,,
2156,86.24,2.336,2.352,2.336,bbox,12.896,13.698,12.868,13.889,1.2759,3.4307,,,,
2157,86.28,1.518,2.336,2.255,pose,12.896,13.698,12.906,13.889,1.3257,3.3738,1.1009,0.5805,0.6336,0.5407
2158,86.32,2.228,2.228,2.228,bbox,12.928,13.698,12.937,13.889,1.3446,3.3467,,,,
2159,86.36,2.22,2.228,2.22,bbox,12.978,13.698,12.994,13.889,1.3851,3.3613,,,,
2160,86.4,1.552,2.22,2.254,pose,12.978,13.698,12.994,13.889,1.389,3.3938,1.0836,0.595,0.6321,0.5277
2161,86.44,2.338,2.22,2.338,bbox,13.037,13.698,12.994,13.889,1.3953,3.4807,,,,
2162,86.48,2.384,2.228,2.384,bbox,13.037,13.698,12.994,13.889,1.4331,3.5723,,,,
2163,86.52,1.523,2.22,2.389,pose,13.037,13.698,12.994,13.996,1.4569,3.6258,1.076,0.6532,0.6887,0.4808
2164,86.56,2.389,2.338,2.389,bbox,13.085,13.698,12.994,14.087,1.4637,3.6444,,,,
2165,86.6,2.412,2.384,2.412,bbox,13.085,13.698,12.994,14.141,1.4641,3.6488,,,,
2166,86.64,1.538,2.384,2.399,pose,13.085,13.698,12.994,14.141,1.4587,3.6308,1.0853,0.6338,0.6887,0.476
2167,86.68,2.399,2.389,2.399,bbox,13.085,13.698,12.994,14.141,1.4463,3.6145,,,,
2168,86.72,2.383,2.389,2.383,bbox,13.085,13.698,12.994,14.141,1.4503,3.5866,,,,
2169,86.76,1.569,2.383,2.387,pose,13.085,13.698,12.994,14.141,1.4404,3.5754,1.1022,0.605,0.6391,0.5182
2170,86.8,2.441,2.383,2.441,bbox,13.085,13.698,13.033,14.141,1.4146,3.5862,,,,
2171,86.84,2.448,2.399,2.448,bbox,13.085,13.698,13.033,14.141,1.3943,3.5855,,,,
2172,86.88,1.579,2.383,2.44,pose,13.085,13.698,13.033,14.141,1.389,3.5658,1.0919,0.6012,0.6554,0.4601
2173,86.92,2.396,2.396,2.396,bbox,13.085,13.698,13.033,14.141,1.4109,3.5614,,,,
2174,86.96,2.387,2.396,2.387,bbox,13.085,13.698,13.033,14.141,1.427,3.5625,,,,
2175,87.0,1.566,2.387,2.357,pose,13.085,13.698,13.033,14.141,1.4291,3.5538,1.0832,0.5969,0.7069,0.4479
2176,87.04,2.359,2.359,2.359,bbox,13.085,13.698,13.033,14.141,1.4274,3.5548,,,,
2177,87.08,2.365,2.365,2.365,bbox,13.085,13.698,13.033,14.141,1.4349,3.559,,,,
2178,87.12,1.59,2.359,2.405,pose,13.085,13.698,13.065,14.141,1.4164,3.5528,1.0979,0.5907,0.6745,0.4531
2179,87.16,2.477,2.359,2.477,bbox,13.085,13.698,13.065,14.141,1.3733,3.5528,,,,
2180,87.2,2.521,2.365,2.521,bbox,13.085,13.698,13.065,14.141,1.3561,3.5369,,,,
2181,87.24,1.611,2.365,2.523,pose,13.085,13.758,13.065,14.141,1.3436,3.5098,1.1023,0.6186,0.6065,0.4421
2182,87.28,2.499,2.477,2.499,bbox,13.085,13.758,13.065,14.141,1.3481,3.4977,,,,
2183,87.32,2.531,2.499,2.531,bbox,13.085,13.758,13.11,14.141,1.3109,3.4935,,,,
2184,87.36,1.611,2.499,2.526,pose,13.085,13.758,13.11,14.141,1.3012,3.5039,1.1089,0.6143,0.6547,0.449
2185,87.4,2.496,2.496,2.496,bbox,13.085,13.818,13.11,14.141,1.3129,3.5001,,,,
2186,87.44,2.476,2.496,2.476,bbox,13.085,13.818,13.11,14.141,1.3126,3.5129,,,,
2187,87.48,1.608,2.476,2.508,pose,13.085,13.818,13.11,14.141,1.2717,3.5232,1.1033,0.6104,0.7145,0.4551
2188,87.52,2.536,2.476,2.536,bbox,13.085,13.818,13.11,14.141,1.2538,3.522,,,,
2189,87.56,2.548,2.496,2.548,bbox,13.085,13.86,13.11,14.141,1.2371,3.5291,,,,
2190,87.6,1.695,2.476,2.608,pose,13.085,13.86,13.11,14.141,1.2179,3.5317,1.1307,0.603,0.6705,0.4505
2191,87.64,2.628,2.536,2.628,bbox,13.085,13.894,13.11,14.141,1.2005,3.5188,,,,
2192,87.68,2.633,2.548,2.633,bbox,13.085,13.894,13.11,14.141,1.2031,3.5175,,,,
2193,87.72,1.694,2.548,2.657,pose,13.085,13.928,13.11,14.141,1.1854,3.506,1.1538,0.6126,0.6388,0.4389
2194,87.76,2.701,2.628,2.701,bbox,13.085,13.928,13.11,14.141,1.1444,3.4876,,,,
2195,87.8,2.693,2.633,2.693,bbox,13.085,13.928,13.11,14.141,1.1316,3.4819,,,,
2196,87.84,1.69,2.633,2.662,pose,13.085,13.987,13.11,14.141,1.107,3.4676,1.1765,0.616,0.682,0.4426
2197,87.88,2.628,2.628,2.628,bbox,13.085,13.987,13.11,14.141,1.0854,3.4671,,,,
2198,87.92,2.633,2.633,2.633,bbox,13.085,14.024,13.152,14.141,1.0513,3.4682,,,,
2199,87.96,1.766,2.628,2.674,pose,13.085,14.024,13.152,14.141,0.9924,3.4623,1.1855,0.6097,0.7615,0.5038
2200,88.0,2.741,2.628,2.741,bbox,13.085,14.08,13.152,14.141,0.9242,3.4643,,,,
2201,88.04,2.788,2.633,2.788,bbox,13.085,14.139,13.152,14.141,0.8877,3.4772,,,,
2202,88.08,1.891,2.633,2.832,pose,13.085,14.207,13.152,14.141,0.8596,3.4674,1.1929,0.6026,0.7043,0.4942
2203,88.12,2.867,2.741,2.867,bbox,13.085,14.244,13.152,14.141,0.8525,3.4626,,,,
2204,88.16,2.901,2.788,2.901,bbox,13.085,14.244,13.152,14.141,0.8548,3.4627,,,,
2205,88.2,1.93,2.788,2.896,pose,13.085,14.275,13.152,14.141,0.8564,3.4607,1.2122,0.6074,0.6503,0.4745
2206,88.24,2.863,2.863,2.863,bbox,13.085,14.275,13.152,14.141,0.8857,3.4753,,,,
2207,88.28,2.798,2.863,2.798,bbox,13.085,14.275,13.152,14.141,0.9115,3.4883,,,,
2208,88.32,1.869,2.798,2.748,pose,13.085,14.275,13.152,14.141,0.9448,3.4964,1.177,0.6149,0.7514,0.5335
2209,88.36,2.667,2.667,2.667,bbox,13.14,14.275,13.152,14.141,0.9817,3.4996,,,,
2210,88.4,2.57,2.667,2.57,bbox,13.173,14.275,13.152,14.141,1.0296,3.4895,,,,
2211,88.44,1.81,2.57,2.502,pose,13.21,14.275,13.152,14.141,1.0856,3.4882,1.0093,0.5789,0.8006,0.5455
2212,88.48,2.479,2.479,2.479,bbox,13.258,14.275,13.152,14.141,1.1174,3.4819,,,,
2213,88.52,2.47,2.479,2.47,bbox,13.314,14.275,13.152,14.141,1.1353,3.4784,,,,
2214,88.56,1.656,2.47,2.487,pose,13.346,14.275,13.152,14.141,1.1534,3.4796,1.0993,0.5665,0.763,0.4925
2215,88.6,2.499,2.47,2.499,bbox,13.346,14.275,13.152,14.141,1.1698,3.4799,,,,
2216,88.64,2.527,2.479,2.527,bbox,13.382,14.275,13.152,14.141,1.1696,3.4769,,,,
2217,88.68,1.667,2.47,2.544,pose,13.382,14.275,13.152,14.141,1.1844,3.4774,1.1371,0.5686,0.6183,0.5346
2218,88.72,2.548,2.499,2.548,bbox,13.382,14.275,13.152,14.141,1.1979,3.4793,,,,
2219,88.76,2.538,2.527,2.538,bbox,13.413,14.275,13.152,14.141,1.2093,3.4837,,,,
2220,88.8,1.657,2.527,2.524,pose,13.413,14.275,13.152,14.141,1.2244,3.4975,1.1736,0.5922,0.6316,0.563
2221,88.84,2.525,2.525,2.525,bbox,13.413,14.275,13.152,14.141,1.2286,3.5019,,,,
2222,88.88,2.503,2.525,2.503,bbox,13.453,14.275,13.152,14.141,1.2449,3.5021,,,,
2223,88.92,1.678,2.503,2.474,pose,13.453,14.275,13.152,14.141,1.254,3.4962,1.1425,0.5731,0.6892,0.479
2224,88.96,2.457,2.457,2.457,bbox,13.453,14.275,13.152,14.141,1.2896,3.4961,,,,
2225,89.0,2.435,2.457,2.435,bbox,13.453,14.275,13.152,14.141,1.2945,3.4908,,,,
2226,89.04,1.656,2.435,2.42,pose,13.518,14.275,13.152,14.141,1.3003,3.4818,1.0681,0.6099,0.745,0.4366
2227,89.08,2.397,2.397,2.397,bbox,13.518,14.275,13.152,14.141,1.3052,3.468,,,,
2228,89.12,2.342,2.397,2.342,bbox,13.518,14.275,13.152,14.141,1.3232,3.4148,,,,
2229,89.16,2.273,2.342,2.273,bbox,13.518,14.275,13.152,14.141,1.3141,3.357,1.0494,,0.7173,
2230,89.2,2.305,2.305,2.305,bbox,13.518,14.275,13.205,14.141,1.2655,3.3218,,,,
2231,89.24,2.36,2.342,2.36,bbox,13.518,14.275,13.263,14.141,1.2453,3.3286,,,,
2232,89.28,1.303,2.305,2.276,pose,13.518,14.275,13.263,14.141,1.2331,3.2407,1.01,0.68,0.7652,0.3726
2233,89.32,2.281,2.281,2.281,bbox,13.518,14.319,13.298,14.141,1.1558,3.1629,,,,
2234,89.36,2.381,2.305,2.381,bbox,13.518,14.319,13.379,14.141,1.047,3.1104,,,,
2235,89.4,1.764,2.281,2.541,pose,13.518,14.409,13.447,14.141,0.9802,3.1725,0.8328,0.6396,0.7741,0.3942
2236,89.44,2.67,2.281,2.67,bbox,13.518,14.518,13.447,14.141,0.9171,3.249,,,,
2237,89.48,2.756,2.381,2.756,bbox,13.518,14.584,13.447,14.141,0.8311,3.2204,,,,
2238,89.52,1.845,2.381,2.792,pose,13.518,14.647,13.447,14.141,0.7616,3.2002,1.0791,0.7163,0.6957,0.4233
2239,89.56,2.861,2.67,2.861,bbox,13.518,14.733,13.447,14.189,0.7352,3.2617,,,,
2240,89.6,2.837,2.756,2.837,bbox,13.518,14.803,13.447,14.189,0.7395,3.2648,,,,
2241,89.64,2.82,2.82,2.82,bbox,13.518,14.803,13.447,14.23,0.7344,3.2667,,0.6594,,0.4297
2242,89.68,2.82,2.82,2.82,bbox,13.518,14.803,13.447,14.23,0.7218,3.2651,,,,
2243,89.72,2.88,2.837,2.88,bbox,13.518,14.803,13.447,14.23,0.6767,3.2839,,,,
2244,89.76,2.263,2.82,2.917,pose,13.518,14.843,13.447,14.23,0.6055,3.2903,0.8924,0.5884,0.8088,0.3912
2245,89.8,2.964,2.82,2.964,bbox,13.518,14.888,13.447,14.23,0.5028,3.2957,,,,
2246,89.84,3.021,2.88,3.021,bbox,13.518,14.959,13.447,14.23,0.4046,3.3146,,,,
2247,89.88,3.026,2.964,3.026,bbox,13.518,15.062,13.447,14.264,0.3683,3.3402,,0.5996,,0.4684
2248,89.92,3.023,3.021,3.023,bbox,13.518,15.16,13.447,14.264,0.3426,3.3588,,,,
2249,89.96,2.982,3.021,2.982,bbox,13.518,15.196,13.447,14.309,0.32,3.3724,,,,
2250,90.0,2.918,3.021,2.968,pose,13.518,15.196,13.447,14.309,0.3018,3.3787,0.0221,0.5572,0.8688,0.5273
2251,90.04,3.01,3.01,3.01,bbox,13.518,15.245,13.447,14.341,0.2735,3.376,,,,
2252,90.08,3.06,3.01,3.06,bbox,13.518,15.245,13.447,14.341,0.2617,3.4001,,,,
2253,90.12,3.024,3.01,3.115,pose,13.518,15.291,13.447,14.341,0.2484,3.4202,0.0103,0.4313,0.7947,0.6359
2254,90.16,3.151,3.024,3.151,bbox,13.518,15.291,13.447,14.341,0.2446,3.4498,,,,
2255,90.2,3.235,3.06,3.235,bbox,13.518,15.291,13.447,14.389,0.2429,3.4961,,,,
2256,90.24,3.473,3.151,3.473,bbox,13.518,15.291,13.447,14.389,0.2549,3.5306,,0.3744,,0.6342
2257,90.28,4.076,3.235,4.076,bbox,13.518,15.291,13.447,14.465,0.2699,3.5741,,,,
2258,90.32,4.093,3.473,4.093,bbox,13.518,15.291,13.447,14.499,0.293,3.6158,,,,
2259,90.36,3.676,3.676,4.116,pose,13.518,15.291,13.447,14.543,0.2867,3.631,0.1757,0.4359,-0.1436,0.6075
2260,90.4,4.078,4.076,4.078,bbox,13.518,15.291,13.447,14.584,0.2492,3.6289,,,,
2261,90.44,4.17,4.078,4.17,bbox,13.518,15.291,13.447,14.584,0.2045,3.6369,,,,
2262,90.48,4.182,4.093,4.182,bbox,13.518,15.291,13.447,14.584,0.1433,3.6138,,0.5993,,0.6182
